"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2009-2013",6,"Gràcia",30,"la Salut",85.3
"2009-2013",6,"Gràcia",31,"la Vila de Gràcia",87.2
"2009-2013",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",86.2
"2009-2013",7,"Horta-Guinardó",33,"el Baix Guinardó",85.1
"2009-2013",7,"Horta-Guinardó",34,"Can Baró",85.5
"2009-2013",7,"Horta-Guinardó",35,"el Guinardó",82.3
"2009-2013",7,"Horta-Guinardó",36,"la Font d'en Fargues",85.8
"2009-2013",7,"Horta-Guinardó",37,"el Carmel",87.8
"2009-2013",7,"Horta-Guinardó",38,"la Teixonera",85.6
"2009-2013",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",86.9
"2009-2013",7,"Horta-Guinardó",40,"Montbau",87.3
"2009-2013",7,"Horta-Guinardó",41,"la Vall d'Hebron",88.4
"2009-2013",7,"Horta-Guinardó",42,"la Clota",""
"2009-2013",7,"Horta-Guinardó",43,"Horta",86.5
"2009-2013",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",85.8
"2009-2013",8,"Nou Barris",45,"Porta",87.0
"2009-2013",8,"Nou Barris",46,"el Turó de la Peira",86.0
"2009-2013",8,"Nou Barris",47,"Can Peguera",87.2
"2009-2013",8,"Nou Barris",48,"la Guineueta",87.8
"2009-2013",8,"Nou Barris",49,"Canyelles",83.5
"2009-2013",8,"Nou Barris",50,"les Roquetes",83.6
"2009-2013",8,"Nou Barris",51,"Verdun",86.2
"2009-2013",8,"Nou Barris",52,"la Prosperitat",80.5
"2009-2013",8,"Nou Barris",53,"la Trinitat Nova",87.7
"2009-2013",8,"Nou Barris",54,"Torre Baró",83.1
"2009-2013",8,"Nou Barris",55,"Ciutat Meridiana",86.3
"2009-2013",8,"Nou Barris",56,"Vallbona",""
"2009-2013",9,"Sant Andreu",57,"la Trinitat Vella",86.9
"2009-2013",9,"Sant Andreu",58,"Baró de Viver",88.0
"2009-2013",9,"Sant Andreu",59,"el Bon Pastor",88.5
"2009-2013",9,"Sant Andreu",60,"Sant Andreu",88.3
"2009-2013",9,"Sant Andreu",61,"la Sagrera",87.4
"2009-2013",9,"Sant Andreu",62,"el Congrés i els Indians",87.7
"2009-2013",9,"Sant Andreu",63,"Navas",86.0
"2009-2013",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",88.3
"2009-2013",10,"Sant Martí",65,"el Clot",86.9
"2009-2013",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",87.9
"2009-2013",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",85.1
"2009-2013",10,"Sant Martí",68,"el Poblenou",85.8
"2009-2013",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",87.3
"2009-2013",10,"Sant Martí",70,"el Besòs i el Maresme",86.6
"2009-2013",10,"Sant Martí",71,"Provençals del Poblenou",86.3
"2009-2013",10,"Sant Martí",72,"Sant Martí de Provençals",86.4
