"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2007-2011",3,"Sants-Montjuïc",17,"Sants - Badal",23.0
"2007-2011",3,"Sants-Montjuïc",18,"Sants",25.3
"2007-2011",4,"Les Corts",19,"les Corts",29.6
"2007-2011",4,"Les Corts",20,"la Maternitat i Sant Ramon",27.7
"2007-2011",4,"Les Corts",21,"Pedralbes",32.8
"2007-2011",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",37.8
"2007-2011",5,"Sarrià-Sant Gervasi",23,"Sarrià",34.8
"2007-2011",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",38.1
"2007-2011",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",38.2
"2007-2011",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",35.7
"2007-2011",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",33.9
"2007-2011",6,"Gràcia",28,"Vallcarca i els Penitents",37.0
"2007-2011",6,"Gràcia",29,"el Coll",35.9
"2007-2011",6,"Gràcia",30,"la Salut",33.4
"2007-2011",6,"Gràcia",31,"la Vila de Gràcia",32.4
"2007-2011",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",31.8
"2007-2011",7,"Horta-Guinardó",33,"el Baix Guinardó",25.2
"2007-2011",7,"Horta-Guinardó",34,"Can Baró",25.4
"2007-2011",7,"Horta-Guinardó",35,"el Guinardó",28.7
"2007-2011",7,"Horta-Guinardó",36,"la Font d'en Fargues",32.5
"2007-2011",7,"Horta-Guinardó",37,"el Carmel",23.0
"2007-2011",7,"Horta-Guinardó",38,"la Teixonera",23.1
"2007-2011",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",20.5
"2007-2011",7,"Horta-Guinardó",40,"Montbau",33.4
"2007-2011",7,"Horta-Guinardó",41,"la Vall d'Hebron",25.4
"2007-2011",7,"Horta-Guinardó",42,"la Clota",23.6
"2007-2011",7,"Horta-Guinardó",43,"Horta",25.8
"2007-2011",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",25.2
"2007-2011",8,"Nou Barris",45,"Porta",24.0
"2007-2011",8,"Nou Barris",46,"el Turó de la Peira",21.6
"2007-2011",8,"Nou Barris",47,"Can Peguera",17.2
"2007-2011",8,"Nou Barris",48,"la Guineueta",24.7
"2007-2011",8,"Nou Barris",49,"Canyelles",21.3
"2007-2011",8,"Nou Barris",50,"les Roquetes",20.1
"2007-2011",8,"Nou Barris",51,"Verdun",21.9
"2007-2011",8,"Nou Barris",52,"la Prosperitat",22.5
"2007-2011",8,"Nou Barris",53,"la Trinitat Nova",20.3
"2007-2011",8,"Nou Barris",54,"Torre Baró",14.0
"2007-2011",8,"Nou Barris",55,"Ciutat Meridiana",19.6
"2007-2011",8,"Nou Barris",56,"Vallbona",24.7
"2007-2011",9,"Sant Andreu",57,"la Trinitat Vella",26.8
"2007-2011",9,"Sant Andreu",58,"Baró de Viver",22.5
"2007-2011",9,"Sant Andreu",59,"el Bon Pastor",35.1
"2007-2011",9,"Sant Andreu",60,"Sant Andreu",30.1
"2007-2011",9,"Sant Andreu",61,"la Sagrera",24.0
"2007-2011",9,"Sant Andreu",62,"el Congrés i els Indians",24.3
"2007-2011",9,"Sant Andreu",63,"Navas",27.5
"2007-2011",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",25.9
"2007-2011",10,"Sant Martí",65,"el Clot",30.5
"2007-2011",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",27.9
"2007-2011",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",35.0
"2007-2011",10,"Sant Martí",68,"el Poblenou",36.3
