"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2007-2011",8,"Nou Barris",53,"la Trinitat Nova",793.7
"2007-2011",8,"Nou Barris",54,"Torre Baró",867.2
"2007-2011",8,"Nou Barris",55,"Ciutat Meridiana",755.1
"2007-2011",8,"Nou Barris",56,"Vallbona",833.6
"2007-2011",9,"Sant Andreu",57,"la Trinitat Vella",733.0
"2007-2011",9,"Sant Andreu",58,"Baró de Viver",971.0
"2007-2011",9,"Sant Andreu",59,"el Bon Pastor",806.6
"2007-2011",9,"Sant Andreu",60,"Sant Andreu",677.5
"2007-2011",9,"Sant Andreu",61,"la Sagrera",650.5
"2007-2011",9,"Sant Andreu",62,"el Congrés i els Indians",607.9
"2007-2011",9,"Sant Andreu",63,"Navas",624.2
"2007-2011",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",661.1
"2007-2011",10,"Sant Martí",65,"el Clot",682.3
"2007-2011",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",756.2
"2007-2011",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",658.2
"2007-2011",10,"Sant Martí",68,"el Poblenou",753.9
"2007-2011",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",659.4
"2007-2011",10,"Sant Martí",70,"el Besòs i el Maresme",728.3
"2007-2011",10,"Sant Martí",71,"Provençals del Poblenou",686.4
"2007-2011",10,"Sant Martí",72,"Sant Martí de Provençals",710.9
"2007-2011",10,"Sant Martí",73,"la Verneda i la Pau",735.2
"2008-2012",1,"Ciutat Vella",1,"el Raval",768.4
"2008-2012",1,"Ciutat Vella",2,"el Barri Gòtic",825.2
"2008-2012",1,"Ciutat Vella",3,"la Barceloneta",801.6
"2008-2012",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",709.2
"2008-2012",2,"Eixample",5,"el Fort Pienc",659.3
"2008-2012",2,"Eixample",6,"la Sagrada Família",668.4
"2008-2012",2,"Eixample",7,"la Dreta de l'Eixample",790.1
"2008-2012",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",690.2
"2008-2012",2,"Eixample",9,"la Nova Esquerra de l'Eixample",633.1
"2008-2012",2,"Eixample",10,"Sant Antoni",686.2
"2008-2012",3,"Sants-Montjuïc",11,"el Poble Sec",727.5
"2008-2012",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",2049.6
"2008-2012",3,"Sants-Montjuïc",13,"la Marina de Port",689.5
"2008-2012",3,"Sants-Montjuïc",14,"la Font de la Guatlla",762.6
"2008-2012",3,"Sants-Montjuïc",15,"Hostafrancs",713.3
"2008-2012",3,"Sants-Montjuïc",16,"la Bordeta",692.6
"2008-2012",3,"Sants-Montjuïc",17,"Sants - Badal",689.6
"2008-2012",3,"Sants-Montjuïc",18,"Sants",710.2
"2008-2012",4,"Les Corts",19,"les Corts",642.1
"2008-2012",4,"Les Corts",20,"la Maternitat i Sant Ramon",599.0
"2008-2012",4,"Les Corts",21,"Pedralbes",623.4
"2008-2012",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1172.3
"2008-2012",5,"Sarrià-Sant Gervasi",23,"Sarrià",654.1
"2008-2012",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",596.1
"2008-2012",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",677.3
"2008-2012",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",652.7
"2008-2012",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",610.2
"2008-2012",6,"Gràcia",28,"Vallcarca i els Penitents",696.2
"2008-2012",6,"Gràcia",29,"el Coll",590.0
"2008-2012",6,"Gràcia",30,"la Salut",799.3
"2008-2012",6,"Gràcia",31,"la Vila de Gràcia",726.2
"2008-2012",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",629.1
"2008-2012",7,"Horta-Guinardó",33,"el Baix Guinardó",668.5
"2008-2012",7,"Horta-Guinardó",34,"Can Baró",730.8
"2008-2012",7,"Horta-Guinardó",35,"el Guinardó",640.6
"2008-2012",7,"Horta-Guinardó",36,"la Font d'en Fargues",803.6
"2008-2012",7,"Horta-Guinardó",37,"el Carmel",652.4
"2008-2012",7,"Horta-Guinardó",38,"la Teixonera",769.9
"2008-2012",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",783.4
"2008-2012",7,"Horta-Guinardó",40,"Montbau",995.0
"2008-2012",7,"Horta-Guinardó",41,"la Vall d'Hebron",726.4
"2008-2012",7,"Horta-Guinardó",42,"la Clota",514.2
"2008-2012",7,"Horta-Guinardó",43,"Horta",749.5
"2008-2012",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",653.5
"2008-2012",8,"Nou Barris",45,"Porta",662.8
"2008-2012",8,"Nou Barris",46,"el Turó de la Peira",616.2
"2008-2012",8,"Nou Barris",47,"Can Peguera",882.1
"2008-2012",8,"Nou Barris",48,"la Guineueta",705.6
"2008-2012",8,"Nou Barris",49,"Canyelles",755.2
"2008-2012",8,"Nou Barris",50,"les Roquetes",718.4
"2008-2012",8,"Nou Barris",51,"Verdun",652.8
"2008-2012",8,"Nou Barris",52,"la Prosperitat",647.3
"2008-2012",8,"Nou Barris",53,"la Trinitat Nova",807.1
"2008-2012",8,"Nou Barris",54,"Torre Baró",895.1
"2008-2012",8,"Nou Barris",55,"Ciutat Meridiana",717.7
"2008-2012",8,"Nou Barris",56,"Vallbona",921.5
"2008-2012",9,"Sant Andreu",57,"la Trinitat Vella",708.2
"2008-2012",9,"Sant Andreu",58,"Baró de Viver",905.4
"2008-2012",9,"Sant Andreu",59,"el Bon Pastor",773.9
"2008-2012",9,"Sant Andreu",60,"Sant Andreu",659.9
"2008-2012",9,"Sant Andreu",61,"la Sagrera",638.2
"2008-2012",9,"Sant Andreu",62,"el Congrés i els Indians",579.7
"2008-2012",9,"Sant Andreu",63,"Navas",621.2
"2008-2012",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",631.9
"2008-2012",10,"Sant Martí",65,"el Clot",654.8
"2008-2012",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",744.1
"2008-2012",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",609.1
"2008-2012",10,"Sant Martí",68,"el Poblenou",730.1
"2008-2012",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",654.1
"2008-2012",10,"Sant Martí",70,"el Besòs i el Maresme",723.0
"2008-2012",10,"Sant Martí",71,"Provençals del Poblenou",688.7
"2008-2012",10,"Sant Martí",72,"Sant Martí de Provençals",690.5
"2008-2012",10,"Sant Martí",73,"la Verneda i la Pau",733.9
"2009-2013",1,"Ciutat Vella",1,"el Raval",767.3
"2009-2013",1,"Ciutat Vella",2,"el Barri Gòtic",851.0
"2009-2013",1,"Ciutat Vella",3,"la Barceloneta",770.4
"2009-2013",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",717.8
"2009-2013",2,"Eixample",5,"el Fort Pienc",656.9
"2009-2013",2,"Eixample",6,"la Sagrada Família",656.8
"2009-2013",2,"Eixample",7,"la Dreta de l'Eixample",783.7
"2009-2013",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",683.1
"2009-2013",2,"Eixample",9,"la Nova Esquerra de l'Eixample",603.0
"2009-2013",2,"Eixample",10,"Sant Antoni",638.0
"2009-2013",3,"Sants-Montjuïc",11,"el Poble Sec",684.8
"2009-2013",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",1964.2
"2009-2013",3,"Sants-Montjuïc",13,"la Marina de Port",649.4
"2009-2013",3,"Sants-Montjuïc",14,"la Font de la Guatlla",774.1
"2009-2013",3,"Sants-Montjuïc",15,"Hostafrancs",734.2
"2009-2013",3,"Sants-Montjuïc",16,"la Bordeta",672.4
"2009-2013",3,"Sants-Montjuïc",17,"Sants - Badal",654.2
"2009-2013",3,"Sants-Montjuïc",18,"Sants",719.8
"2009-2013",4,"Les Corts",19,"les Corts",603.7
"2009-2013",4,"Les Corts",20,"la Maternitat i Sant Ramon",570.3
"2009-2013",4,"Les Corts",21,"Pedralbes",573.7
"2009-2013",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1019.9
"2009-2013",5,"Sarrià-Sant Gervasi",23,"Sarrià",660.7
"2009-2013",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",572.1
"2009-2013",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",666.1
"2009-2013",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",634.7
"2009-2013",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",604.3
"2009-2013",6,"Gràcia",28,"Vallcarca i els Penitents",709.6
"2009-2013",6,"Gràcia",29,"el Coll",583.8
"2009-2013",6,"Gràcia",30,"la Salut",734.4
"2009-2013",6,"Gràcia",31,"la Vila de Gràcia",713.0
"2009-2013",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",637.3
"2009-2013",7,"Horta-Guinardó",33,"el Baix Guinardó",677.3
"2009-2013",7,"Horta-Guinardó",34,"Can Baró",724.3
"2009-2013",7,"Horta-Guinardó",35,"el Guinardó",610.9
"2009-2013",7,"Horta-Guinardó",36,"la Font d'en Fargues",806.3
"2009-2013",7,"Horta-Guinardó",37,"el Carmel",636.7
"2009-2013",7,"Horta-Guinardó",38,"la Teixonera",686.7
"2009-2013",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",766.8
"2009-2013",7,"Horta-Guinardó",40,"Montbau",991.1
"2009-2013",7,"Horta-Guinardó",41,"la Vall d'Hebron",718.3
"2009-2013",7,"Horta-Guinardó",42,"la Clota",687.5
"2009-2013",7,"Horta-Guinardó",43,"Horta",746.3
"2009-2013",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",666.9
"2009-2013",8,"Nou Barris",45,"Porta",619.1
"2009-2013",8,"Nou Barris",46,"el Turó de la Peira",593.7
"2009-2013",8,"Nou Barris",47,"Can Peguera",788.6
"2009-2013",8,"Nou Barris",48,"la Guineueta",684.3
"2009-2013",8,"Nou Barris",49,"Canyelles",735.2
"2009-2013",8,"Nou Barris",50,"les Roquetes",690.9
"2009-2013",8,"Nou Barris",51,"Verdun",624.6
"2009-2013",8,"Nou Barris",52,"la Prosperitat",622.1
"2009-2013",8,"Nou Barris",53,"la Trinitat Nova",827.4
"2009-2013",8,"Nou Barris",54,"Torre Baró",779.3
"2009-2013",8,"Nou Barris",55,"Ciutat Meridiana",685.7
"2009-2013",8,"Nou Barris",56,"Vallbona",1049.3
"2009-2013",9,"Sant Andreu",57,"la Trinitat Vella",648.0
"2009-2013",9,"Sant Andreu",58,"Baró de Viver",828.7
"2009-2013",9,"Sant Andreu",59,"el Bon Pastor",729.0
"2009-2013",9,"Sant Andreu",60,"Sant Andreu",647.8
"2009-2013",9,"Sant Andreu",61,"la Sagrera",607.1
"2009-2013",9,"Sant Andreu",62,"el Congrés i els Indians",553.4
"2009-2013",9,"Sant Andreu",63,"Navas",591.7
"2009-2013",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",624.4
"2009-2013",10,"Sant Martí",65,"el Clot",628.2
"2009-2013",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",724.4
"2009-2013",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",575.2
"2009-2013",10,"Sant Martí",68,"el Poblenou",677.3
