"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_tipus_propietari","Concepte","Valor"
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",40,"Subjecte físic","Valor_cadastral",95580062.98
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",40,"Subjecte jurídic","Valor_cadastral",31955091.41
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",40,"Altres","Valor_cadastral",4152189.85
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",41,"Subjecte físic","Valor_cadastral",107493563.35
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",41,"Subjecte jurídic","Valor_cadastral",51675488.17
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",41,"Altres","Valor_cadastral",1270036.69
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",42,"Subjecte físic","Valor_cadastral",96596432.62
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",42,"Subjecte jurídic","Valor_cadastral",40736550.4
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",42,"Comunitat de propietaris","Valor_cadastral",13014.13
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",42,"Altres","Valor_cadastral",340866.45
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",43,"Subjecte físic","Valor_cadastral",93698498.24
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",43,"Subjecte jurídic","Valor_cadastral",40789706.46
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",43,"Altres","Valor_cadastral",15973.63
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",44,"Subjecte físic","Valor_cadastral",65008894.91
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",44,"Subjecte jurídic","Valor_cadastral",41032931.36
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",44,"Altres","Valor_cadastral",99084.44
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",45,"Subjecte físic","Valor_cadastral",130135995.33
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",45,"Subjecte jurídic","Valor_cadastral",44474576.6
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",45,"Comunitat de propietaris","Valor_cadastral",114490.67
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",45,"Altres","Valor_cadastral",1077772.5
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",46,"Subjecte físic","Valor_cadastral",139619017.29
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",46,"Subjecte jurídic","Valor_cadastral",33455717.05
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",46,"Altres","Valor_cadastral",23096.29
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",47,"Subjecte físic","Valor_cadastral",100797921.9
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",47,"Subjecte jurídic","Valor_cadastral",26352006.49
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",47,"Comunitat de propietaris","Valor_cadastral",171773.78
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",47,"Altres","Valor_cadastral",477316.56
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",48,"Subjecte físic","Valor_cadastral",107158984.79
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",48,"Subjecte jurídic","Valor_cadastral",72239638.83
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",48,"Comunitat de propietaris","Valor_cadastral",12259.0
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",48,"Altres","Valor_cadastral",325594.47
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",49,"Subjecte físic","Valor_cadastral",172001229.08
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",49,"Subjecte jurídic","Valor_cadastral",114114732.76
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",49,"Comunitat de propietaris","Valor_cadastral",327524.87
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",49,"Altres","Valor_cadastral",628371.79
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",50,"Subjecte físic","Valor_cadastral",132621359.04
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",50,"Subjecte jurídic","Valor_cadastral",54525240.01
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",50,"Altres","Valor_cadastral",1064238.22
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",51,"Subjecte físic","Valor_cadastral",162357230.28
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",51,"Subjecte jurídic","Valor_cadastral",86773569.42
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",51,"Altres","Valor_cadastral",2601245.15
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",52,"Subjecte físic","Valor_cadastral",145435635.23
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",52,"Subjecte jurídic","Valor_cadastral",76766956.46
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",52,"Altres","Valor_cadastral",3218445.16
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",53,"Subjecte físic","Valor_cadastral",198931964.72
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",53,"Subjecte jurídic","Valor_cadastral",82403430.42
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",53,"Comunitat de propietaris","Valor_cadastral",485673.1
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",53,"Altres","Valor_cadastral",1098461.69
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",54,"Subjecte físic","Valor_cadastral",168154088.1
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",54,"Subjecte jurídic","Valor_cadastral",51950866.75
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",54,"Altres","Valor_cadastral",1935886.48
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",55,"Subjecte físic","Valor_cadastral",219271854.49
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",55,"Subjecte jurídic","Valor_cadastral",44663807.92
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",55,"Comunitat de propietaris","Valor_cadastral",498595.04
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",55,"Altres","Valor_cadastral",1045508.09
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",56,"Subjecte físic","Valor_cadastral",150581651.21
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",56,"Subjecte jurídic","Valor_cadastral",83868573.22
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",56,"Altres","Valor_cadastral",733705.33
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",57,"Subjecte físic","Valor_cadastral",220512264.03
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",57,"Subjecte jurídic","Valor_cadastral",129849876.18
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",57,"Comunitat de propietaris","Valor_cadastral",372944.01
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",57,"Altres","Valor_cadastral",538835.42
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",58,"Subjecte físic","Valor_cadastral",209131098.14
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",58,"Subjecte jurídic","Valor_cadastral",70872306.49
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",58,"Altres","Valor_cadastral",8561852.39
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",59,"Subjecte físic","Valor_cadastral",203208923.94
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",59,"Subjecte jurídic","Valor_cadastral",121070971.22
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",59,"Comunitat de propietaris","Valor_cadastral",12032.23
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",59,"Altres","Valor_cadastral",14938890.32
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",60,"Subjecte físic","Valor_cadastral",137216436.77
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",60,"Subjecte jurídic","Valor_cadastral",44757835.38
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",60,"Altres","Valor_cadastral",971026.36
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",61,"Subjecte físic","Valor_cadastral",113546832.99
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",61,"Subjecte jurídic","Valor_cadastral",122335342.86
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",61,"Altres","Valor_cadastral",986930.27
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",62,"Subjecte físic","Valor_cadastral",135799587.13
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",62,"Subjecte jurídic","Valor_cadastral",29669324.47
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",63,"Subjecte físic","Valor_cadastral",119541795.61
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",63,"Subjecte jurídic","Valor_cadastral",88128272.99
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",63,"Comunitat de propietaris","Valor_cadastral",82684.31
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",63,"Altres","Valor_cadastral",8604984.49
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",64,"Subjecte físic","Valor_cadastral",135142597.25
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",64,"Subjecte jurídic","Valor_cadastral",43077988.44
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",65,"Subjecte físic","Valor_cadastral",159886964.61
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",65,"Subjecte jurídic","Valor_cadastral",132541629.83
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",65,"Altres","Valor_cadastral",1966373.48
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",66,"Subjecte físic","Valor_cadastral",119387314.79
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",66,"Subjecte jurídic","Valor_cadastral",188249907.78
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",66,"Comunitat de propietaris","Valor_cadastral",117040.94
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",66,"Altres","Valor_cadastral",157265.27
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",67,"Subjecte físic","Valor_cadastral",164281626.59
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",67,"Subjecte jurídic","Valor_cadastral",359981725.2
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",67,"Comunitat de propietaris","Valor_cadastral",1000554.8
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",67,"Altres","Valor_cadastral",4777522.02
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",68,"Subjecte físic","Valor_cadastral",171578364.1
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",68,"Subjecte jurídic","Valor_cadastral",197797545.77
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",68,"Comunitat de propietaris","Valor_cadastral",38783.37
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",68,"Altres","Valor_cadastral",606742.01
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",69,"Subjecte físic","Valor_cadastral",150591205.1
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",69,"Subjecte jurídic","Valor_cadastral",69890438.82
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",69,"Comunitat de propietaris","Valor_cadastral",5121.59
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",69,"Altres","Valor_cadastral",669530.0
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",70,"Subjecte físic","Valor_cadastral",112647206.1
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",70,"Subjecte jurídic","Valor_cadastral",34715622.9
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",70,"Altres","Valor_cadastral",10866714.66
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",71,"Subjecte físic","Valor_cadastral",128058056.35
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",71,"Subjecte jurídic","Valor_cadastral",145808125.18
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",71,"Altres","Valor_cadastral",5723785.34
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",72,"Subjecte físic","Valor_cadastral",118124156.29
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",72,"Subjecte jurídic","Valor_cadastral",50873484.59
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",72,"Comunitat de propietaris","Valor_cadastral",33662.64
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",72,"Altres","Valor_cadastral",750439.27
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",73,"Subjecte físic","Valor_cadastral",122544968.32
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",73,"Subjecte jurídic","Valor_cadastral",54953507.39
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",73,"Comunitat de propietaris","Valor_cadastral",14647.45
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",73,"Altres","Valor_cadastral",254281.46
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",74,"Subjecte físic","Valor_cadastral",144701528.22
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",74,"Subjecte jurídic","Valor_cadastral",48430534.22
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",74,"Comunitat de propietaris","Valor_cadastral",166597.29
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",74,"Altres","Valor_cadastral",843708.0
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",75,"Subjecte físic","Valor_cadastral",143475790.34
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",75,"Subjecte jurídic","Valor_cadastral",91812914.62
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",76,"Subjecte físic","Valor_cadastral",120384975.61
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",76,"Subjecte jurídic","Valor_cadastral",64330875.17
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",76,"Comunitat de propietaris","Valor_cadastral",262547.52
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",76,"Altres","Valor_cadastral",181171.44
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",77,"Subjecte físic","Valor_cadastral",117174158.26
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",77,"Subjecte jurídic","Valor_cadastral",41157500.54
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",77,"Comunitat de propietaris","Valor_cadastral",171558.37
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",77,"Altres","Valor_cadastral",431723.59
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",78,"Subjecte físic","Valor_cadastral",153826120.7
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",78,"Subjecte jurídic","Valor_cadastral",64415094.36
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",78,"Comunitat de propietaris","Valor_cadastral",558305.66
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",78,"Altres","Valor_cadastral",366064.14
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",79,"Subjecte físic","Valor_cadastral",87184875.68
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",79,"Subjecte jurídic","Valor_cadastral",27960406.27
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",79,"Comunitat de propietaris","Valor_cadastral",30899.43
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",79,"Altres","Valor_cadastral",148510.15
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",80,"Subjecte físic","Valor_cadastral",75654010.12
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",80,"Subjecte jurídic","Valor_cadastral",30965369.79
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",80,"Altres","Valor_cadastral",6071276.08
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",81,"Subjecte físic","Valor_cadastral",110343526.51
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",81,"Subjecte jurídic","Valor_cadastral",38429441.12
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",81,"Altres","Valor_cadastral",5600091.28
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",82,"Subjecte físic","Valor_cadastral",95027753.18
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",82,"Subjecte jurídic","Valor_cadastral",48337732.82
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",82,"Altres","Valor_cadastral",939776.36
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",83,"Subjecte físic","Valor_cadastral",83450462.81
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",83,"Subjecte jurídic","Valor_cadastral",45493583.58
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",83,"Comunitat de propietaris","Valor_cadastral",6913.36
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",83,"Altres","Valor_cadastral",224406.23
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",84,"Subjecte físic","Valor_cadastral",77326490.19
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",84,"Subjecte jurídic","Valor_cadastral",16969641.21
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",84,"Comunitat de propietaris","Valor_cadastral",169934.64
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",84,"Altres","Valor_cadastral",226501.16
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",85,"Subjecte físic","Valor_cadastral",76915314.45
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",85,"Subjecte jurídic","Valor_cadastral",15958315.24
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",85,"Altres","Valor_cadastral",917147.5
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",86,"Subjecte físic","Valor_cadastral",72587846.76
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",86,"Subjecte jurídic","Valor_cadastral",27710064.81
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",86,"Comunitat de propietaris","Valor_cadastral",230133.06
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",86,"Altres","Valor_cadastral",599104.76
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",87,"Subjecte físic","Valor_cadastral",110984590.68
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",87,"Subjecte jurídic","Valor_cadastral",34519638.66
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",87,"Comunitat de propietaris","Valor_cadastral",98302.01
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",87,"Altres","Valor_cadastral",2356310.51
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",88,"Subjecte físic","Valor_cadastral",103697208.63
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",88,"Subjecte jurídic","Valor_cadastral",27774921.44
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",88,"Comunitat de propietaris","Valor_cadastral",57421.7
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",88,"Altres","Valor_cadastral",1177595.94
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",89,"Subjecte físic","Valor_cadastral",107560989.06
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",89,"Subjecte jurídic","Valor_cadastral",43319983.34
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",89,"Altres","Valor_cadastral",1932122.81
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",90,"Subjecte físic","Valor_cadastral",102902730.22
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",90,"Subjecte jurídic","Valor_cadastral",28603524.82
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",90,"Altres","Valor_cadastral",135582.94
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",91,"Subjecte físic","Valor_cadastral",77149958.82
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",91,"Subjecte jurídic","Valor_cadastral",20374561.5
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",91,"Altres","Valor_cadastral",6944.91
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,"Subjecte físic","Valor_cadastral",112319560.61
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,"Subjecte jurídic","Valor_cadastral",45092685.57
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,"Comunitat de propietaris","Valor_cadastral",3120610.67
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,"Altres","Valor_cadastral",737063.02
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",93,"Subjecte físic","Valor_cadastral",76849679.91
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",93,"Subjecte jurídic","Valor_cadastral",44557523.54
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,"Subjecte físic","Valor_cadastral",191021880.54
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,"Subjecte jurídic","Valor_cadastral",73570365.02
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,"Comunitat de propietaris","Valor_cadastral",94537.19
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,"Altres","Valor_cadastral",235202.79
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",95,"Subjecte físic","Valor_cadastral",101645485.2
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",95,"Subjecte jurídic","Valor_cadastral",16591968.05
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",95,"Comunitat de propietaris","Valor_cadastral",1075253.44
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",96,"Subjecte físic","Valor_cadastral",65013377.88
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",96,"Subjecte jurídic","Valor_cadastral",13486594.03
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",96,"Altres","Valor_cadastral",707794.12
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",97,"Subjecte físic","Valor_cadastral",96429862.14
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",97,"Subjecte jurídic","Valor_cadastral",21787633.43
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",97,"Altres","Valor_cadastral",807157.46
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",98,"Subjecte físic","Valor_cadastral",83430375.41
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",98,"Subjecte jurídic","Valor_cadastral",11839521.4
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",98,"Altres","Valor_cadastral",114843.73
2020,6,"Gràcia",28,"Vallcarca i els Penitents",1,"Subjecte físic","Valor_cadastral",56094757.05
2020,6,"Gràcia",28,"Vallcarca i els Penitents",1,"Subjecte jurídic","Valor_cadastral",45663194.99
2020,6,"Gràcia",28,"Vallcarca i els Penitents",1,"Altres","Valor_cadastral",3504601.36
2020,6,"Gràcia",28,"Vallcarca i els Penitents",2,"Subjecte físic","Valor_cadastral",61246161.43
2020,6,"Gràcia",28,"Vallcarca i els Penitents",2,"Subjecte jurídic","Valor_cadastral",16518922.9
2020,6,"Gràcia",28,"Vallcarca i els Penitents",2,"Altres","Valor_cadastral",328737.73
2020,6,"Gràcia",28,"Vallcarca i els Penitents",3,"Subjecte físic","Valor_cadastral",85735548.37
2020,6,"Gràcia",28,"Vallcarca i els Penitents",3,"Subjecte jurídic","Valor_cadastral",11792101.33
2020,6,"Gràcia",28,"Vallcarca i els Penitents",3,"Comunitat de propietaris","Valor_cadastral",41748.44
2020,6,"Gràcia",28,"Vallcarca i els Penitents",3,"Altres","Valor_cadastral",142336.47
2020,6,"Gràcia",28,"Vallcarca i els Penitents",4,"Subjecte físic","Valor_cadastral",61639478.97
2020,6,"Gràcia",28,"Vallcarca i els Penitents",4,"Subjecte jurídic","Valor_cadastral",25466193.36
2020,6,"Gràcia",28,"Vallcarca i els Penitents",4,"Comunitat de propietaris","Valor_cadastral",189849.31
2020,6,"Gràcia",28,"Vallcarca i els Penitents",4,"Altres","Valor_cadastral",1524.83
2020,6,"Gràcia",28,"Vallcarca i els Penitents",6,"Subjecte físic","Valor_cadastral",52068776.73
2020,6,"Gràcia",28,"Vallcarca i els Penitents",6,"Subjecte jurídic","Valor_cadastral",163455531.61
2020,6,"Gràcia",28,"Vallcarca i els Penitents",6,"Comunitat de propietaris","Valor_cadastral",80160.16
2020,6,"Gràcia",28,"Vallcarca i els Penitents",6,"Altres","Valor_cadastral",223037.54
2020,6,"Gràcia",28,"Vallcarca i els Penitents",7,"Subjecte físic","Valor_cadastral",95089696.01
2020,6,"Gràcia",28,"Vallcarca i els Penitents",7,"Subjecte jurídic","Valor_cadastral",39646717.87
2020,6,"Gràcia",28,"Vallcarca i els Penitents",7,"Comunitat de propietaris","Valor_cadastral",426006.52
2020,6,"Gràcia",28,"Vallcarca i els Penitents",7,"Altres","Valor_cadastral",8137.04
2020,6,"Gràcia",28,"Vallcarca i els Penitents",8,"Subjecte físic","Valor_cadastral",82305533.67
2020,6,"Gràcia",28,"Vallcarca i els Penitents",8,"Subjecte jurídic","Valor_cadastral",35808485.96
2020,6,"Gràcia",28,"Vallcarca i els Penitents",8,"Altres","Valor_cadastral",334785.75
2020,6,"Gràcia",28,"Vallcarca i els Penitents",9,"Subjecte físic","Valor_cadastral",89617206.68
