"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_valors","Valor_€"
2020,1,"Ciutat Vella",1,"el Raval",1,"Valor_cadastral",155846804.62
2020,1,"Ciutat Vella",1,"el Raval",2,"Valor_cadastral",102822511.01
2020,1,"Ciutat Vella",1,"el Raval",3,"Valor_cadastral",128086164.25
2020,1,"Ciutat Vella",1,"el Raval",4,"Valor_cadastral",201716459.26
2020,1,"Ciutat Vella",1,"el Raval",5,"Valor_cadastral",261887144.89
2020,1,"Ciutat Vella",1,"el Raval",6,"Valor_cadastral",117318358.87
2020,1,"Ciutat Vella",1,"el Raval",7,"Valor_cadastral",108399115.59
2020,1,"Ciutat Vella",1,"el Raval",8,"Valor_cadastral",78605040.65
2020,1,"Ciutat Vella",1,"el Raval",9,"Valor_cadastral",69861634.36
2020,1,"Ciutat Vella",1,"el Raval",10,"Valor_cadastral",67723382.91
2020,1,"Ciutat Vella",1,"el Raval",11,"Valor_cadastral",107953548.13
2020,1,"Ciutat Vella",1,"el Raval",12,"Valor_cadastral",68858488.73
2020,1,"Ciutat Vella",1,"el Raval",13,"Valor_cadastral",52161879.86
2020,1,"Ciutat Vella",1,"el Raval",14,"Valor_cadastral",51616294.22
2020,1,"Ciutat Vella",1,"el Raval",15,"Valor_cadastral",80665178.04
2020,1,"Ciutat Vella",1,"el Raval",16,"Valor_cadastral",74583873.77
2020,1,"Ciutat Vella",1,"el Raval",17,"Valor_cadastral",60007202.12
2020,1,"Ciutat Vella",1,"el Raval",18,"Valor_cadastral",131627736.24
2020,1,"Ciutat Vella",1,"el Raval",19,"Valor_cadastral",206881018.94
2020,1,"Ciutat Vella",1,"el Raval",20,"Valor_cadastral",308122095.02
2020,1,"Ciutat Vella",1,"el Raval",21,"Valor_cadastral",435879465.23
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Valor_cadastral",822511922.47
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Valor_cadastral",625114448.31
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Valor_cadastral",229286212.22
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Valor_cadastral",221521456.57
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Valor_cadastral",191515284.21
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Valor_cadastral",344645766.9
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Valor_cadastral",171515716.04
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Valor_cadastral",262019950.45
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Valor_cadastral",153516705.63
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Valor_cadastral",108035329.2
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Valor_cadastral",47239368.91
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Valor_cadastral",39010945.3
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Valor_cadastral",47504654.67
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Valor_cadastral",772796947.7
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Valor_cadastral",55453558.81
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"Valor_cadastral",48994536.59
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"Valor_cadastral",67310368.13
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"Valor_cadastral",59110808.48
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"Valor_cadastral",57890053.56
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"Valor_cadastral",116396612.1
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Valor_cadastral",369109573.95
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Valor_cadastral",150120240.67
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Valor_cadastral",170035722.33
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Valor_cadastral",221601398.11
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Valor_cadastral",196288552.18
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Valor_cadastral",112114740.91
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Valor_cadastral",112592192.08
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Valor_cadastral",94114619.31
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Valor_cadastral",82055516.88
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Valor_cadastral",341094387.17
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"Valor_cadastral",111494726.53
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"Valor_cadastral",77441071.98
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Valor_cadastral",133941911.0
2020,2,"Eixample",5,"el Fort Pienc",1,"Valor_cadastral",165225303.18
2020,2,"Eixample",5,"el Fort Pienc",2,"Valor_cadastral",116264037.02
2020,2,"Eixample",5,"el Fort Pienc",3,"Valor_cadastral",77200744.1
2020,2,"Eixample",5,"el Fort Pienc",4,"Valor_cadastral",85311296.87
2020,2,"Eixample",5,"el Fort Pienc",5,"Valor_cadastral",171797669.2
2020,2,"Eixample",5,"el Fort Pienc",6,"Valor_cadastral",128595421.37
2020,2,"Eixample",5,"el Fort Pienc",7,"Valor_cadastral",116178914.75
2020,2,"Eixample",5,"el Fort Pienc",8,"Valor_cadastral",147182510.95
2020,2,"Eixample",5,"el Fort Pienc",9,"Valor_cadastral",130361690.75
2020,2,"Eixample",5,"el Fort Pienc",10,"Valor_cadastral",73463942.41
2020,2,"Eixample",5,"el Fort Pienc",11,"Valor_cadastral",65378746.41
2020,2,"Eixample",5,"el Fort Pienc",12,"Valor_cadastral",84256360.23
2020,2,"Eixample",5,"el Fort Pienc",13,"Valor_cadastral",148293857.21
2020,2,"Eixample",5,"el Fort Pienc",14,"Valor_cadastral",61625315.65
2020,2,"Eixample",5,"el Fort Pienc",15,"Valor_cadastral",91069751.85
2020,2,"Eixample",5,"el Fort Pienc",16,"Valor_cadastral",133455037.5
2020,2,"Eixample",5,"el Fort Pienc",17,"Valor_cadastral",149367651.9
2020,2,"Eixample",5,"el Fort Pienc",18,"Valor_cadastral",122334696.22
2020,2,"Eixample",5,"el Fort Pienc",19,"Valor_cadastral",131832558.15
2020,2,"Eixample",5,"el Fort Pienc",20,"Valor_cadastral",113500508.13
2020,2,"Eixample",6,"la Sagrada Família",21,"Valor_cadastral",73191726.68
2020,2,"Eixample",6,"la Sagrada Família",22,"Valor_cadastral",73554181.05
2020,2,"Eixample",6,"la Sagrada Família",23,"Valor_cadastral",56131519.48
2020,2,"Eixample",6,"la Sagrada Família",24,"Valor_cadastral",59468093.69
2020,2,"Eixample",6,"la Sagrada Família",25,"Valor_cadastral",60374199.2
2020,2,"Eixample",6,"la Sagrada Família",26,"Valor_cadastral",120789105.65
2020,2,"Eixample",6,"la Sagrada Família",27,"Valor_cadastral",119432300.61
2020,2,"Eixample",6,"la Sagrada Família",28,"Valor_cadastral",119954758.63
2020,2,"Eixample",6,"la Sagrada Família",29,"Valor_cadastral",66540374.79
2020,2,"Eixample",6,"la Sagrada Família",30,"Valor_cadastral",67072388.78
2020,2,"Eixample",6,"la Sagrada Família",31,"Valor_cadastral",73472173.73
2020,2,"Eixample",6,"la Sagrada Família",32,"Valor_cadastral",86150995.87
2020,2,"Eixample",6,"la Sagrada Família",33,"Valor_cadastral",62540774.04
2020,2,"Eixample",6,"la Sagrada Família",34,"Valor_cadastral",58714855.28
2020,2,"Eixample",6,"la Sagrada Família",35,"Valor_cadastral",72474066.04
2020,2,"Eixample",6,"la Sagrada Família",36,"Valor_cadastral",73531777.85
2020,2,"Eixample",6,"la Sagrada Família",37,"Valor_cadastral",65939317.17
2020,2,"Eixample",6,"la Sagrada Família",38,"Valor_cadastral",126434670.34
2020,2,"Eixample",6,"la Sagrada Família",39,"Valor_cadastral",90239826.37
2020,2,"Eixample",6,"la Sagrada Família",40,"Valor_cadastral",84715716.84
2020,2,"Eixample",6,"la Sagrada Família",41,"Valor_cadastral",113954224.42
2020,2,"Eixample",6,"la Sagrada Família",42,"Valor_cadastral",108393303.53
2020,2,"Eixample",6,"la Sagrada Família",43,"Valor_cadastral",89563072.68
2020,2,"Eixample",6,"la Sagrada Família",44,"Valor_cadastral",81568177.47
2020,2,"Eixample",6,"la Sagrada Família",45,"Valor_cadastral",68669272.25
2020,2,"Eixample",6,"la Sagrada Família",46,"Valor_cadastral",89541689.02
2020,2,"Eixample",6,"la Sagrada Família",47,"Valor_cadastral",116332688.04
2020,2,"Eixample",6,"la Sagrada Família",48,"Valor_cadastral",81787667.85
2020,2,"Eixample",6,"la Sagrada Família",49,"Valor_cadastral",164118720.0
2020,2,"Eixample",6,"la Sagrada Família",50,"Valor_cadastral",90561497.26
2020,2,"Eixample",6,"la Sagrada Família",51,"Valor_cadastral",120327724.15
2020,2,"Eixample",6,"la Sagrada Família",52,"Valor_cadastral",120648246.44
2020,2,"Eixample",6,"la Sagrada Família",53,"Valor_cadastral",149890865.17
2020,2,"Eixample",6,"la Sagrada Família",54,"Valor_cadastral",148403938.53
2020,2,"Eixample",7,"la Dreta de l'Eixample",55,"Valor_cadastral",128614696.13
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"Valor_cadastral",195481326.56
2020,2,"Eixample",7,"la Dreta de l'Eixample",57,"Valor_cadastral",121684082.4
2020,2,"Eixample",7,"la Dreta de l'Eixample",58,"Valor_cadastral",129686455.53
2020,2,"Eixample",7,"la Dreta de l'Eixample",59,"Valor_cadastral",179710032.26
2020,2,"Eixample",7,"la Dreta de l'Eixample",60,"Valor_cadastral",180197975.68
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"Valor_cadastral",132666376.58
2020,2,"Eixample",7,"la Dreta de l'Eixample",62,"Valor_cadastral",174953687.45
2020,2,"Eixample",7,"la Dreta de l'Eixample",63,"Valor_cadastral",200016843.33
2020,2,"Eixample",7,"la Dreta de l'Eixample",64,"Valor_cadastral",177899641.37
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"Valor_cadastral",233923951.17
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Valor_cadastral",148967761.39
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"Valor_cadastral",120954129.49
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"Valor_cadastral",131122166.36
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"Valor_cadastral",189741086.01
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Valor_cadastral",206229937.18
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"Valor_cadastral",241728694.43
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Valor_cadastral",227027785.21
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"Valor_cadastral",263010798.94
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"Valor_cadastral",209315174.28
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"Valor_cadastral",231018367.57
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"Valor_cadastral",371673968.84
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Valor_cadastral",2019475009.76
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"Valor_cadastral",996864194.74
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Valor_cadastral",1106867790.57
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Valor_cadastral",916801401.15
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Valor_cadastral",1049615845.46
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Valor_cadastral",473067068.53
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Valor_cadastral",888972182.06
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Valor_cadastral",309442677.02
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"Valor_cadastral",337500919.16
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"Valor_cadastral",195725653.03
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,"Valor_cadastral",138329180.91
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Valor_cadastral",253749417.12
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Valor_cadastral",254402202.03
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Valor_cadastral",211793472.33
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Valor_cadastral",321001250.7
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Valor_cadastral",238865685.25
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,"Valor_cadastral",166056077.29
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Valor_cadastral",180335976.74
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Valor_cadastral",140115795.12
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Valor_cadastral",147391922.07
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,"Valor_cadastral",99673240.05
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",98,"Valor_cadastral",154380541.36
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,"Valor_cadastral",133219045.39
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100,"Valor_cadastral",133160693.14
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,"Valor_cadastral",192166352.28
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102,"Valor_cadastral",150192203.73
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,"Valor_cadastral",325896241.58
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",104,"Valor_cadastral",117393685.93
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",105,"Valor_cadastral",177233997.96
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,"Valor_cadastral",173638046.42
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,"Valor_cadastral",214697135.99
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,"Valor_cadastral",337329422.1
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,"Valor_cadastral",242817504.17
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,"Valor_cadastral",310609955.96
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"Valor_cadastral",142360923.86
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,"Valor_cadastral",132791116.58
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"Valor_cadastral",197793128.57
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Valor_cadastral",114469113.86
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Valor_cadastral",74640459.76
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"Valor_cadastral",83121621.21
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"Valor_cadastral",92735348.78
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"Valor_cadastral",163811612.01
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,"Valor_cadastral",84915099.23
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"Valor_cadastral",74639646.47
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,"Valor_cadastral",116499589.94
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"Valor_cadastral",86404745.27
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"Valor_cadastral",68930676.56
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,"Valor_cadastral",86356755.86
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"Valor_cadastral",114759881.07
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"Valor_cadastral",155318632.91
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"Valor_cadastral",157972033.85
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,"Valor_cadastral",72918905.75
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,"Valor_cadastral",113227478.16
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,"Valor_cadastral",128977581.81
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,"Valor_cadastral",77197270.49
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,"Valor_cadastral",72420633.95
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,"Valor_cadastral",73132459.53
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,"Valor_cadastral",85985073.95
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,"Valor_cadastral",131814886.82
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,"Valor_cadastral",61001149.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"Valor_cadastral",108728449.53
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,"Valor_cadastral",145804973.08
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,"Valor_cadastral",125853803.66
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,"Valor_cadastral",127170632.36
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"Valor_cadastral",88578193.85
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,"Valor_cadastral",131982683.42
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,"Valor_cadastral",105879757.23
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,"Valor_cadastral",129132049.27
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"Valor_cadastral",132653729.72
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,"Valor_cadastral",81394592.12
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,"Valor_cadastral",133522803.63
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,"Valor_cadastral",133412953.9
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"Valor_cadastral",277372394.16
2020,2,"Eixample",10,"Sant Antoni",150,"Valor_cadastral",86641150.78
2020,2,"Eixample",10,"Sant Antoni",151,"Valor_cadastral",106817000.51
2020,2,"Eixample",10,"Sant Antoni",152,"Valor_cadastral",90248468.55
2020,2,"Eixample",10,"Sant Antoni",153,"Valor_cadastral",89924653.44
2020,2,"Eixample",10,"Sant Antoni",154,"Valor_cadastral",65067830.52
2020,2,"Eixample",10,"Sant Antoni",155,"Valor_cadastral",106882929.23
2020,2,"Eixample",10,"Sant Antoni",156,"Valor_cadastral",76373642.64
2020,2,"Eixample",10,"Sant Antoni",157,"Valor_cadastral",64122184.64
2020,2,"Eixample",10,"Sant Antoni",158,"Valor_cadastral",117021305.13
2020,2,"Eixample",10,"Sant Antoni",159,"Valor_cadastral",130914770.23
2020,2,"Eixample",10,"Sant Antoni",160,"Valor_cadastral",136019467.66
2020,2,"Eixample",10,"Sant Antoni",161,"Valor_cadastral",68968245.99
2020,2,"Eixample",10,"Sant Antoni",162,"Valor_cadastral",71482804.85
2020,2,"Eixample",10,"Sant Antoni",163,"Valor_cadastral",155553004.78
2020,2,"Eixample",10,"Sant Antoni",164,"Valor_cadastral",189779280.91
2020,2,"Eixample",10,"Sant Antoni",165,"Valor_cadastral",127684309.52
2020,2,"Eixample",10,"Sant Antoni",166,"Valor_cadastral",157549076.25
2020,2,"Eixample",10,"Sant Antoni",167,"Valor_cadastral",128370948.46
2020,2,"Eixample",10,"Sant Antoni",168,"Valor_cadastral",161819103.81
2020,2,"Eixample",10,"Sant Antoni",169,"Valor_cadastral",97270601.24
2020,2,"Eixample",10,"Sant Antoni",170,"Valor_cadastral",93979002.11
2020,2,"Eixample",10,"Sant Antoni",171,"Valor_cadastral",96291490.3
2020,2,"Eixample",10,"Sant Antoni",172,"Valor_cadastral",93032358.01
2020,2,"Eixample",10,"Sant Antoni",173,"Valor_cadastral",93784241.2
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Valor_cadastral",81295604.75
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Valor_cadastral",72358707.8
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Valor_cadastral",58171067.59
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Valor_cadastral",72059330.51
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Valor_cadastral",146536356.63
2020,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Valor_cadastral",48199628.07
2020,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Valor_cadastral",58085320.89
2020,3,"Sants-Montjuïc",11,"el Poble Sec",8,"Valor_cadastral",41922920.76
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Valor_cadastral",60771557.67
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Valor_cadastral",66348828.39
2020,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Valor_cadastral",52832760.01
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Valor_cadastral",84713227.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Valor_cadastral",54208136.52
2020,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Valor_cadastral",56433715.84
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Valor_cadastral",120423113.35
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Valor_cadastral",74901118.89
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Valor_cadastral",55894168.73
2020,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Valor_cadastral",57717279.81
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Valor_cadastral",131336976.54
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Valor_cadastral",92831342.65
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Valor_cadastral",51831524.26
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Valor_cadastral",58355938.33
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Valor_cadastral",60193294.61
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Valor_cadastral",843238787.98
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Valor_cadastral",1469000703.71
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Valor_cadastral",161228225.98
2020,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Valor_cadastral",65620609.83
2020,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Valor_cadastral",166385513.66
2020,3,"Sants-Montjuïc",13,"la Marina de Port",29,"Valor_cadastral",43804583.2
2020,3,"Sants-Montjuïc",13,"la Marina de Port",30,"Valor_cadastral",142669790.6
2020,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Valor_cadastral",74908059.47
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Valor_cadastral",98608930.7
2020,3,"Sants-Montjuïc",13,"la Marina de Port",33,"Valor_cadastral",35231489.65
2020,3,"Sants-Montjuïc",13,"la Marina de Port",34,"Valor_cadastral",49787252.07
2020,3,"Sants-Montjuïc",13,"la Marina de Port",35,"Valor_cadastral",73160919.3
2020,3,"Sants-Montjuïc",13,"la Marina de Port",36,"Valor_cadastral",122830195.96
2020,3,"Sants-Montjuïc",13,"la Marina de Port",37,"Valor_cadastral",36667101.6
2020,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Valor_cadastral",36453362.19
2020,3,"Sants-Montjuïc",13,"la Marina de Port",39,"Valor_cadastral",53216685.78
2020,3,"Sants-Montjuïc",13,"la Marina de Port",211,"Valor_cadastral",57144965.28
2020,3,"Sants-Montjuïc",13,"la Marina de Port",212,"Valor_cadastral",75268440.69
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Valor_cadastral",56127203.68
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"Valor_cadastral",71092424.18
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"Valor_cadastral",51479198.25
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"Valor_cadastral",72524926.9
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Valor_cadastral",84914329.56
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"Valor_cadastral",76767687.76
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Valor_cadastral",57123185.68
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Valor_cadastral",86590082.58
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Valor_cadastral",177500940.75
2020,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Valor_cadastral",244706566.7
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Valor_cadastral",77776207.26
2020,3,"Sants-Montjuïc",15,"Hostafrancs",50,"Valor_cadastral",89972225.95
2020,3,"Sants-Montjuïc",15,"Hostafrancs",51,"Valor_cadastral",74937254.94
2020,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Valor_cadastral",62875598.7
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Valor_cadastral",104758942.52
2020,3,"Sants-Montjuïc",15,"Hostafrancs",54,"Valor_cadastral",81059865.85
2020,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Valor_cadastral",74289924.05
2020,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Valor_cadastral",34741977.19
2020,3,"Sants-Montjuïc",16,"la Bordeta",57,"Valor_cadastral",61362109.34
2020,3,"Sants-Montjuïc",16,"la Bordeta",58,"Valor_cadastral",103710001.32
2020,3,"Sants-Montjuïc",16,"la Bordeta",59,"Valor_cadastral",40738713.49
2020,3,"Sants-Montjuïc",16,"la Bordeta",60,"Valor_cadastral",59013307.63
2020,3,"Sants-Montjuïc",16,"la Bordeta",61,"Valor_cadastral",41552498.19
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"Valor_cadastral",54017056.72
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"Valor_cadastral",88464992.63
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"Valor_cadastral",148530505.15
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"Valor_cadastral",44995819.66
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"Valor_cadastral",83307797.52
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"Valor_cadastral",66886567.87
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"Valor_cadastral",41049592.74
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"Valor_cadastral",51012381.45
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"Valor_cadastral",40789683.04
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Valor_cadastral",43772782.93
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"Valor_cadastral",44212407.37
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"Valor_cadastral",61075887.87
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"Valor_cadastral",77628520.89
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"Valor_cadastral",63935455.24
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"Valor_cadastral",37515418.42
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"Valor_cadastral",46941895.41
