"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_sup","Nombre"
2020,1,"Ciutat Vella",1,"el Raval",1,"Fins a 30 m2",111
2020,1,"Ciutat Vella",1,"el Raval",1,"31- 60 m2",324
2020,1,"Ciutat Vella",1,"el Raval",1,"61- 90 m2",218
2020,1,"Ciutat Vella",1,"el Raval",1,"91- 120 m2",105
2020,1,"Ciutat Vella",1,"el Raval",1,"121- 150 m2",27
2020,1,"Ciutat Vella",1,"el Raval",1,"151- 210 m2",20
2020,1,"Ciutat Vella",1,"el Raval",1,"211- 250 m2",2
2020,1,"Ciutat Vella",1,"el Raval",1,"Més de 250 m2",8
2020,1,"Ciutat Vella",1,"el Raval",2,"Fins a 30 m2",39
2020,1,"Ciutat Vella",1,"el Raval",2,"31- 60 m2",329
2020,1,"Ciutat Vella",1,"el Raval",2,"61- 90 m2",227
2020,1,"Ciutat Vella",1,"el Raval",2,"91- 120 m2",62
2020,1,"Ciutat Vella",1,"el Raval",2,"121- 150 m2",25
2020,1,"Ciutat Vella",1,"el Raval",2,"151- 210 m2",11
2020,1,"Ciutat Vella",1,"el Raval",2,"211- 250 m2",13
2020,1,"Ciutat Vella",1,"el Raval",2,"Més de 250 m2",7
2020,1,"Ciutat Vella",1,"el Raval",3,"Fins a 30 m2",86
2020,1,"Ciutat Vella",1,"el Raval",3,"31- 60 m2",759
2020,1,"Ciutat Vella",1,"el Raval",3,"61- 90 m2",369
2020,1,"Ciutat Vella",1,"el Raval",3,"91- 120 m2",95
2020,1,"Ciutat Vella",1,"el Raval",3,"121- 150 m2",16
2020,1,"Ciutat Vella",1,"el Raval",3,"151- 210 m2",8
2020,1,"Ciutat Vella",1,"el Raval",3,"211- 250 m2",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Fins a 30 m2",92
2020,1,"Ciutat Vella",1,"el Raval",4,"31- 60 m2",657
2020,1,"Ciutat Vella",1,"el Raval",4,"61- 90 m2",524
2020,1,"Ciutat Vella",1,"el Raval",4,"91- 120 m2",143
2020,1,"Ciutat Vella",1,"el Raval",4,"121- 150 m2",17
2020,1,"Ciutat Vella",1,"el Raval",4,"151- 210 m2",23
2020,1,"Ciutat Vella",1,"el Raval",4,"211- 250 m2",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Més de 250 m2",3
2020,1,"Ciutat Vella",1,"el Raval",5,"Fins a 30 m2",95
2020,1,"Ciutat Vella",1,"el Raval",5,"31- 60 m2",365
2020,1,"Ciutat Vella",1,"el Raval",5,"61- 90 m2",463
2020,1,"Ciutat Vella",1,"el Raval",5,"91- 120 m2",187
2020,1,"Ciutat Vella",1,"el Raval",5,"121- 150 m2",91
2020,1,"Ciutat Vella",1,"el Raval",5,"151- 210 m2",43
2020,1,"Ciutat Vella",1,"el Raval",5,"211- 250 m2",9
2020,1,"Ciutat Vella",1,"el Raval",5,"Més de 250 m2",13
2020,1,"Ciutat Vella",1,"el Raval",6,"Fins a 30 m2",66
2020,1,"Ciutat Vella",1,"el Raval",6,"31- 60 m2",328
2020,1,"Ciutat Vella",1,"el Raval",6,"61- 90 m2",253
2020,1,"Ciutat Vella",1,"el Raval",6,"91- 120 m2",113
2020,1,"Ciutat Vella",1,"el Raval",6,"121- 150 m2",98
2020,1,"Ciutat Vella",1,"el Raval",6,"151- 210 m2",36
2020,1,"Ciutat Vella",1,"el Raval",6,"211- 250 m2",5
2020,1,"Ciutat Vella",1,"el Raval",6,"Més de 250 m2",10
2020,1,"Ciutat Vella",1,"el Raval",7,"Fins a 30 m2",42
2020,1,"Ciutat Vella",1,"el Raval",7,"31- 60 m2",379
2020,1,"Ciutat Vella",1,"el Raval",7,"61- 90 m2",348
2020,1,"Ciutat Vella",1,"el Raval",7,"91- 120 m2",54
2020,1,"Ciutat Vella",1,"el Raval",7,"121- 150 m2",40
2020,1,"Ciutat Vella",1,"el Raval",7,"151- 210 m2",17
2020,1,"Ciutat Vella",1,"el Raval",7,"Més de 250 m2",7
2020,1,"Ciutat Vella",1,"el Raval",8,"Fins a 30 m2",50
2020,1,"Ciutat Vella",1,"el Raval",8,"31- 60 m2",900
2020,1,"Ciutat Vella",1,"el Raval",8,"61- 90 m2",210
2020,1,"Ciutat Vella",1,"el Raval",8,"91- 120 m2",75
2020,1,"Ciutat Vella",1,"el Raval",8,"121- 150 m2",10
2020,1,"Ciutat Vella",1,"el Raval",8,"151- 210 m2",8
2020,1,"Ciutat Vella",1,"el Raval",8,"Més de 250 m2",1
2020,1,"Ciutat Vella",1,"el Raval",9,"Fins a 30 m2",46
2020,1,"Ciutat Vella",1,"el Raval",9,"31- 60 m2",579
2020,1,"Ciutat Vella",1,"el Raval",9,"61- 90 m2",350
2020,1,"Ciutat Vella",1,"el Raval",9,"91- 120 m2",58
2020,1,"Ciutat Vella",1,"el Raval",9,"121- 150 m2",8
2020,1,"Ciutat Vella",1,"el Raval",9,"151- 210 m2",6
2020,1,"Ciutat Vella",1,"el Raval",10,"Fins a 30 m2",28
2020,1,"Ciutat Vella",1,"el Raval",10,"31- 60 m2",727
2020,1,"Ciutat Vella",1,"el Raval",10,"61- 90 m2",151
2020,1,"Ciutat Vella",1,"el Raval",10,"91- 120 m2",37
2020,1,"Ciutat Vella",1,"el Raval",10,"121- 150 m2",5
2020,1,"Ciutat Vella",1,"el Raval",10,"151- 210 m2",2
2020,1,"Ciutat Vella",1,"el Raval",10,"211- 250 m2",1
2020,1,"Ciutat Vella",1,"el Raval",10,"Més de 250 m2",10
2020,1,"Ciutat Vella",1,"el Raval",11,"Fins a 30 m2",123
2020,1,"Ciutat Vella",1,"el Raval",11,"31- 60 m2",1055
2020,1,"Ciutat Vella",1,"el Raval",11,"61- 90 m2",258
2020,1,"Ciutat Vella",1,"el Raval",11,"91- 120 m2",77
2020,1,"Ciutat Vella",1,"el Raval",11,"121- 150 m2",18
2020,1,"Ciutat Vella",1,"el Raval",11,"151- 210 m2",9
2020,1,"Ciutat Vella",1,"el Raval",11,"211- 250 m2",3
2020,1,"Ciutat Vella",1,"el Raval",11,"Més de 250 m2",2
2020,1,"Ciutat Vella",1,"el Raval",12,"Fins a 30 m2",97
2020,1,"Ciutat Vella",1,"el Raval",12,"31- 60 m2",609
2020,1,"Ciutat Vella",1,"el Raval",12,"61- 90 m2",291
2020,1,"Ciutat Vella",1,"el Raval",12,"91- 120 m2",33
2020,1,"Ciutat Vella",1,"el Raval",12,"121- 150 m2",14
2020,1,"Ciutat Vella",1,"el Raval",12,"151- 210 m2",10
2020,1,"Ciutat Vella",1,"el Raval",12,"211- 250 m2",1
2020,1,"Ciutat Vella",1,"el Raval",13,"Fins a 30 m2",14
2020,1,"Ciutat Vella",1,"el Raval",13,"31- 60 m2",227
2020,1,"Ciutat Vella",1,"el Raval",13,"61- 90 m2",290
2020,1,"Ciutat Vella",1,"el Raval",13,"91- 120 m2",72
2020,1,"Ciutat Vella",1,"el Raval",13,"121- 150 m2",11
2020,1,"Ciutat Vella",1,"el Raval",13,"151- 210 m2",5
2020,1,"Ciutat Vella",1,"el Raval",13,"211- 250 m2",1
2020,1,"Ciutat Vella",1,"el Raval",13,"Més de 250 m2",1
2020,1,"Ciutat Vella",1,"el Raval",14,"Fins a 30 m2",41
2020,1,"Ciutat Vella",1,"el Raval",14,"31- 60 m2",432
2020,1,"Ciutat Vella",1,"el Raval",14,"61- 90 m2",263
2020,1,"Ciutat Vella",1,"el Raval",14,"91- 120 m2",62
2020,1,"Ciutat Vella",1,"el Raval",14,"121- 150 m2",10
2020,1,"Ciutat Vella",1,"el Raval",14,"151- 210 m2",4
2020,1,"Ciutat Vella",1,"el Raval",14,"211- 250 m2",1
2020,1,"Ciutat Vella",1,"el Raval",14,"Més de 250 m2",2
2020,1,"Ciutat Vella",1,"el Raval",15,"Fins a 30 m2",61
2020,1,"Ciutat Vella",1,"el Raval",15,"31- 60 m2",610
2020,1,"Ciutat Vella",1,"el Raval",15,"61- 90 m2",265
2020,1,"Ciutat Vella",1,"el Raval",15,"91- 120 m2",125
2020,1,"Ciutat Vella",1,"el Raval",15,"121- 150 m2",25
2020,1,"Ciutat Vella",1,"el Raval",15,"151- 210 m2",1
2020,1,"Ciutat Vella",1,"el Raval",15,"211- 250 m2",2
2020,1,"Ciutat Vella",1,"el Raval",15,"Més de 250 m2",1
2020,1,"Ciutat Vella",1,"el Raval",16,"Fins a 30 m2",73
2020,1,"Ciutat Vella",1,"el Raval",16,"31- 60 m2",610
2020,1,"Ciutat Vella",1,"el Raval",16,"61- 90 m2",219
2020,1,"Ciutat Vella",1,"el Raval",16,"91- 120 m2",93
2020,1,"Ciutat Vella",1,"el Raval",16,"121- 150 m2",28
2020,1,"Ciutat Vella",1,"el Raval",16,"151- 210 m2",23
2020,1,"Ciutat Vella",1,"el Raval",16,"211- 250 m2",1
2020,1,"Ciutat Vella",1,"el Raval",16,"Més de 250 m2",1
2020,1,"Ciutat Vella",1,"el Raval",17,"Fins a 30 m2",124
2020,1,"Ciutat Vella",1,"el Raval",17,"31- 60 m2",716
2020,1,"Ciutat Vella",1,"el Raval",17,"61- 90 m2",267
2020,1,"Ciutat Vella",1,"el Raval",17,"91- 120 m2",55
2020,1,"Ciutat Vella",1,"el Raval",17,"121- 150 m2",13
2020,1,"Ciutat Vella",1,"el Raval",17,"151- 210 m2",7
2020,1,"Ciutat Vella",1,"el Raval",17,"211- 250 m2",2
2020,1,"Ciutat Vella",1,"el Raval",17,"Més de 250 m2",2
2020,1,"Ciutat Vella",1,"el Raval",18,"Fins a 30 m2",11
2020,1,"Ciutat Vella",1,"el Raval",18,"31- 60 m2",299
2020,1,"Ciutat Vella",1,"el Raval",18,"61- 90 m2",286
2020,1,"Ciutat Vella",1,"el Raval",18,"91- 120 m2",49
2020,1,"Ciutat Vella",1,"el Raval",18,"121- 150 m2",29
2020,1,"Ciutat Vella",1,"el Raval",18,"151- 210 m2",6
2020,1,"Ciutat Vella",1,"el Raval",18,"Més de 250 m2",5
2020,1,"Ciutat Vella",1,"el Raval",19,"Fins a 30 m2",188
2020,1,"Ciutat Vella",1,"el Raval",19,"31- 60 m2",706
2020,1,"Ciutat Vella",1,"el Raval",19,"61- 90 m2",429
2020,1,"Ciutat Vella",1,"el Raval",19,"91- 120 m2",170
2020,1,"Ciutat Vella",1,"el Raval",19,"121- 150 m2",65
2020,1,"Ciutat Vella",1,"el Raval",19,"151- 210 m2",35
2020,1,"Ciutat Vella",1,"el Raval",19,"211- 250 m2",7
2020,1,"Ciutat Vella",1,"el Raval",19,"Més de 250 m2",6
2020,1,"Ciutat Vella",1,"el Raval",20,"Fins a 30 m2",81
2020,1,"Ciutat Vella",1,"el Raval",20,"31- 60 m2",284
2020,1,"Ciutat Vella",1,"el Raval",20,"61- 90 m2",377
2020,1,"Ciutat Vella",1,"el Raval",20,"91- 120 m2",265
2020,1,"Ciutat Vella",1,"el Raval",20,"121- 150 m2",203
2020,1,"Ciutat Vella",1,"el Raval",20,"151- 210 m2",74
2020,1,"Ciutat Vella",1,"el Raval",20,"211- 250 m2",32
2020,1,"Ciutat Vella",1,"el Raval",20,"Més de 250 m2",9
2020,1,"Ciutat Vella",1,"el Raval",21,"Fins a 30 m2",126
2020,1,"Ciutat Vella",1,"el Raval",21,"31- 60 m2",489
2020,1,"Ciutat Vella",1,"el Raval",21,"61- 90 m2",564
2020,1,"Ciutat Vella",1,"el Raval",21,"91- 120 m2",181
2020,1,"Ciutat Vella",1,"el Raval",21,"121- 150 m2",103
2020,1,"Ciutat Vella",1,"el Raval",21,"151- 210 m2",75
2020,1,"Ciutat Vella",1,"el Raval",21,"211- 250 m2",21
2020,1,"Ciutat Vella",1,"el Raval",21,"Més de 250 m2",21
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Fins a 30 m2",30
2020,1,"Ciutat Vella",2,"el Gòtic",22,"31- 60 m2",165
2020,1,"Ciutat Vella",2,"el Gòtic",22,"61- 90 m2",287
2020,1,"Ciutat Vella",2,"el Gòtic",22,"91- 120 m2",150
2020,1,"Ciutat Vella",2,"el Gòtic",22,"121- 150 m2",121
2020,1,"Ciutat Vella",2,"el Gòtic",22,"151- 210 m2",97
2020,1,"Ciutat Vella",2,"el Gòtic",22,"211- 250 m2",13
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Més de 250 m2",25
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Fins a 30 m2",95
2020,1,"Ciutat Vella",2,"el Gòtic",23,"31- 60 m2",461
2020,1,"Ciutat Vella",2,"el Gòtic",23,"61- 90 m2",538
2020,1,"Ciutat Vella",2,"el Gòtic",23,"91- 120 m2",230
2020,1,"Ciutat Vella",2,"el Gòtic",23,"121- 150 m2",126
2020,1,"Ciutat Vella",2,"el Gòtic",23,"151- 210 m2",68
2020,1,"Ciutat Vella",2,"el Gòtic",23,"211- 250 m2",12
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Més de 250 m2",31
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Fins a 30 m2",106
2020,1,"Ciutat Vella",2,"el Gòtic",25,"31- 60 m2",272
2020,1,"Ciutat Vella",2,"el Gòtic",25,"61- 90 m2",313
2020,1,"Ciutat Vella",2,"el Gòtic",25,"91- 120 m2",221
2020,1,"Ciutat Vella",2,"el Gòtic",25,"121- 150 m2",106
2020,1,"Ciutat Vella",2,"el Gòtic",25,"151- 210 m2",44
2020,1,"Ciutat Vella",2,"el Gòtic",25,"211- 250 m2",15
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Més de 250 m2",18
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Fins a 30 m2",118
2020,1,"Ciutat Vella",2,"el Gòtic",26,"31- 60 m2",294
2020,1,"Ciutat Vella",2,"el Gòtic",26,"61- 90 m2",284
2020,1,"Ciutat Vella",2,"el Gòtic",26,"91- 120 m2",216
2020,1,"Ciutat Vella",2,"el Gòtic",26,"121- 150 m2",76
2020,1,"Ciutat Vella",2,"el Gòtic",26,"151- 210 m2",69
2020,1,"Ciutat Vella",2,"el Gòtic",26,"211- 250 m2",7
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Més de 250 m2",9
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Fins a 30 m2",63
2020,1,"Ciutat Vella",2,"el Gòtic",27,"31- 60 m2",263
2020,1,"Ciutat Vella",2,"el Gòtic",27,"61- 90 m2",225
2020,1,"Ciutat Vella",2,"el Gòtic",27,"91- 120 m2",199
2020,1,"Ciutat Vella",2,"el Gòtic",27,"121- 150 m2",152
2020,1,"Ciutat Vella",2,"el Gòtic",27,"151- 210 m2",99
2020,1,"Ciutat Vella",2,"el Gòtic",27,"211- 250 m2",14
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Més de 250 m2",19
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Fins a 30 m2",66
2020,1,"Ciutat Vella",2,"el Gòtic",28,"31- 60 m2",441
2020,1,"Ciutat Vella",2,"el Gòtic",28,"61- 90 m2",333
2020,1,"Ciutat Vella",2,"el Gòtic",28,"91- 120 m2",237
2020,1,"Ciutat Vella",2,"el Gòtic",28,"121- 150 m2",125
2020,1,"Ciutat Vella",2,"el Gòtic",28,"151- 210 m2",104
2020,1,"Ciutat Vella",2,"el Gòtic",28,"211- 250 m2",7
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Més de 250 m2",14
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Fins a 30 m2",65
2020,1,"Ciutat Vella",2,"el Gòtic",29,"31- 60 m2",242
2020,1,"Ciutat Vella",2,"el Gòtic",29,"61- 90 m2",225
2020,1,"Ciutat Vella",2,"el Gòtic",29,"91- 120 m2",156
2020,1,"Ciutat Vella",2,"el Gòtic",29,"121- 150 m2",98
2020,1,"Ciutat Vella",2,"el Gòtic",29,"151- 210 m2",77
2020,1,"Ciutat Vella",2,"el Gòtic",29,"211- 250 m2",13
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Més de 250 m2",14
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Fins a 30 m2",84
2020,1,"Ciutat Vella",2,"el Gòtic",30,"31- 60 m2",281
2020,1,"Ciutat Vella",2,"el Gòtic",30,"61- 90 m2",343
2020,1,"Ciutat Vella",2,"el Gòtic",30,"91- 120 m2",353
2020,1,"Ciutat Vella",2,"el Gòtic",30,"121- 150 m2",157
2020,1,"Ciutat Vella",2,"el Gòtic",30,"151- 210 m2",97
2020,1,"Ciutat Vella",2,"el Gòtic",30,"211- 250 m2",32
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Més de 250 m2",22
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Fins a 30 m2",87
2020,1,"Ciutat Vella",2,"el Gòtic",31,"31- 60 m2",316
2020,1,"Ciutat Vella",2,"el Gòtic",31,"61- 90 m2",357
2020,1,"Ciutat Vella",2,"el Gòtic",31,"91- 120 m2",177
2020,1,"Ciutat Vella",2,"el Gòtic",31,"121- 150 m2",93
2020,1,"Ciutat Vella",2,"el Gòtic",31,"151- 210 m2",57
2020,1,"Ciutat Vella",2,"el Gòtic",31,"211- 250 m2",14
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Més de 250 m2",15
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Fins a 30 m2",135
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"31- 60 m2",825
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"61- 90 m2",171
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"91- 120 m2",89
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"121- 150 m2",9
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"151- 210 m2",3
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"211- 250 m2",2
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Fins a 30 m2",54
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"31- 60 m2",532
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"61- 90 m2",100
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"91- 120 m2",17
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"121- 150 m2",1
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"211- 250 m2",1
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Més de 250 m2",1
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Fins a 30 m2",101
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"31- 60 m2",537
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"61- 90 m2",52
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"91- 120 m2",1
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"121- 150 m2",4
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Fins a 30 m2",60
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"31- 60 m2",650
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"61- 90 m2",53
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"91- 120 m2",1
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"121- 150 m2",7
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Fins a 30 m2",52
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"31- 60 m2",467
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"61- 90 m2",201
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"91- 120 m2",50
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"121- 150 m2",10
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"151- 210 m2",4
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Més de 250 m2",4
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Fins a 30 m2",40
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"31- 60 m2",341
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"61- 90 m2",282
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"91- 120 m2",7
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"121- 150 m2",1
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"151- 210 m2",1
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"Fins a 30 m2",158
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"31- 60 m2",700
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"61- 90 m2",70
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"Fins a 30 m2",97
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"31- 60 m2",357
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"61- 90 m2",318
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"91- 120 m2",5
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"121- 150 m2",4
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"151- 210 m2",1
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"Més de 250 m2",1
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"Fins a 30 m2",98
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"31- 60 m2",480
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"61- 90 m2",104
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"91- 120 m2",19
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"121- 150 m2",1
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"Fins a 30 m2",251
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"31- 60 m2",675
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"61- 90 m2",81
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"91- 120 m2",5
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"Fins a 30 m2",23
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"31- 60 m2",402
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"61- 90 m2",300
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"91- 120 m2",124
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"121- 150 m2",4
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"Més de 250 m2",1
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Fins a 30 m2",30
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"31- 60 m2",315
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"61- 90 m2",451
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"91- 120 m2",145
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"121- 150 m2",150
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"151- 210 m2",54
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"211- 250 m2",3
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Més de 250 m2",4
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Fins a 30 m2",53
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"31- 60 m2",258
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"61- 90 m2",306
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"91- 120 m2",209
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"121- 150 m2",68
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"151- 210 m2",33
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"211- 250 m2",14
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Més de 250 m2",9
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Fins a 30 m2",145
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"31- 60 m2",600
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"61- 90 m2",417
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"91- 120 m2",177
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"121- 150 m2",83
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"151- 210 m2",34
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"211- 250 m2",4
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Més de 250 m2",12
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Fins a 30 m2",144
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"31- 60 m2",436
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"61- 90 m2",347
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"91- 120 m2",259
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"121- 150 m2",43
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"151- 210 m2",22
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"211- 250 m2",3
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Més de 250 m2",3
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Fins a 30 m2",124
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"31- 60 m2",615
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"61- 90 m2",314
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"91- 120 m2",123
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"121- 150 m2",54
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"151- 210 m2",17
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"211- 250 m2",3
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Més de 250 m2",5
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Fins a 30 m2",160
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"31- 60 m2",606
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"61- 90 m2",355
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"91- 120 m2",174
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"121- 150 m2",34
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"151- 210 m2",16
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"211- 250 m2",2
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Més de 250 m2",1
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Fins a 30 m2",30
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"31- 60 m2",196
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"61- 90 m2",290
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"91- 120 m2",138
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"121- 150 m2",96
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"151- 210 m2",16
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Més de 250 m2",2
