"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_us","Desc_quota","Valor_€"
2020,1,"Ciutat Vella",1,"el Raval",1,"Administracions Publiques","Quota_total",127602.18
2020,1,"Ciutat Vella",1,"el Raval",1,"Aparcament","Quota_total",33249.72
2020,1,"Ciutat Vella",1,"el Raval",1,"Comerç","Quota_total",57372.38
2020,1,"Ciutat Vella",1,"el Raval",1,"Ensenyament i Cultura","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",1,"Espectacles","Quota_total",1822.38
2020,1,"Ciutat Vella",1,"el Raval",1,"Indústria","Quota_total",510.4
2020,1,"Ciutat Vella",1,"el Raval",1,"Oficines","Quota_total",156777.47
2020,1,"Ciutat Vella",1,"el Raval",1,"Religiós","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",1,"Residencial","Quota_total",283325.11
2020,1,"Ciutat Vella",1,"el Raval",1,"Sanitat","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",1,"Solars","Quota_total",17764.12
2020,1,"Ciutat Vella",1,"el Raval",1,"Turisme i Hostaleria","Quota_total",46123.08
2020,1,"Ciutat Vella",1,"el Raval",2,"Aparcament","Quota_total",9725.44
2020,1,"Ciutat Vella",1,"el Raval",2,"Comerç","Quota_total",47053.99
2020,1,"Ciutat Vella",1,"el Raval",2,"Ensenyament i Cultura","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",2,"Espectacles","Quota_total",70849.0
2020,1,"Ciutat Vella",1,"el Raval",2,"Residencial","Quota_total",237540.0
2020,1,"Ciutat Vella",1,"el Raval",2,"Solars","Quota_total",12476.5
2020,1,"Ciutat Vella",1,"el Raval",2,"Turisme i Hostaleria","Quota_total",104134.69
2020,1,"Ciutat Vella",1,"el Raval",3,"Aparcament","Quota_total",32148.16
2020,1,"Ciutat Vella",1,"el Raval",3,"Comerç","Quota_total",69600.57
2020,1,"Ciutat Vella",1,"el Raval",3,"Ensenyament i Cultura","Quota_total",1032.31
2020,1,"Ciutat Vella",1,"el Raval",3,"Oficines","Quota_total",89554.52
2020,1,"Ciutat Vella",1,"el Raval",3,"Residencial","Quota_total",405255.49
2020,1,"Ciutat Vella",1,"el Raval",3,"Sanitat","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",3,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",3,"Turisme i Hostaleria","Quota_total",220983.96
2020,1,"Ciutat Vella",1,"el Raval",4,"Administracions Publiques","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",4,"Aparcament","Quota_total",45219.93
2020,1,"Ciutat Vella",1,"el Raval",4,"Comerç","Quota_total",99770.22
2020,1,"Ciutat Vella",1,"el Raval",4,"Ensenyament i Cultura","Quota_total",85367.77
2020,1,"Ciutat Vella",1,"el Raval",4,"Espectacles","Quota_total",17027.25
2020,1,"Ciutat Vella",1,"el Raval",4,"Esportiu","Quota_total",7908.28
2020,1,"Ciutat Vella",1,"el Raval",4,"Oficines","Quota_total",34284.12
2020,1,"Ciutat Vella",1,"el Raval",4,"Religiós","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",4,"Residencial","Quota_total",494182.59
2020,1,"Ciutat Vella",1,"el Raval",4,"Solars","Quota_total",2686.28
2020,1,"Ciutat Vella",1,"el Raval",4,"Turisme i Hostaleria","Quota_total",303394.37
2020,1,"Ciutat Vella",1,"el Raval",5,"Administracions Publiques","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",5,"Aparcament","Quota_total",40568.18
2020,1,"Ciutat Vella",1,"el Raval",5,"Comerç","Quota_total",129234.07
2020,1,"Ciutat Vella",1,"el Raval",5,"Espectacles","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",5,"Oficines","Quota_total",10089.95
2020,1,"Ciutat Vella",1,"el Raval",5,"Residencial","Quota_total",499613.1
2020,1,"Ciutat Vella",1,"el Raval",5,"Solars","Quota_total",39.82
2020,1,"Ciutat Vella",1,"el Raval",5,"Turisme i Hostaleria","Quota_total",349248.66
2020,1,"Ciutat Vella",1,"el Raval",6,"Aparcament","Quota_total",14666.85
2020,1,"Ciutat Vella",1,"el Raval",6,"Comerç","Quota_total",42788.48
2020,1,"Ciutat Vella",1,"el Raval",6,"Oficines","Quota_total",236.81
2020,1,"Ciutat Vella",1,"el Raval",6,"Religiós","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",6,"Residencial","Quota_total",298369.16
2020,1,"Ciutat Vella",1,"el Raval",6,"Sanitat","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",6,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",6,"Turisme i Hostaleria","Quota_total",218933.66
2020,1,"Ciutat Vella",1,"el Raval",7,"Aparcament","Quota_total",26001.37
2020,1,"Ciutat Vella",1,"el Raval",7,"Comerç","Quota_total",151399.99
2020,1,"Ciutat Vella",1,"el Raval",7,"Oficines","Quota_total",114880.55
2020,1,"Ciutat Vella",1,"el Raval",7,"Residencial","Quota_total",306886.08
2020,1,"Ciutat Vella",1,"el Raval",7,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",7,"Turisme i Hostaleria","Quota_total",161777.28
2020,1,"Ciutat Vella",1,"el Raval",8,"Aparcament","Quota_total",21077.49
2020,1,"Ciutat Vella",1,"el Raval",8,"Comerç","Quota_total",25930.68
2020,1,"Ciutat Vella",1,"el Raval",8,"Residencial","Quota_total",275135.99
2020,1,"Ciutat Vella",1,"el Raval",8,"Sanitat","Quota_total",18382.99
2020,1,"Ciutat Vella",1,"el Raval",8,"Solars","Quota_total",6968.96
2020,1,"Ciutat Vella",1,"el Raval",8,"Turisme i Hostaleria","Quota_total",3688.87
2020,1,"Ciutat Vella",1,"el Raval",9,"Aparcament","Quota_total",20239.14
2020,1,"Ciutat Vella",1,"el Raval",9,"Comerç","Quota_total",48283.94
2020,1,"Ciutat Vella",1,"el Raval",9,"Ensenyament i Cultura","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",9,"Esportiu","Quota_total",8745.4
2020,1,"Ciutat Vella",1,"el Raval",9,"Oficines","Quota_total",6245.5
2020,1,"Ciutat Vella",1,"el Raval",9,"Residencial","Quota_total",284461.63
2020,1,"Ciutat Vella",1,"el Raval",9,"Solars","Quota_total",1594.83
2020,1,"Ciutat Vella",1,"el Raval",10,"Aparcament","Quota_total",55020.13
2020,1,"Ciutat Vella",1,"el Raval",10,"Comerç","Quota_total",35013.76
2020,1,"Ciutat Vella",1,"el Raval",10,"Esportiu","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",10,"Indústria","Quota_total",3244.04
2020,1,"Ciutat Vella",1,"el Raval",10,"no consta","Quota_total",101.48
2020,1,"Ciutat Vella",1,"el Raval",10,"Oficines","Quota_total",6629.77
2020,1,"Ciutat Vella",1,"el Raval",10,"Residencial","Quota_total",227535.93
2020,1,"Ciutat Vella",1,"el Raval",10,"Turisme i Hostaleria","Quota_total",39939.62
2020,1,"Ciutat Vella",1,"el Raval",11,"Aparcament","Quota_total",8284.06
2020,1,"Ciutat Vella",1,"el Raval",11,"Comerç","Quota_total",64883.17
2020,1,"Ciutat Vella",1,"el Raval",11,"Ensenyament i Cultura","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",11,"Espectacles","Quota_total",1734.74
2020,1,"Ciutat Vella",1,"el Raval",11,"Indústria","Quota_total",300.36
2020,1,"Ciutat Vella",1,"el Raval",11,"Oficines","Quota_total",873.37
2020,1,"Ciutat Vella",1,"el Raval",11,"Religiós","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",11,"Residencial","Quota_total",362389.83
2020,1,"Ciutat Vella",1,"el Raval",11,"Solars","Quota_total",446.03
2020,1,"Ciutat Vella",1,"el Raval",11,"Turisme i Hostaleria","Quota_total",16660.95
2020,1,"Ciutat Vella",1,"el Raval",12,"Aparcament","Quota_total",8728.25
2020,1,"Ciutat Vella",1,"el Raval",12,"Comerç","Quota_total",38340.61
2020,1,"Ciutat Vella",1,"el Raval",12,"Ensenyament i Cultura","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",12,"Oficines","Quota_total",2692.61
2020,1,"Ciutat Vella",1,"el Raval",12,"Religiós","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",12,"Residencial","Quota_total",305144.28
2020,1,"Ciutat Vella",1,"el Raval",12,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",13,"Aparcament","Quota_total",24042.71
2020,1,"Ciutat Vella",1,"el Raval",13,"Comerç","Quota_total",31764.62
2020,1,"Ciutat Vella",1,"el Raval",13,"Residencial","Quota_total",218049.28
2020,1,"Ciutat Vella",1,"el Raval",13,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",13,"Turisme i Hostaleria","Quota_total",722.3
2020,1,"Ciutat Vella",1,"el Raval",14,"Aparcament","Quota_total",4453.04
2020,1,"Ciutat Vella",1,"el Raval",14,"Comerç","Quota_total",26604.01
2020,1,"Ciutat Vella",1,"el Raval",14,"Residencial","Quota_total",203817.52
2020,1,"Ciutat Vella",1,"el Raval",14,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",14,"Turisme i Hostaleria","Quota_total",830.78
2020,1,"Ciutat Vella",1,"el Raval",15,"Aparcament","Quota_total",23568.27
2020,1,"Ciutat Vella",1,"el Raval",15,"Comerç","Quota_total",45317.32
2020,1,"Ciutat Vella",1,"el Raval",15,"Oficines","Quota_total",23949.74
2020,1,"Ciutat Vella",1,"el Raval",15,"Residencial","Quota_total",338401.2
2020,1,"Ciutat Vella",1,"el Raval",15,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",15,"Turisme i Hostaleria","Quota_total",27342.09
2020,1,"Ciutat Vella",1,"el Raval",16,"Aparcament","Quota_total",2845.98
2020,1,"Ciutat Vella",1,"el Raval",16,"Comerç","Quota_total",60485.36
2020,1,"Ciutat Vella",1,"el Raval",16,"Espectacles","Quota_total",3561.9
2020,1,"Ciutat Vella",1,"el Raval",16,"Oficines","Quota_total",9947.89
2020,1,"Ciutat Vella",1,"el Raval",16,"Residencial","Quota_total",314365.77
2020,1,"Ciutat Vella",1,"el Raval",16,"Solars","Quota_total",288.91
2020,1,"Ciutat Vella",1,"el Raval",16,"Turisme i Hostaleria","Quota_total",24374.99
2020,1,"Ciutat Vella",1,"el Raval",17,"Aparcament","Quota_total",4156.76
2020,1,"Ciutat Vella",1,"el Raval",17,"Comerç","Quota_total",11106.59
2020,1,"Ciutat Vella",1,"el Raval",17,"Oficines","Quota_total",878.89
2020,1,"Ciutat Vella",1,"el Raval",17,"Residencial","Quota_total",271795.55
2020,1,"Ciutat Vella",1,"el Raval",17,"Turisme i Hostaleria","Quota_total",318.69
2020,1,"Ciutat Vella",1,"el Raval",18,"Administracions Publiques","Quota_total",15216.39
2020,1,"Ciutat Vella",1,"el Raval",18,"Aparcament","Quota_total",43638.36
2020,1,"Ciutat Vella",1,"el Raval",18,"Comerç","Quota_total",50354.65
2020,1,"Ciutat Vella",1,"el Raval",18,"Ensenyament i Cultura","Quota_total",340605.76
2020,1,"Ciutat Vella",1,"el Raval",18,"Religiós","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",18,"Residencial","Quota_total",254973.3
2020,1,"Ciutat Vella",1,"el Raval",18,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",18,"Turisme i Hostaleria","Quota_total",32035.1
2020,1,"Ciutat Vella",1,"el Raval",19,"Administracions Publiques","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",19,"Aparcament","Quota_total",15828.19
2020,1,"Ciutat Vella",1,"el Raval",19,"Comerç","Quota_total",125489.16
2020,1,"Ciutat Vella",1,"el Raval",19,"Ensenyament i Cultura","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",19,"Indústria","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",19,"Oficines","Quota_total",959.43
2020,1,"Ciutat Vella",1,"el Raval",19,"Residencial","Quota_total",536744.88
2020,1,"Ciutat Vella",1,"el Raval",19,"Solars","Quota_total",719.85
2020,1,"Ciutat Vella",1,"el Raval",19,"Turisme i Hostaleria","Quota_total",142796.71
2020,1,"Ciutat Vella",1,"el Raval",20,"Administracions Publiques","Quota_total",56318.29
2020,1,"Ciutat Vella",1,"el Raval",20,"Aparcament","Quota_total",30232.07
2020,1,"Ciutat Vella",1,"el Raval",20,"Comerç","Quota_total",164357.48
2020,1,"Ciutat Vella",1,"el Raval",20,"Ensenyament i Cultura","Quota_total",16801.79
2020,1,"Ciutat Vella",1,"el Raval",20,"Oficines","Quota_total",23386.92
2020,1,"Ciutat Vella",1,"el Raval",20,"Religiós","Quota_total",14357.85
2020,1,"Ciutat Vella",1,"el Raval",20,"Residencial","Quota_total",609392.24
2020,1,"Ciutat Vella",1,"el Raval",20,"Sanitat","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",20,"Solars","Quota_total",451.44
2020,1,"Ciutat Vella",1,"el Raval",20,"Turisme i Hostaleria","Quota_total",792989.21
2020,1,"Ciutat Vella",1,"el Raval",21,"Administracions Publiques","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",21,"Aparcament","Quota_total",37726.39
2020,1,"Ciutat Vella",1,"el Raval",21,"Comerç","Quota_total",550237.34
2020,1,"Ciutat Vella",1,"el Raval",21,"Ensenyament i Cultura","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",21,"Oficines","Quota_total",317560.43
2020,1,"Ciutat Vella",1,"el Raval",21,"Religiós","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",21,"Residencial","Quota_total",918574.98
2020,1,"Ciutat Vella",1,"el Raval",21,"Sanitat","Quota_total",791.58
2020,1,"Ciutat Vella",1,"el Raval",21,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",1,"el Raval",21,"Turisme i Hostaleria","Quota_total",721681.58
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Administracions Publiques","Quota_total",336108.45
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Aparcament","Quota_total",36411.11
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Comerç","Quota_total",1654463.93
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Ensenyament i Cultura","Quota_total",43480.06
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Oficines","Quota_total",570289.1
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Residencial","Quota_total",666036.17
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Turisme i Hostaleria","Quota_total",1022132.72
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Administracions Publiques","Quota_total",181421.68
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Aparcament","Quota_total",40975.74
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Comerç","Quota_total",549762.41
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Ensenyament i Cultura","Quota_total",13147.74
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Espectacles","Quota_total",27721.3
2020,1,"Ciutat Vella",2,"el Gòtic",23,"no consta","Quota_total",19176.61
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Oficines","Quota_total",785369.09
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Religiós","Quota_total",0.0
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Residencial","Quota_total",934545.64
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Solars","Quota_total",539.22
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Turisme i Hostaleria","Quota_total",810627.51
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Administracions Publiques","Quota_total",0.0
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Aparcament","Quota_total",51536.86
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Comerç","Quota_total",73288.87
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Ensenyament i Cultura","Quota_total",27592.08
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Indústria","Quota_total",109.7
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Oficines","Quota_total",190670.56
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Religiós","Quota_total",0.0
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Residencial","Quota_total",491034.38
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Sanitat","Quota_total",3942.49
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Turisme i Hostaleria","Quota_total",64037.57
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Administracions Publiques","Quota_total",188711.78
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Aparcament","Quota_total",11881.82
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Comerç","Quota_total",67759.68
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Ensenyament i Cultura","Quota_total",1015.11
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Oficines","Quota_total",162763.33
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Religiós","Quota_total",0.0
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Residencial","Quota_total",426896.13
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Sanitat","Quota_total",10817.69
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Turisme i Hostaleria","Quota_total",278237.47
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Administracions Publiques","Quota_total",13455.19
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Aparcament","Quota_total",7791.48
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Comerç","Quota_total",78136.83
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Oficines","Quota_total",28456.92
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Residencial","Quota_total",490527.69
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Sanitat","Quota_total",363.04
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Turisme i Hostaleria","Quota_total",112439.77
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Aparcament","Quota_total",41106.85
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Comerç","Quota_total",444694.27
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Ensenyament i Cultura","Quota_total",7162.31
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Oficines","Quota_total",92464.54
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Religiós","Quota_total",0.0
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Residencial","Quota_total",763631.15
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Sanitat","Quota_total",15823.86
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Solars","Quota_total",35.73
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Turisme i Hostaleria","Quota_total",304621.81
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Aparcament","Quota_total",7079.5
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Comerç","Quota_total",147696.46
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Ensenyament i Cultura","Quota_total",0.0
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Espectacles","Quota_total",236.44
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Indústria","Quota_total",128.01
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Oficines","Quota_total",9076.19
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Residencial","Quota_total",414128.91
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Solars","Quota_total",43.86
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Turisme i Hostaleria","Quota_total",305987.22
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Administracions Publiques","Quota_total",110280.8
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Aparcament","Quota_total",55209.87
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Comerç","Quota_total",88862.24
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Ensenyament i Cultura","Quota_total",53876.94
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Esportiu","Quota_total",3033.42
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Oficines","Quota_total",35438.83
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Residencial","Quota_total",675056.19
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Sanitat","Quota_total",0.0
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Turisme i Hostaleria","Quota_total",313867.77
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Administracions Publiques","Quota_total",0.0
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Aparcament","Quota_total",3710.24
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Comerç","Quota_total",51639.7
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Ensenyament i Cultura","Quota_total",10022.84
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Oficines","Quota_total",22033.55
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Religiós","Quota_total",0.0
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Residencial","Quota_total",462945.02
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Solars","Quota_total",849.87
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Turisme i Hostaleria","Quota_total",118248.19
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Aparcament","Quota_total",56540.48
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Comerç","Quota_total",42713.65
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Oficines","Quota_total",20820.36
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Residencial","Quota_total",381279.28
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Sanitat","Quota_total",17798.53
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Solars","Quota_total",272.55
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Turisme i Hostaleria","Quota_total",35405.64
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Aparcament","Quota_total",364.08
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Comerç","Quota_total",19813.03
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Oficines","Quota_total",0.0
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Residencial","Quota_total",174056.66
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Sanitat","Quota_total",0.0
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Turisme i Hostaleria","Quota_total",1000.61
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Aparcament","Quota_total",361.37
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Comerç","Quota_total",9392.54
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Residencial","Quota_total",165815.09
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Solars","Quota_total",17.64
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Turisme i Hostaleria","Quota_total",2132.17
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Aparcament","Quota_total",876.72
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Comerç","Quota_total",5470.01
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Ensenyament i Cultura","Quota_total",0.0
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Residencial","Quota_total",174495.17
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Sanitat","Quota_total",0.0
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Turisme i Hostaleria","Quota_total",3292.02
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Aparcament","Quota_total",141737.75
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Comerç","Quota_total",364783.31
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Ensenyament i Cultura","Quota_total",65011.7
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Esportiu","Quota_total",1039.6
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Indústria","Quota_total",788741.05
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Oficines","Quota_total",1352508.81
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Residencial","Quota_total",336627.02
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Sanitat","Quota_total",0.0
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Solars","Quota_total",1250.29
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Turisme i Hostaleria","Quota_total",1507803.24
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Aparcament","Quota_total",12138.92
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Comerç","Quota_total",21871.26
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Ensenyament i Cultura","Quota_total",0.0
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Indústria","Quota_total",1251.11
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Residencial","Quota_total",208788.52
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Turisme i Hostaleria","Quota_total",225.54
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"Aparcament","Quota_total",1939.4
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"Comerç","Quota_total",14259.72
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"Residencial","Quota_total",204855.99
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"Turisme i Hostaleria","Quota_total",0.0
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"Aparcament","Quota_total",21655.35
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"Comerç","Quota_total",28430.79
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"Religiós","Quota_total",0.0
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"Residencial","Quota_total",258370.15
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"Administracions Publiques","Quota_total",5302.55
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"Aparcament","Quota_total",2814.54
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"Comerç","Quota_total",45179.38
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"Ensenyament i Cultura","Quota_total",7874.8
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"Residencial","Quota_total",234775.57
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"Solars","Quota_total",0.0
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"Turisme i Hostaleria","Quota_total",1953.77
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"Aparcament","Quota_total",3423.41
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"Comerç","Quota_total",12838.91
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"Ensenyament i Cultura","Quota_total",4808.21
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"no consta","Quota_total",67.89
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"Residencial","Quota_total",241709.14
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"Solars","Quota_total",122.41
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"Turisme i Hostaleria","Quota_total",7754.06
