"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_sup","Superficie_m2"
2020,1,"Ciutat Vella",1,"el Raval",1,"Superfície_sòl",63530
2020,1,"Ciutat Vella",1,"el Raval",2,"Superfície_sòl",29353
2020,1,"Ciutat Vella",1,"el Raval",3,"Superfície_sòl",29152
2020,1,"Ciutat Vella",1,"el Raval",4,"Superfície_sòl",73040
2020,1,"Ciutat Vella",1,"el Raval",5,"Superfície_sòl",48669
2020,1,"Ciutat Vella",1,"el Raval",6,"Superfície_sòl",30656
2020,1,"Ciutat Vella",1,"el Raval",7,"Superfície_sòl",29053
2020,1,"Ciutat Vella",1,"el Raval",8,"Superfície_sòl",28239
2020,1,"Ciutat Vella",1,"el Raval",9,"Superfície_sòl",21632
2020,1,"Ciutat Vella",1,"el Raval",10,"Superfície_sòl",22115
2020,1,"Ciutat Vella",1,"el Raval",11,"Superfície_sòl",29396
2020,1,"Ciutat Vella",1,"el Raval",12,"Superfície_sòl",17031
2020,1,"Ciutat Vella",1,"el Raval",13,"Superfície_sòl",12420
2020,1,"Ciutat Vella",1,"el Raval",14,"Superfície_sòl",13118
2020,1,"Ciutat Vella",1,"el Raval",15,"Superfície_sòl",15930
2020,1,"Ciutat Vella",1,"el Raval",16,"Superfície_sòl",17673
2020,1,"Ciutat Vella",1,"el Raval",17,"Superfície_sòl",16511
2020,1,"Ciutat Vella",1,"el Raval",18,"Superfície_sòl",49057
2020,1,"Ciutat Vella",1,"el Raval",19,"Superfície_sòl",65440
2020,1,"Ciutat Vella",1,"el Raval",20,"Superfície_sòl",69519
2020,1,"Ciutat Vella",1,"el Raval",21,"Superfície_sòl",61088
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Superfície_sòl",60585
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Superfície_sòl",69765
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Superfície_sòl",54412
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Superfície_sòl",44932
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Superfície_sòl",37904
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Superfície_sòl",54952
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Superfície_sòl",39857
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Superfície_sòl",69829
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Superfície_sòl",33667
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Superfície_sòl",44105
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Superfície_sòl",6455
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Superfície_sòl",18667
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Superfície_sòl",14325
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Superfície_sòl",412827
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Superfície_sòl",10714
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"Superfície_sòl",8500
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"Superfície_sòl",22052
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"Superfície_sòl",8347
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"Superfície_sòl",9089
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"Superfície_sòl",26982
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Superfície_sòl",441613
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Superfície_sòl",31756
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Superfície_sòl",41163
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Superfície_sòl",32884
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Superfície_sòl",33673
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Superfície_sòl",24621
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Superfície_sòl",21702
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Superfície_sòl",24445
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Superfície_sòl",19909
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Superfície_sòl",67706
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"Superfície_sòl",29156
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"Superfície_sòl",20440
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Superfície_sòl",60891
2020,2,"Eixample",5,"el Fort Pienc",1,"Superfície_sòl",117157
2020,2,"Eixample",5,"el Fort Pienc",2,"Superfície_sòl",23975
2020,2,"Eixample",5,"el Fort Pienc",3,"Superfície_sòl",21585
2020,2,"Eixample",5,"el Fort Pienc",4,"Superfície_sòl",12649
2020,2,"Eixample",5,"el Fort Pienc",5,"Superfície_sòl",25370
2020,2,"Eixample",5,"el Fort Pienc",6,"Superfície_sòl",21528
2020,2,"Eixample",5,"el Fort Pienc",7,"Superfície_sòl",22037
2020,2,"Eixample",5,"el Fort Pienc",8,"Superfície_sòl",25092
2020,2,"Eixample",5,"el Fort Pienc",9,"Superfície_sòl",20092
2020,2,"Eixample",5,"el Fort Pienc",10,"Superfície_sòl",12038
2020,2,"Eixample",5,"el Fort Pienc",11,"Superfície_sòl",11138
2020,2,"Eixample",5,"el Fort Pienc",12,"Superfície_sòl",29816
2020,2,"Eixample",5,"el Fort Pienc",13,"Superfície_sòl",90952
2020,2,"Eixample",5,"el Fort Pienc",14,"Superfície_sòl",12128
2020,2,"Eixample",5,"el Fort Pienc",15,"Superfície_sòl",16124
2020,2,"Eixample",5,"el Fort Pienc",16,"Superfície_sòl",35374
2020,2,"Eixample",5,"el Fort Pienc",17,"Superfície_sòl",24379
2020,2,"Eixample",5,"el Fort Pienc",18,"Superfície_sòl",16519
2020,2,"Eixample",5,"el Fort Pienc",19,"Superfície_sòl",24506
2020,2,"Eixample",5,"el Fort Pienc",20,"Superfície_sòl",27045
2020,2,"Eixample",6,"la Sagrada Família",21,"Superfície_sòl",19283
2020,2,"Eixample",6,"la Sagrada Família",22,"Superfície_sòl",48939
2020,2,"Eixample",6,"la Sagrada Família",23,"Superfície_sòl",10558
2020,2,"Eixample",6,"la Sagrada Família",24,"Superfície_sòl",20810
2020,2,"Eixample",6,"la Sagrada Família",25,"Superfície_sòl",11482
2020,2,"Eixample",6,"la Sagrada Família",26,"Superfície_sòl",22070
2020,2,"Eixample",6,"la Sagrada Família",27,"Superfície_sòl",24086
2020,2,"Eixample",6,"la Sagrada Família",28,"Superfície_sòl",23515
2020,2,"Eixample",6,"la Sagrada Família",29,"Superfície_sòl",11173
2020,2,"Eixample",6,"la Sagrada Família",30,"Superfície_sòl",10864
2020,2,"Eixample",6,"la Sagrada Família",31,"Superfície_sòl",12737
2020,2,"Eixample",6,"la Sagrada Família",32,"Superfície_sòl",22466
2020,2,"Eixample",6,"la Sagrada Família",33,"Superfície_sòl",11270
2020,2,"Eixample",6,"la Sagrada Família",34,"Superfície_sòl",11820
2020,2,"Eixample",6,"la Sagrada Família",35,"Superfície_sòl",12318
2020,2,"Eixample",6,"la Sagrada Família",36,"Superfície_sòl",15780
2020,2,"Eixample",6,"la Sagrada Família",37,"Superfície_sòl",11925
2020,2,"Eixample",6,"la Sagrada Família",38,"Superfície_sòl",37999
2020,2,"Eixample",6,"la Sagrada Família",39,"Superfície_sòl",15878
2020,2,"Eixample",6,"la Sagrada Família",40,"Superfície_sòl",16657
2020,2,"Eixample",6,"la Sagrada Família",41,"Superfície_sòl",16565
2020,2,"Eixample",6,"la Sagrada Família",42,"Superfície_sòl",23788
2020,2,"Eixample",6,"la Sagrada Família",43,"Superfície_sòl",14918
2020,2,"Eixample",6,"la Sagrada Família",44,"Superfície_sòl",14525
2020,2,"Eixample",6,"la Sagrada Família",45,"Superfície_sòl",11240
2020,2,"Eixample",6,"la Sagrada Família",46,"Superfície_sòl",16146
2020,2,"Eixample",6,"la Sagrada Família",47,"Superfície_sòl",16559
2020,2,"Eixample",6,"la Sagrada Família",48,"Superfície_sòl",15022
2020,2,"Eixample",6,"la Sagrada Família",49,"Superfície_sòl",48880
2020,2,"Eixample",6,"la Sagrada Família",50,"Superfície_sòl",22423
2020,2,"Eixample",6,"la Sagrada Família",51,"Superfície_sòl",27619
2020,2,"Eixample",6,"la Sagrada Família",52,"Superfície_sòl",32988
2020,2,"Eixample",6,"la Sagrada Família",53,"Superfície_sòl",26130
2020,2,"Eixample",6,"la Sagrada Família",54,"Superfície_sòl",25327
2020,2,"Eixample",7,"la Dreta de l'Eixample",55,"Superfície_sòl",23573
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"Superfície_sòl",34460
2020,2,"Eixample",7,"la Dreta de l'Eixample",57,"Superfície_sòl",18339
2020,2,"Eixample",7,"la Dreta de l'Eixample",58,"Superfície_sòl",23524
2020,2,"Eixample",7,"la Dreta de l'Eixample",59,"Superfície_sòl",25200
2020,2,"Eixample",7,"la Dreta de l'Eixample",60,"Superfície_sòl",25322
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"Superfície_sòl",25801
2020,2,"Eixample",7,"la Dreta de l'Eixample",62,"Superfície_sòl",27588
2020,2,"Eixample",7,"la Dreta de l'Eixample",63,"Superfície_sòl",29312
2020,2,"Eixample",7,"la Dreta de l'Eixample",64,"Superfície_sòl",25165
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"Superfície_sòl",44089
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Superfície_sòl",22445
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"Superfície_sòl",22749
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"Superfície_sòl",21031
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"Superfície_sòl",30446
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Superfície_sòl",35809
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"Superfície_sòl",37645
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Superfície_sòl",37878
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"Superfície_sòl",52244
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"Superfície_sòl",34598
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"Superfície_sòl",30855
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"Superfície_sòl",50142
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Superfície_sòl",152168
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"Superfície_sòl",82486
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Superfície_sòl",92117
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Superfície_sòl",78860
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Superfície_sòl",94832
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Superfície_sòl",41495
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Superfície_sòl",82753
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Superfície_sòl",50490
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"Superfície_sòl",41671
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"Superfície_sòl",29696
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,"Superfície_sòl",25243
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Superfície_sòl",37606
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Superfície_sòl",37683
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Superfície_sòl",35041
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Superfície_sòl",76403
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Superfície_sòl",37068
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,"Superfície_sòl",23594
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Superfície_sòl",24124
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Superfície_sòl",23976
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Superfície_sòl",25605
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,"Superfície_sòl",15001
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",98,"Superfície_sòl",23969
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,"Superfície_sòl",20152
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100,"Superfície_sòl",15464
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,"Superfície_sòl",37537
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102,"Superfície_sòl",20950
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,"Superfície_sòl",57576
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",104,"Superfície_sòl",12089
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",105,"Superfície_sòl",25138
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,"Superfície_sòl",23459
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,"Superfície_sòl",29885
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,"Superfície_sòl",35445
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,"Superfície_sòl",29278
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,"Superfície_sòl",89579
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"Superfície_sòl",20992
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,"Superfície_sòl",13514
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"Superfície_sòl",25049
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Superfície_sòl",25780
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Superfície_sòl",12440
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"Superfície_sòl",12597
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"Superfície_sòl",12008
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"Superfície_sòl",27331
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,"Superfície_sòl",12677
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"Superfície_sòl",12540
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,"Superfície_sòl",19434
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"Superfície_sòl",12566
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"Superfície_sòl",12466
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,"Superfície_sòl",12676
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"Superfície_sòl",16140
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"Superfície_sòl",19777
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"Superfície_sòl",45742
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,"Superfície_sòl",12510
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,"Superfície_sòl",15334
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,"Superfície_sòl",21176
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,"Superfície_sòl",11109
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,"Superfície_sòl",12511
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,"Superfície_sòl",16456
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,"Superfície_sòl",11990
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,"Superfície_sòl",25001
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,"Superfície_sòl",8255
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"Superfície_sòl",16946
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,"Superfície_sòl",25149
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,"Superfície_sòl",18709
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,"Superfície_sòl",25115
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"Superfície_sòl",12545
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,"Superfície_sòl",25062
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,"Superfície_sòl",24523
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,"Superfície_sòl",24454
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"Superfície_sòl",25071
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,"Superfície_sòl",12502
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,"Superfície_sòl",25031
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,"Superfície_sòl",85545
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"Superfície_sòl",37172
2020,2,"Eixample",10,"Sant Antoni",150,"Superfície_sòl",20892
2020,2,"Eixample",10,"Sant Antoni",151,"Superfície_sòl",18405
2020,2,"Eixample",10,"Sant Antoni",152,"Superfície_sòl",12521
2020,2,"Eixample",10,"Sant Antoni",153,"Superfície_sòl",11816
2020,2,"Eixample",10,"Sant Antoni",154,"Superfície_sòl",9202
2020,2,"Eixample",10,"Sant Antoni",155,"Superfície_sòl",17657
2020,2,"Eixample",10,"Sant Antoni",156,"Superfície_sòl",12515
2020,2,"Eixample",10,"Sant Antoni",157,"Superfície_sòl",8328
2020,2,"Eixample",10,"Sant Antoni",158,"Superfície_sòl",25007
2020,2,"Eixample",10,"Sant Antoni",159,"Superfície_sòl",25066
2020,2,"Eixample",10,"Sant Antoni",160,"Superfície_sòl",24452
2020,2,"Eixample",10,"Sant Antoni",161,"Superfície_sòl",12528
2020,2,"Eixample",10,"Sant Antoni",162,"Superfície_sòl",12023
2020,2,"Eixample",10,"Sant Antoni",163,"Superfície_sòl",24392
2020,2,"Eixample",10,"Sant Antoni",164,"Superfície_sòl",37384
2020,2,"Eixample",10,"Sant Antoni",165,"Superfície_sòl",24601
2020,2,"Eixample",10,"Sant Antoni",166,"Superfície_sòl",30702
2020,2,"Eixample",10,"Sant Antoni",167,"Superfície_sòl",22632
2020,2,"Eixample",10,"Sant Antoni",168,"Superfície_sòl",39826
2020,2,"Eixample",10,"Sant Antoni",169,"Superfície_sòl",23453
2020,2,"Eixample",10,"Sant Antoni",170,"Superfície_sòl",17916
2020,2,"Eixample",10,"Sant Antoni",171,"Superfície_sòl",14599
2020,2,"Eixample",10,"Sant Antoni",172,"Superfície_sòl",24632
2020,2,"Eixample",10,"Sant Antoni",173,"Superfície_sòl",19598
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Superfície_sòl",15567
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Superfície_sòl",20134
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Superfície_sòl",14247
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Superfície_sòl",18504
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Superfície_sòl",56590
2020,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Superfície_sòl",12959
2020,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Superfície_sòl",15970
2020,3,"Sants-Montjuïc",11,"el Poble Sec",8,"Superfície_sòl",12801
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Superfície_sòl",10399
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Superfície_sòl",17389
2020,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Superfície_sòl",15220
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Superfície_sòl",20793
2020,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Superfície_sòl",15656
2020,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Superfície_sòl",15043
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Superfície_sòl",30702
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Superfície_sòl",14295
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Superfície_sòl",16385
2020,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Superfície_sòl",15412
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Superfície_sòl",41758
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Superfície_sòl",54664
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Superfície_sòl",10508
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Superfície_sòl",84989
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Superfície_sòl",14911
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Superfície_sòl",3318582
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Superfície_sòl",6171235
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Superfície_sòl",147298
2020,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Superfície_sòl",60443
2020,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Superfície_sòl",77022
2020,3,"Sants-Montjuïc",13,"la Marina de Port",29,"Superfície_sòl",19523
2020,3,"Sants-Montjuïc",13,"la Marina de Port",30,"Superfície_sòl",103496
2020,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Superfície_sòl",44795
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Superfície_sòl",89422
2020,3,"Sants-Montjuïc",13,"la Marina de Port",33,"Superfície_sòl",15119
2020,3,"Sants-Montjuïc",13,"la Marina de Port",34,"Superfície_sòl",10591
2020,3,"Sants-Montjuïc",13,"la Marina de Port",35,"Superfície_sòl",16188
2020,3,"Sants-Montjuïc",13,"la Marina de Port",36,"Superfície_sòl",40134
2020,3,"Sants-Montjuïc",13,"la Marina de Port",37,"Superfície_sòl",11219
2020,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Superfície_sòl",205470
2020,3,"Sants-Montjuïc",13,"la Marina de Port",39,"Superfície_sòl",69969
2020,3,"Sants-Montjuïc",13,"la Marina de Port",211,"Superfície_sòl",18536
2020,3,"Sants-Montjuïc",13,"la Marina de Port",212,"Superfície_sòl",33201
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Superfície_sòl",12018
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"Superfície_sòl",40296
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"Superfície_sòl",12941
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"Superfície_sòl",77027
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Superfície_sòl",19069
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"Superfície_sòl",17999
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Superfície_sòl",22252
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Superfície_sòl",16611
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Superfície_sòl",35309
2020,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Superfície_sòl",46120
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Superfície_sòl",37163
2020,3,"Sants-Montjuïc",15,"Hostafrancs",50,"Superfície_sòl",31022
2020,3,"Sants-Montjuïc",15,"Hostafrancs",51,"Superfície_sòl",22973
2020,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Superfície_sòl",22760
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Superfície_sòl",36801
2020,3,"Sants-Montjuïc",15,"Hostafrancs",54,"Superfície_sòl",17968
2020,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Superfície_sòl",16829
2020,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Superfície_sòl",8949
2020,3,"Sants-Montjuïc",16,"la Bordeta",57,"Superfície_sòl",22586
2020,3,"Sants-Montjuïc",16,"la Bordeta",58,"Superfície_sòl",73283
2020,3,"Sants-Montjuïc",16,"la Bordeta",59,"Superfície_sòl",13933
2020,3,"Sants-Montjuïc",16,"la Bordeta",60,"Superfície_sòl",21791
2020,3,"Sants-Montjuïc",16,"la Bordeta",61,"Superfície_sòl",15137
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"Superfície_sòl",25541
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"Superfície_sòl",106197
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"Superfície_sòl",54599
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"Superfície_sòl",9518
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"Superfície_sòl",20710
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"Superfície_sòl",13630
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"Superfície_sòl",9620
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"Superfície_sòl",41882
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"Superfície_sòl",12869
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Superfície_sòl",14789
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"Superfície_sòl",18617
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"Superfície_sòl",14282
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"Superfície_sòl",34027
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"Superfície_sòl",23247
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"Superfície_sòl",10687
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"Superfície_sòl",15922
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"Superfície_sòl",21099
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"Superfície_sòl",20272
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"Superfície_sòl",13606
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"Superfície_sòl",18036
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"Superfície_sòl",21172
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"Superfície_sòl",20709
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"Superfície_sòl",16843
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"Superfície_sòl",14815
2020,3,"Sants-Montjuïc",18,"Sants",86,"Superfície_sòl",22457
2020,3,"Sants-Montjuïc",18,"Sants",87,"Superfície_sòl",15705
2020,3,"Sants-Montjuïc",18,"Sants",88,"Superfície_sòl",13348
2020,3,"Sants-Montjuïc",18,"Sants",89,"Superfície_sòl",16255
2020,3,"Sants-Montjuïc",18,"Sants",90,"Superfície_sòl",20128
2020,3,"Sants-Montjuïc",18,"Sants",91,"Superfície_sòl",26953
2020,3,"Sants-Montjuïc",18,"Sants",92,"Superfície_sòl",32732
2020,3,"Sants-Montjuïc",18,"Sants",93,"Superfície_sòl",20812
2020,3,"Sants-Montjuïc",18,"Sants",94,"Superfície_sòl",21410
2020,3,"Sants-Montjuïc",18,"Sants",95,"Superfície_sòl",17607
2020,3,"Sants-Montjuïc",18,"Sants",96,"Superfície_sòl",22848
2020,3,"Sants-Montjuïc",18,"Sants",97,"Superfície_sòl",17165
2020,3,"Sants-Montjuïc",18,"Sants",98,"Superfície_sòl",35949
2020,3,"Sants-Montjuïc",18,"Sants",99,"Superfície_sòl",25609
2020,3,"Sants-Montjuïc",18,"Sants",100,"Superfície_sòl",43787
