"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2008-2012",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",832
"2008-2012",10,"Sant Martí",65,"el Clot",508
"2008-2012",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",277
"2008-2012",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",84
"2008-2012",10,"Sant Martí",68,"el Poblenou",689
"2008-2012",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",167
"2008-2012",10,"Sant Martí",70,"el Besòs i el Maresme",568
"2008-2012",10,"Sant Martí",71,"Provençals del Poblenou",391
"2008-2012",10,"Sant Martí",72,"Sant Martí de Provençals",703
"2008-2012",10,"Sant Martí",73,"la Verneda i la Pau",732
"2008-2012",99,"No consta",99,"No consta",489
"2009-2013",1,"Ciutat Vella",1,"el Raval",987
"2009-2013",1,"Ciutat Vella",2,"el Barri Gòtic",352
"2009-2013",1,"Ciutat Vella",3,"la Barceloneta",443
"2009-2013",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",452
"2009-2013",2,"Eixample",5,"el Fort Pienc",694
"2009-2013",2,"Eixample",6,"la Sagrada Família",1225
"2009-2013",2,"Eixample",7,"la Dreta de l'Eixample",1045
"2009-2013",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1011
"2009-2013",2,"Eixample",9,"la Nova Esquerra de l'Eixample",1323
"2009-2013",2,"Eixample",10,"Sant Antoni",978
"2009-2013",3,"Sants-Montjuïc",11,"el Poble Sec",905
"2009-2013",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",72
"2009-2013",3,"Sants-Montjuïc",13,"la Marina de Port",639
"2009-2013",3,"Sants-Montjuïc",14,"la Font de la Guatlla",246
"2009-2013",3,"Sants-Montjuïc",15,"Hostafrancs",385
"2009-2013",3,"Sants-Montjuïc",16,"la Bordeta",402
"2009-2013",3,"Sants-Montjuïc",17,"Sants - Badal",487
"2009-2013",3,"Sants-Montjuïc",18,"Sants",928
"2009-2013",4,"Les Corts",19,"les Corts",1039
"2009-2013",4,"Les Corts",20,"la Maternitat i Sant Ramon",481
"2009-2013",4,"Les Corts",21,"Pedralbes",232
"2009-2013",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",99
"2009-2013",5,"Sarrià-Sant Gervasi",23,"Sarrià",492
"2009-2013",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",283
"2009-2013",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",543
"2009-2013",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1048
"2009-2013",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",544
"2009-2013",6,"Gràcia",28,"Vallcarca i els Penitents",354
"2009-2013",6,"Gràcia",29,"el Coll",137
"2009-2013",6,"Gràcia",30,"la Salut",336
"2009-2013",6,"Gràcia",31,"la Vila de Gràcia",1141
