"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2008-2012",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",821.0
"2008-2012",6,"Gràcia",28,"Vallcarca i els Penitents",997.3
"2008-2012",6,"Gràcia",29,"el Coll",719.2
"2008-2012",6,"Gràcia",30,"la Salut",1098.1
"2008-2012",6,"Gràcia",31,"la Vila de Gràcia",1071.1
"2008-2012",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",968.1
"2008-2012",7,"Horta-Guinardó",33,"el Baix Guinardó",1069.0
"2008-2012",7,"Horta-Guinardó",34,"Can Baró",947.5
"2008-2012",7,"Horta-Guinardó",35,"el Guinardó",956.3
"2008-2012",7,"Horta-Guinardó",36,"la Font d'en Fargues",996.1
"2008-2012",7,"Horta-Guinardó",37,"el Carmel",789.8
"2008-2012",7,"Horta-Guinardó",38,"la Teixonera",855.8
"2008-2012",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1027.5
"2008-2012",7,"Horta-Guinardó",40,"Montbau",2186.2
"2008-2012",7,"Horta-Guinardó",41,"la Vall d'Hebron",868.5
"2008-2012",7,"Horta-Guinardó",42,"la Clota",1215.3
"2008-2012",7,"Horta-Guinardó",43,"Horta",1097.1
"2008-2012",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1032.1
"2008-2012",8,"Nou Barris",45,"Porta",973.7
"2008-2012",8,"Nou Barris",46,"el Turó de la Peira",1183.6
"2008-2012",8,"Nou Barris",47,"Can Peguera",1384.9
"2008-2012",8,"Nou Barris",48,"la Guineueta",1093.2
"2008-2012",8,"Nou Barris",49,"Canyelles",812.2
"2008-2012",8,"Nou Barris",50,"les Roquetes",818.0
"2008-2012",8,"Nou Barris",51,"Verdun",973.2
"2008-2012",8,"Nou Barris",52,"la Prosperitat",858.9
"2008-2012",8,"Nou Barris",53,"la Trinitat Nova",1291.6
"2008-2012",8,"Nou Barris",54,"Torre Baró",1116.0
"2008-2012",8,"Nou Barris",55,"Ciutat Meridiana",604.9
"2008-2012",8,"Nou Barris",56,"Vallbona",1176.5
"2008-2012",9,"Sant Andreu",57,"la Trinitat Vella",557.3
"2008-2012",9,"Sant Andreu",58,"Baró de Viver",1009.9
"2008-2012",9,"Sant Andreu",59,"el Bon Pastor",770.8
"2008-2012",9,"Sant Andreu",60,"Sant Andreu",822.4
"2008-2012",9,"Sant Andreu",61,"la Sagrera",801.5
"2008-2012",9,"Sant Andreu",62,"el Congrés i els Indians",1151.0
"2008-2012",9,"Sant Andreu",63,"Navas",896.3
"2008-2012",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",901.7
"2008-2012",10,"Sant Martí",65,"el Clot",739.5
"2008-2012",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",852.3
"2008-2012",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",356.6
"2008-2012",10,"Sant Martí",68,"el Poblenou",906.6
"2008-2012",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",572.7
"2008-2012",10,"Sant Martí",70,"el Besòs i el Maresme",893.7
"2008-2012",10,"Sant Martí",71,"Provençals del Poblenou",775.5
"2008-2012",10,"Sant Martí",72,"Sant Martí de Provençals",1059.3
"2008-2012",10,"Sant Martí",73,"la Verneda i la Pau",1002.5
"2009-2013",1,"Ciutat Vella",1,"el Raval",774.1
"2009-2013",1,"Ciutat Vella",2,"el Barri Gòtic",849.7
"2009-2013",1,"Ciutat Vella",3,"la Barceloneta",1129.7
"2009-2013",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",848.2
"2009-2013",2,"Eixample",5,"el Fort Pienc",951.2
"2009-2013",2,"Eixample",6,"la Sagrada Família",1045.4
