"﻿""Any""","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Sexe","Nombre"
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","1 dona",5220
2020,2,"Eixample",5,"el Fort Pienc","1 dona",6828
2020,2,"Eixample",6,"la Sagrada Família","1 dona",12097
2020,2,"Eixample",7,"la Dreta de l'Eixample","1 dona",9642
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","1 dona",9534
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","1 dona",13375
2020,2,"Eixample",10,"Sant Antoni","1 dona",8771
2020,3,"Sants-Montjuïc",11,"el Poble Sec","1 dona",8259
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","1 dona",235
2020,3,"Sants-Montjuïc",13,"la Marina de Port","1 dona",6304
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","1 dona",2312
2020,3,"Sants-Montjuïc",15,"Hostafrancs","1 dona",3613
2020,3,"Sants-Montjuïc",16,"la Bordeta","1 dona",4413
2020,3,"Sants-Montjuïc",17,"Sants - Badal","1 dona",5593
2020,3,"Sants-Montjuïc",18,"Sants","1 dona",9583
2020,4,"Les Corts",19,"les Corts","1 dona",10798
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","1 dona",5432
2020,4,"Les Corts",21,"Pedralbes","1 dona",2081
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","1 dona",743
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","1 dona",4337
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","1 dona",2661
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","1 dona",4734
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","1 dona",9671
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","1 dona",6695
2020,6,"Gràcia",28,"Vallcarca i els Penitents","1 dona",3540
2020,6,"Gràcia",29,"el Coll","1 dona",1726
2020,6,"Gràcia",30,"la Salut","1 dona",3078
2020,6,"Gràcia",31,"la Vila de Gràcia","1 dona",12692
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","1 dona",8568
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","1 dona",6177
2020,7,"Horta-Guinardó",34,"Can Baró","1 dona",2160
2020,7,"Horta-Guinardó",35,"el Guinardó","1 dona",8558
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","1 dona",2086
2020,7,"Horta-Guinardó",37,"el Carmel","1 dona",7170
2020,7,"Horta-Guinardó",38,"la Teixonera","1 dona",2762
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","1 dona",1666
2020,7,"Horta-Guinardó",40,"Montbau","1 dona",1147
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","1 dona",1382
2020,7,"Horta-Guinardó",42,"la Clota","1 dona",155
2020,7,"Horta-Guinardó",43,"Horta","1 dona",6081
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","1 dona",5941
2020,8,"Nou Barris",45,"Porta","1 dona",5853
2020,8,"Nou Barris",46,"el Turó de la Peira","1 dona",3395
2020,8,"Nou Barris",47,"Can Peguera","1 dona",508
2020,8,"Nou Barris",48,"la Guineueta","1 dona",3629
2020,8,"Nou Barris",49,"Canyelles","1 dona",1679
2020,8,"Nou Barris",50,"les Roquetes","1 dona",3090
2020,8,"Nou Barris",51,"Verdun","1 dona",2797
2020,8,"Nou Barris",52,"la Prosperitat","1 dona",6099
2020,8,"Nou Barris",53,"la Trinitat Nova","1 dona",1464
2020,8,"Nou Barris",54,"Torre Baró","1 dona",425
2020,8,"Nou Barris",55,"Ciutat Meridiana","1 dona",1854
2020,8,"Nou Barris",56,"Vallbona","1 dona",215
2020,9,"Sant Andreu",57,"la Trinitat Vella","1 dona",1686
2020,9,"Sant Andreu",58,"Baró de Viver","1 dona",472
2020,9,"Sant Andreu",59,"el Bon Pastor","1 dona",2297
2020,9,"Sant Andreu",60,"Sant Andreu","1 dona",13554
2020,9,"Sant Andreu",61,"la Sagrera","1 dona",6705
2020,9,"Sant Andreu",62,"el Congrés i els Indians","1 dona",3228
2020,9,"Sant Andreu",63,"Navas","1 dona",5102
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","1 dona",9219
2020,10,"Sant Martí",65,"el Clot","1 dona",5916
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","1 dona",3482
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","1 dona",1727
2020,10,"Sant Martí",68,"el Poblenou","1 dona",7217
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","1 dona",2775
2020,10,"Sant Martí",70,"el Besòs i el Maresme","1 dona",4275
2020,10,"Sant Martí",71,"Provençals del Poblenou","1 dona",4461
2020,10,"Sant Martí",72,"Sant Martí de Provençals","1 dona",6059
2020,10,"Sant Martí",73,"la Verneda i la Pau","1 dona",6573
2020,1,"Ciutat Vella",1,"el Raval","2 dones",3160
2020,1,"Ciutat Vella",2,"el Barri Gòtic","2 dones",1173
2020,1,"Ciutat Vella",3,"la Barceloneta","2 dones",1145
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","2 dones",1693
2020,2,"Eixample",5,"el Fort Pienc","2 dones",2936
2020,2,"Eixample",6,"la Sagrada Família","2 dones",4693
2020,2,"Eixample",7,"la Dreta de l'Eixample","2 dones",3877
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","2 dones",3753
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","2 dones",5175
2020,2,"Eixample",10,"Sant Antoni","2 dones",3188
2020,3,"Sants-Montjuïc",11,"el Poble Sec","2 dones",3117
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","2 dones",87
2020,3,"Sants-Montjuïc",13,"la Marina de Port","2 dones",2734
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","2 dones",917
2020,3,"Sants-Montjuïc",15,"Hostafrancs","2 dones",1413
2020,3,"Sants-Montjuïc",16,"la Bordeta","2 dones",1730
2020,3,"Sants-Montjuïc",17,"Sants - Badal","2 dones",2123
2020,3,"Sants-Montjuïc",18,"Sants","2 dones",3538
2020,4,"Les Corts",19,"les Corts","2 dones",4284
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","2 dones",2156
2020,4,"Les Corts",21,"Pedralbes","2 dones",1049
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","2 dones",432
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","2 dones",2215
