"﻿""Any""","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Persones","Nombre"
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","2 menors",1182
2020,10,"Sant Martí",65,"el Clot","2 menors",984
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","2 menors",551
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","2 menors",407
2020,10,"Sant Martí",68,"el Poblenou","2 menors",1591
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","2 menors",758
2020,10,"Sant Martí",70,"el Besòs i el Maresme","2 menors",758
2020,10,"Sant Martí",71,"Provençals del Poblenou","2 menors",868
2020,10,"Sant Martí",72,"Sant Martí de Provençals","2 menors",905
2020,10,"Sant Martí",73,"la Verneda i la Pau","2 menors",1010
2020,1,"Ciutat Vella",1,"el Raval","3 menors",461
2020,1,"Ciutat Vella",2,"el Barri Gòtic","3 menors",69
2020,1,"Ciutat Vella",3,"la Barceloneta","3 menors",53
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","3 menors",102
2020,2,"Eixample",5,"el Fort Pienc","3 menors",190
2020,2,"Eixample",6,"la Sagrada Família","3 menors",214
2020,2,"Eixample",7,"la Dreta de l'Eixample","3 menors",311
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","3 menors",254
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","3 menors",266
2020,2,"Eixample",10,"Sant Antoni","3 menors",166
2020,3,"Sants-Montjuïc",11,"el Poble Sec","3 menors",272
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","3 menors",11
2020,3,"Sants-Montjuïc",13,"la Marina de Port","3 menors",237
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","3 menors",42
2020,3,"Sants-Montjuïc",15,"Hostafrancs","3 menors",93
2020,3,"Sants-Montjuïc",16,"la Bordeta","3 menors",88
2020,3,"Sants-Montjuïc",17,"Sants - Badal","3 menors",138
2020,3,"Sants-Montjuïc",18,"Sants","3 menors",207
2020,4,"Les Corts",19,"les Corts","3 menors",295
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","3 menors",144
2020,4,"Les Corts",21,"Pedralbes","3 menors",203
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","3 menors",67
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","3 menors",387
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","3 menors",318
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","3 menors",374
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","3 menors",580
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","3 menors",279
2020,6,"Gràcia",28,"Vallcarca i els Penitents","3 menors",114
2020,6,"Gràcia",29,"el Coll","3 menors",45
2020,6,"Gràcia",30,"la Salut","3 menors",88
2020,6,"Gràcia",31,"la Vila de Gràcia","3 menors",281
