"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2009-2013",2,"Eixample",5,"el Fort Pienc",830.8
"2009-2013",2,"Eixample",6,"la Sagrada Família",812.2
"2009-2013",2,"Eixample",7,"la Dreta de l'Eixample",938.2
"2009-2013",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",853.3
"2009-2013",2,"Eixample",9,"la Nova Esquerra de l'Eixample",797.8
"2009-2013",2,"Eixample",10,"Sant Antoni",840.4
"2009-2013",3,"Sants-Montjuïc",11,"el Poble Sec",924.9
"2009-2013",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",2441.9
"2009-2013",3,"Sants-Montjuïc",13,"la Marina de Port",846.2
"2009-2013",3,"Sants-Montjuïc",14,"la Font de la Guatlla",954.0
"2009-2013",3,"Sants-Montjuïc",15,"Hostafrancs",957.4
"2009-2013",3,"Sants-Montjuïc",16,"la Bordeta",846.4
"2009-2013",3,"Sants-Montjuïc",17,"Sants - Badal",802.2
"2009-2013",3,"Sants-Montjuïc",18,"Sants",872.6
"2009-2013",4,"Les Corts",19,"les Corts",773.0
"2009-2013",4,"Les Corts",20,"la Maternitat i Sant Ramon",715.3
"2009-2013",4,"Les Corts",21,"Pedralbes",681.1
"2009-2013",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1178.6
"2009-2013",5,"Sarrià-Sant Gervasi",23,"Sarrià",804.7
"2009-2013",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",720.5
"2009-2013",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",803.8
"2009-2013",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",779.8
"2009-2013",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",751.9
"2009-2013",6,"Gràcia",28,"Vallcarca i els Penitents",874.6
"2009-2013",6,"Gràcia",29,"el Coll",787.2
"2009-2013",6,"Gràcia",30,"la Salut",931.0
"2009-2013",6,"Gràcia",31,"la Vila de Gràcia",883.9
"2009-2013",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",815.3
"2009-2013",7,"Horta-Guinardó",33,"el Baix Guinardó",836.6
"2009-2013",7,"Horta-Guinardó",34,"Can Baró",854.2
"2009-2013",7,"Horta-Guinardó",35,"el Guinardó",818.3
"2009-2013",7,"Horta-Guinardó",36,"la Font d'en Fargues",964.8
"2009-2013",7,"Horta-Guinardó",37,"el Carmel",850.8
"2009-2013",7,"Horta-Guinardó",38,"la Teixonera",884.5
"2009-2013",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",878.3
"2009-2013",7,"Horta-Guinardó",40,"Montbau",1151.5
"2009-2013",7,"Horta-Guinardó",41,"la Vall d'Hebron",888.1
"2009-2013",7,"Horta-Guinardó",42,"la Clota",1033.8
"2009-2013",7,"Horta-Guinardó",43,"Horta",942.7
"2009-2013",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",881.2
"2009-2013",8,"Nou Barris",45,"Porta",817.8
"2009-2013",8,"Nou Barris",46,"el Turó de la Peira",775.9
"2009-2013",8,"Nou Barris",47,"Can Peguera",1070.7
"2009-2013",8,"Nou Barris",48,"la Guineueta",876.0
"2009-2013",8,"Nou Barris",49,"Canyelles",878.3
"2009-2013",8,"Nou Barris",50,"les Roquetes",996.2
"2009-2013",8,"Nou Barris",51,"Verdun",905.7
"2009-2013",8,"Nou Barris",52,"la Prosperitat",824.4
"2009-2013",8,"Nou Barris",53,"la Trinitat Nova",1103.6
"2009-2013",8,"Nou Barris",54,"Torre Baró",1408.0
"2009-2013",8,"Nou Barris",55,"Ciutat Meridiana",858.9
"2009-2013",8,"Nou Barris",56,"Vallbona",1254.5
"2009-2013",9,"Sant Andreu",57,"la Trinitat Vella",826.9
"2009-2013",9,"Sant Andreu",58,"Baró de Viver",1118.7
"2009-2013",9,"Sant Andreu",59,"el Bon Pastor",998.6
"2009-2013",9,"Sant Andreu",60,"Sant Andreu",836.2
"2009-2013",9,"Sant Andreu",61,"la Sagrera",786.7
"2009-2013",9,"Sant Andreu",62,"el Congrés i els Indians",771.2
"2009-2013",9,"Sant Andreu",63,"Navas",754.2
"2009-2013",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",785.6
"2009-2013",10,"Sant Martí",65,"el Clot",814.3
"2009-2013",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",880.2
"2009-2013",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",704.1
"2009-2013",10,"Sant Martí",68,"el Poblenou",912.0
"2009-2013",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",784.0
"2009-2013",10,"Sant Martí",70,"el Besòs i el Maresme",926.2
"2009-2013",10,"Sant Martí",71,"Provençals del Poblenou",855.5
"2009-2013",10,"Sant Martí",72,"Sant Martí de Provençals",858.1
"2009-2013",10,"Sant Martí",73,"la Verneda i la Pau",872.3
"2010-2014",1,"Ciutat Vella",1,"el Raval",1174.0
"2010-2014",1,"Ciutat Vella",2,"el Barri Gòtic",1160.8
"2010-2014",1,"Ciutat Vella",3,"la Barceloneta",1228.9
"2010-2014",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",1077.8
"2010-2014",2,"Eixample",5,"el Fort Pienc",972.0
"2010-2014",2,"Eixample",6,"la Sagrada Família",939.0
"2010-2014",2,"Eixample",7,"la Dreta de l'Eixample",1090.0
"2010-2014",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",969.3
"2010-2014",2,"Eixample",9,"la Nova Esquerra de l'Eixample",887.8
"2010-2014",2,"Eixample",10,"Sant Antoni",955.2
"2010-2014",3,"Sants-Montjuïc",11,"el Poble Sec",1052.4
"2010-2014",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",1675.1
"2010-2014",3,"Sants-Montjuïc",13,"la Marina de Port",976.5
"2010-2014",3,"Sants-Montjuïc",14,"la Font de la Guatlla",1203.5
"2010-2014",3,"Sants-Montjuïc",15,"Hostafrancs",1003.1
"2010-2014",3,"Sants-Montjuïc",16,"la Bordeta",952.1
"2010-2014",3,"Sants-Montjuïc",17,"Sants - Badal",870.3
"2010-2014",3,"Sants-Montjuïc",18,"Sants",986.4
"2010-2014",4,"Les Corts",19,"les Corts",890.4
"2010-2014",4,"Les Corts",20,"la Maternitat i Sant Ramon",809.7
"2010-2014",4,"Les Corts",21,"Pedralbes",835.9
"2010-2014",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1252.2
"2010-2014",5,"Sarrià-Sant Gervasi",23,"Sarrià",943.9
"2010-2014",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",828.8
"2010-2014",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",929.2
"2010-2014",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",908.3
"2010-2014",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",869.1
"2010-2014",6,"Gràcia",28,"Vallcarca i els Penitents",977.9
"2010-2014",6,"Gràcia",29,"el Coll",896.0
"2010-2014",6,"Gràcia",30,"la Salut",1048.4
"2010-2014",6,"Gràcia",31,"la Vila de Gràcia",994.4
"2010-2014",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",947.0
"2010-2014",7,"Horta-Guinardó",33,"el Baix Guinardó",974.9
"2010-2014",7,"Horta-Guinardó",34,"Can Baró",967.1
"2010-2014",7,"Horta-Guinardó",35,"el Guinardó",919.1
"2010-2014",7,"Horta-Guinardó",36,"la Font d'en Fargues",1079.5
"2010-2014",7,"Horta-Guinardó",37,"el Carmel",945.6
"2010-2014",7,"Horta-Guinardó",38,"la Teixonera",969.2
"2010-2014",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1012.7
"2010-2014",7,"Horta-Guinardó",40,"Montbau",1300.4
"2010-2014",7,"Horta-Guinardó",41,"la Vall d'Hebron",1008.1
"2010-2014",7,"Horta-Guinardó",42,"la Clota",1261.9
"2010-2014",7,"Horta-Guinardó",43,"Horta",1024.1
"2010-2014",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1010.0
"2010-2014",8,"Nou Barris",45,"Porta",907.8
"2010-2014",8,"Nou Barris",46,"el Turó de la Peira",861.2
"2010-2014",8,"Nou Barris",47,"Can Peguera",1104.3
"2010-2014",8,"Nou Barris",48,"la Guineueta",953.7
"2010-2014",8,"Nou Barris",49,"Canyelles",989.8
"2010-2014",8,"Nou Barris",50,"les Roquetes",1106.1
"2010-2014",8,"Nou Barris",51,"Verdun",975.9
"2010-2014",8,"Nou Barris",52,"la Prosperitat",906.7
"2010-2014",8,"Nou Barris",53,"la Trinitat Nova",1226.0
"2010-2014",8,"Nou Barris",54,"Torre Baró",1363.9
"2010-2014",8,"Nou Barris",55,"Ciutat Meridiana",951.9
"2010-2014",8,"Nou Barris",56,"Vallbona",1534.7
"2010-2014",9,"Sant Andreu",57,"la Trinitat Vella",861.3
"2010-2014",9,"Sant Andreu",58,"Baró de Viver",1111.8
"2010-2014",9,"Sant Andreu",59,"el Bon Pastor",1139.7
"2010-2014",9,"Sant Andreu",60,"Sant Andreu",909.3
"2010-2014",9,"Sant Andreu",61,"la Sagrera",881.9
"2010-2014",9,"Sant Andreu",62,"el Congrés i els Indians",881.8
"2010-2014",9,"Sant Andreu",63,"Navas",829.7
"2010-2014",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",897.6
"2010-2014",10,"Sant Martí",65,"el Clot",896.3
"2010-2014",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",1069.0
"2010-2014",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",871.1
