"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2006-2010",10,"Sant Martí",73,"la Verneda i la Pau",752.1
"2007-2011",1,"Ciutat Vella",1,"el Raval",849.0
"2007-2011",1,"Ciutat Vella",2,"el Barri Gòtic",886.4
"2007-2011",1,"Ciutat Vella",3,"la Barceloneta",1141.2
"2007-2011",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",930.4
"2007-2011",2,"Eixample",5,"el Fort Pienc",967.1
"2007-2011",2,"Eixample",6,"la Sagrada Família",1086.5
"2007-2011",2,"Eixample",7,"la Dreta de l'Eixample",1516.6
"2007-2011",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1154.5
"2007-2011",2,"Eixample",9,"la Nova Esquerra de l'Eixample",929.6
"2007-2011",2,"Eixample",10,"Sant Antoni",1104.5
"2007-2011",3,"Sants-Montjuïc",11,"el Poble Sec",948.7
"2007-2011",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",3481.2
"2007-2011",3,"Sants-Montjuïc",13,"la Marina de Port",676.1
"2007-2011",3,"Sants-Montjuïc",14,"la Font de la Guatlla",948.5
"2007-2011",3,"Sants-Montjuïc",15,"Hostafrancs",963.3
"2007-2011",3,"Sants-Montjuïc",16,"la Bordeta",851.1
"2007-2011",3,"Sants-Montjuïc",17,"Sants - Badal",845.5
"2007-2011",3,"Sants-Montjuïc",18,"Sants",977.9
"2007-2011",4,"Les Corts",19,"les Corts",880.0
"2007-2011",4,"Les Corts",20,"la Maternitat i Sant Ramon",764.8
"2007-2011",4,"Les Corts",21,"Pedralbes",827.9
"2007-2011",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1292.8
"2007-2011",5,"Sarrià-Sant Gervasi",23,"Sarrià",965.3
"2007-2011",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",733.5
"2007-2011",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1093.0
"2007-2011",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1030.7
"2007-2011",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",829.3
"2007-2011",6,"Gràcia",28,"Vallcarca i els Penitents",1051.1
"2007-2011",6,"Gràcia",29,"el Coll",615.4
"2007-2011",6,"Gràcia",30,"la Salut",1162.9
"2007-2011",6,"Gràcia",31,"la Vila de Gràcia",1167.7
"2007-2011",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",927.0
"2007-2011",7,"Horta-Guinardó",33,"el Baix Guinardó",1003.4
"2007-2011",7,"Horta-Guinardó",34,"Can Baró",942.8
"2007-2011",7,"Horta-Guinardó",35,"el Guinardó",919.4
"2007-2011",7,"Horta-Guinardó",36,"la Font d'en Fargues",1026.8
"2007-2011",7,"Horta-Guinardó",37,"el Carmel",710.8
"2007-2011",7,"Horta-Guinardó",38,"la Teixonera",819.9
"2007-2011",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",998.3
"2007-2011",7,"Horta-Guinardó",40,"Montbau",2186.0
"2007-2011",7,"Horta-Guinardó",41,"la Vall d'Hebron",812.1
"2007-2011",7,"Horta-Guinardó",42,"la Clota",811.5
"2007-2011",7,"Horta-Guinardó",43,"Horta",1085.8
"2007-2011",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",916.7
"2007-2011",8,"Nou Barris",45,"Porta",893.0
"2007-2011",8,"Nou Barris",46,"el Turó de la Peira",999.8
"2007-2011",8,"Nou Barris",47,"Can Peguera",1176.3
"2007-2011",8,"Nou Barris",48,"la Guineueta",970.6
"2007-2011",8,"Nou Barris",49,"Canyelles",725.1
"2007-2011",8,"Nou Barris",50,"les Roquetes",666.8
"2007-2011",8,"Nou Barris",51,"Verdun",861.0
"2007-2011",8,"Nou Barris",52,"la Prosperitat",736.6
"2007-2011",8,"Nou Barris",53,"la Trinitat Nova",1264.2
"2007-2011",8,"Nou Barris",54,"Torre Baró",731.6
"2007-2011",8,"Nou Barris",55,"Ciutat Meridiana",551.1
"2007-2011",8,"Nou Barris",56,"Vallbona",1181.7
"2007-2011",9,"Sant Andreu",57,"la Trinitat Vella",558.8
"2007-2011",9,"Sant Andreu",58,"Baró de Viver",1047.5
"2007-2011",9,"Sant Andreu",59,"el Bon Pastor",717.5
"2007-2011",9,"Sant Andreu",60,"Sant Andreu",792.6
"2007-2011",9,"Sant Andreu",61,"la Sagrera",759.3
"2007-2011",9,"Sant Andreu",62,"el Congrés i els Indians",1074.3
"2007-2011",9,"Sant Andreu",63,"Navas",818.9
"2007-2011",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",901.8
"2007-2011",10,"Sant Martí",65,"el Clot",720.2
