"Any","Indicador","Equipament","Valor","Notes_Dades","Notes_Equipament","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Titularitat","TipusGeneral","TipusEquipament","Ambit","Latitud","Longitud"
2019,"Assistents_Activitats","Biblioteca Poble Sec - Francesc Boix",1335,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.373921824,2.164025015
2019,"Assistents_Activitats","Biblioteca Vapor Vell",3619,"","",3,"Sants-Montjuïc",18,"Sants","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.376897256,2.134733614
2019,"Assistents_Activitats","Biblioteca Les Corts - Miquel Llongueras",1552,"","",4,"Les Corts",20,"la Maternitat i Sant Ramon","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.37777796,2.121760828
2019,"Assistents_Activitats","Biblioteca Montserrat Abelló i Soler",3685,"","",4,"Les Corts",19,"les Corts","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.383722,2.1352722
2019,"Assistents_Activitats","Biblioteca Clarà",1274,"","",5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.399909399,2.129455802
2019,"Assistents_Activitats","Biblioteca Collserola - Josep Miracle",1728,"","",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.415359022,2.1025287
2019,"Assistents_Activitats","Biblioteca Sant Gervasi - Joan Maragall",2057,"","",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.4059495,2.1360639999999997
2019,"Assistents_Activitats","Biblioteca Jaume Fuster",6605,"","",6,"Gràcia",28,"Vallcarca i els Penitents","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.407459888000005,2.149757498
2019,"Assistents_Activitats","Biblioteca Vallcarca i els Penitents",1647,"","",6,"Gràcia",28,"Vallcarca i els Penitents","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.420008234,2.139657303
2019,"Assistents_Activitats","Biblioteca Vila de Gràcia",2057,"","",6,"Gràcia",31,"la Vila de Gràcia","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.401467067,2.1582138019999997
2019,"Assistents_Activitats","Biblioteca El Carmel - Juan Marsé",2360,"","",7,"Horta-Guinardó",37,"el Carmel","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.42110456,2.1552866230000003
2019,"Assistents_Activitats","Biblioteca Guinardó - Mercè Rodoreda",2140,"","",7,"Horta-Guinardó",33,"el Baix Guinardó","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.414313258,2.165318095
2019,"Assistents_Activitats","Biblioteca Horta - Can Mariner",2579,"","",7,"Horta-Guinardó",43,"Horta","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.431105502,2.16073359
