"id","name","institution_id","institution_name","created","modified","addresses_roadtype_id","addresses_roadtype_name","addresses_road_id","addresses_road_name","addresses_start_street_number","addresses_end_street_number","addresses_neighborhood_id","addresses_neighborhood_name","addresses_district_id","addresses_district_name","addresses_zip_code","addresses_main_address","addresses_type","values_id","values_attribute_id","values_category","values_attribute_name","values_attribute_type","values_value","values_outstanding","values_description","secondary_filters_id","secondary_filters_name","secondary_filters_fullpath","secondary_filters_tree","secondary_filters_asia_id","geo_epgs_25831_x","geo_epgs_25831_y","geo_epgs_4326_x","geo_epgs_4326_y"
99400601386,"Zona de Càrrega i Descàrrega * C Marina, 79","","","2018-07-10T16:09:03+02:00","2018-07-10T16:09:03+02:00","","",197302,"C Marina",79,"",66,"el Parc i la Llacuna del Poblenou",10,"Sant Martí",8005,True,"","","","","","","","","","","","","","",432234.4275206229,4582716.306053225,41.39312656571797,2.1894089456474566
99400601388,"Zona de Càrrega i Descàrrega * C Bilbao, 199","","","2018-07-10T16:09:03+02:00","2018-07-10T16:09:03+02:00","","",42306,"C Bilbao",199,"",65,"el Clot",10,"Sant Martí",8018,True,"","","","","","","","","","","","","","",432651.66209822474,4584552.407228246,41.40969885679014,2.1941950339319027
99400601392,"Zona de Càrrega i Descàrrega * Pg Gràcia, 87","","","2018-07-10T16:09:03+02:00","2018-07-10T16:09:03+02:00","","",148307,"Pg Gràcia",87,"",7,"la Dreta de Eixample",2,"Eixample",8008,True,"","","","","","","","","","","","","","",429922.2059541985,4582898.903800545,41.39457300964335,2.161732522483093
99400601398,"Zona de Càrrega i Descàrrega * C Calvet, 23","","","2018-07-10T16:09:03+02:00","2018-07-10T16:09:03+02:00","","",55603,"C Calvet",23,"",26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",8021,True,"","","","","","","","","","","","","","",428419.4315585554,4582897.011504226,41.394423612029115,2.1437585311490297
99400601028,"Zona de Càrrega i Descàrrega * C Roser, 2","","","2018-07-10T16:09:00+02:00","2018-07-10T16:09:00+02:00","","",288408,"C Roser",2,"",11,"el Poble-sec",3,"Sants-Montjuïc",8004,True,"","","","","","","","","","","","","","",430366.6950977553,4580661.26672932,41.37445793359144,2.1673061079465983
99400601031,"Zona de Càrrega i Descàrrega * C Premià, 24","","","2018-07-10T16:09:00+02:00","2018-07-10T16:09:00+02:00","","",266201,"C Premià",24,"",18,"Sants",3,"Sants-Montjuïc",8014,True,"","","","","","","","","","","","","","",428005.5690080529,4580898.723916649,41.37638886185872,2.139045928728352
99400601035,"Zona de Càrrega i Descàrrega * C Santapau, 108","","","2018-07-10T16:09:00+02:00","2018-07-10T16:09:00+02:00","","",319104,"C Santapau",108,"",45,"Porta",8,"Nou Barris",8016,True,"","","","","","","","","","","","","","",431421.3945336727,4587077.698367318,41.4323392512994,2.17919028848933
99400601039,"Zona de Càrrega i Descàrrega * C Còrsega, 97","","","2018-07-10T16:09:00+02:00","2018-07-10T16:09:00+02:00","","",90502,"C Còrsega",97,"",9,"la Nova Esquerra de l'Eixample",2,"Eixample",8029,True,"","","","","","","","","","","","","","",428579.35719119,4582017.006124118,41.386511953992944,2.145775109427318
99400601041,"Zona de Càrrega i Descàrrega * Av Roma, 149","","","2018-07-10T16:09:00+02:00","2018-07-10T16:09:00+02:00","","",287201,"Av Roma",149,"",8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8011,True,"","","","","","","","","","","","","","",429513.30311662506,4581998.102504585,41.38642407304491,2.1569465788099764
99400601042,"Zona de Càrrega i Descàrrega * Av Elies Pagès, 16","","","2018-07-10T16:09:00+02:00","2018-07-10T16:09:00+02:00","","",108302,"Av Elies Pagès",16,"",39,"Sant Genís dels Agudells",7,"Horta-Guinardó",8035,True,"","","","","","","","","","","","","","",427638.58734712255,4586616.76107074,41.427855892279396,2.13397430146472
