"Any","Indicador","Equipament","Valor","Notes_Dades","Notes_Equipament","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Titularitat","TipusGeneral","TipusEquipament","Ambit","Latitud","Longitud"
2019,"Nombre d'activitats de formació","Centre Cívic Vallvidrera Vázquez Montalbán",65,"","",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.415364217,2.102530794
2019,"Inscripcions de les activitats de formacio","Centre Cívic Sagrada Família",5620,"","",2,"Eixample",6,"la Sagrada Família","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.405380126,2.176760148
2019,"Nombre d'activitats de formació","Centre Cívic Vil·la Urània",291,"","",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.3986429,2.14276
2019,"Inscripcions de les activitats de formacio","Centre Cívic Font de la Guatlla",2363,"","",3,"Sants-Montjuïc",14,"la Font de la Guatlla","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.370560397,2.147508546
2019,"Inscripcions de les activitats de formacio","Centre Cívic Can Felipa",1724,"","",10,"Sant Martí",68,"el Poblenou","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.404013272,2.201386526
2019,"Nombre d'activitats de formació","Centre Cívic Golferichs",506,"","",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.380813341,2.156392101
2019,"Inscripcions de les activitats de formacio","Centre Cívic Can Castelló",784,"","",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.399005576,2.14016297
2019,"Inscripcions de les activitats de formacio","Centre Cívic Torre Llobeta",1430,"","",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.426896898,2.173951442
2019,"Inscripcions de les activitats de formacio","Centre Cívic l'Elèctric",360,"","",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.41913796,2.097871834
2019,"Nombre d'activitats de formació","Centre Cívic El Carmel",90,"","",7,"Horta-Guinardó",37,"el Carmel","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.420263994,2.151191237
2019,"Inscripcions de les activitats de formacio","Centre Cívic La Cadena",788,"","",3,"Sants-Montjuïc",13,"la Marina de Port","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.364156288000004,2.139067245
2019,"Nombre d'activitats de formació","Centre Cívic Besòs",118,"","",10,"Sant Martí",70,"el Besòs i el Maresme","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.416306001,2.211478868
2019,"Inscripcions de les activitats de formacio","Centre Cívic Can Verdaguer",2424,"","",8,"Nou Barris",45,"Porta","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.433977414,2.1790802780000003
2019,"Inscripcions de les activitats de formacio","Centre Cívic Guinardó",1404,"","",7,"Horta-Guinardó",35,"el Guinardó","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.416056397,2.1733228909999998
2019,"Nombre d'activitats de formació","Centre Cívic Casa Groga",48,"","",7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.42686342,2.137450112
2019,"Nombre d'activitats de formació","Centre Cívic Vil·la Florida",250,"","",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.40533741,2.135294028
2019,"Inscripcions de les activitats de formacio","Centre Cívic Pati Llimona",3334,"","",1,"Ciutat Vella",2,"el Barri Gòtic","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.381635545,2.179176281
2019,"Nombre d'activitats de formació","Centre Cívic Can Clariana Cultural",56,"","",9,"Sant Andreu",62,"el Congrés i els Indians","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.42751810000001,2.178412
2019,"Inscripcions de les activitats de formacio","Centre Cultural la Farinera del Clot",1626,"","",10,"Sant Martí",65,"el Clot","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.404913599000004,2.188442671
2019,"Inscripcions de les activitats de formacio","Centre Cívic La Sedeta",8521,"","",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.40554894,2.167665468
2019,"Nombre d'activitats de formació","Centre Cívic del Parc - Sandaru",133,"","",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.391718569,2.184755119
2019,"Inscripcions de les activitats de formacio","Centre Cívic La Casa Elizalde",14733,"","",2,"Eixample",7,"la Dreta de Eixample","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.394483818000005,2.165880676
2019,"Nombre d'activitats de formació","Centre Cívic Teixonera",156,"","",7,"Horta-Guinardó",38,"la Teixonera","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.422637884000004,2.1445545580000003
2019,"Nombre d'activitats de formació","Centre Cívic Casa Orlandai",150,"","",5,"Sarrià-Sant Gervasi",23,"Sarrià","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.398330273,2.124656447
2019,"Inscripcions de les activitats de formacio","Centre Cívic Barceloneta",3443,"","",1,"Ciutat Vella",3,"la Barceloneta","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.380269123000005,2.19230079
2019,"Inscripcions de les activitats de formacio","Centre Cívic Sant Andreu",1368,"","",9,"Sant Andreu",60,"Sant Andreu","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.430852888000004,2.189400581
2019,"Inscripcions de les activitats de formacio","Centre Cívic Fort Pienc",3767,"","",2,"Eixample",5,"el Fort Pienc","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.395557419,2.182446362
2019,"Nombre d'activitats de formació","Centre Cívic Convent de Sant Agustí",205,"","",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.387391384000004,2.181711349
2019,"Inscripcions de les activitats de formacio","Centre Cívic Pere Pruna",781,"","",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.403181601,2.131302875
2019,"Nombre d'activitats de formació","Centre Cívic El Coll - La Bruguera",51,"","",6,"Gràcia",29,"el Coll","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.418579055,2.149896871
2019,"Nombre d'activitats de formació","Centre Cívic La Sagrera",172,"","",9,"Sant Andreu",61,"la Sagrera","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.423942321,2.189139414
2019,"Nombre d'activitats de formació","Centre Cívic Tomasa Cuevas - Les Corts",144,"","",4,"Les Corts",19,"les Corts","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.384783744,2.1283183969999997
2019,"Inscripcions de les activitats de formacio","Centre Cívic Matas i Ramis",1893,"","",7,"Horta-Guinardó",43,"Horta","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.432755073,2.160711473
2019,"Nombre d'activitats de formació","Centre Cívic Trinitat Vella",49,"","",9,"Sant Andreu",57,"la Trinitat Vella","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.451618626999995,2.1911896
2019,"Inscripcions de les activitats de formacio","Centre Cívic Drassanes",1303,"","",1,"Ciutat Vella",1,"el Raval","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.377644996,2.172852395
2019,"Inscripcions de les activitats de formacio","Centre Cívic Baró de Viver",1014,"","",9,"Sant Andreu",58,"Baró de Viver","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.448391924,2.199921143
2019,"Inscripcions de les activitats de formacio","Centre Cívic Zona Nord",902,"","",8,"Nou Barris",55,"Ciutat Meridiana","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.461113806,2.177397304
2019,"Nombre d'activitats de formació","Centre Cívic Bon Pastor",47,"","",9,"Sant Andreu",59,"el Bon Pastor","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.434780210999996,2.2049117959999998
2019,"Nombre d'activitats de formació","Centre Cívic Cotxeres Borrell",219,"","",2,"Eixample",10,"Sant Antoni","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.375908694,2.163176076
2019,"Inscripcions de les activitats de formacio","Centre Cívic Joan Oliver - Pere Quart",8756,"","",4,"Les Corts",20,"la Maternitat i Sant Ramon","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.379302926,2.1277577030000003
2019,"Nombre d'activitats de formació","Centre Cívic Sagrada Família",509,"","",2,"Eixample",6,"la Sagrada Família","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.405380126,2.176760148
2019,"Inscripcions de les activitats de formacio","Centre Cívic Vil·la Urània",2996,"","",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.3986429,2.14276
2019,"Inscripcions de les activitats de formacio","Centre Cívic Sant Martí",1651,"","",10,"Sant Martí",72,"Sant Martí de Provençals","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.416622171,2.1985638130000003
2019,"Inscripcions de les activitats de formacio","Centre Cívic Golferichs",8937,"","",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.380813341,2.156392101
2019,"Nombre d'activitats de formació","Centre Cívic Casa del Rellotge",117,"","",3,"Sants-Montjuïc",13,"la Marina de Port","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.357544067,2.1413899219999997
2019,"Nombre d'activitats de formació","Centre Cívic Can Deu",323,"","",4,"Les Corts",19,"les Corts","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.386760961,2.1325020759999997
2019,"Nombre d'activitats de formació","Centre Cívic Torre Llobeta",116,"","",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.426896898,2.173951442
2019,"Nombre d'activitats de formació","Centre Cívic Navas",539,"","",9,"Sant Andreu",63,"Navas","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.416904706,2.184919133
2019,"Nombre d'activitats de formació","Centre Cívic Urgell",533,"","",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.386861397,2.152032146
2019,"Inscripcions de les activitats de formacio","Centre Cívic El Carmel",1157,"","",7,"Horta-Guinardó",37,"el Carmel","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.420263994,2.151191237
2019,"Nombre d'activitats de formació","Centre Cívic El Sortidor",186,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.372066796999995,2.1625317280000003
2019,"Inscripcions de les activitats de formacio","Centre Cívic Besòs",1001,"","",10,"Sant Martí",70,"el Besòs i el Maresme","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.416306001,2.211478868
2019,"Nombre d'activitats de formació","Centre Cultural Albareda",122,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.373999934000004,2.173269239
2019,"Nombre d'activitats de formació","Centre Cívic Can Basté",213,"","",8,"Nou Barris",46,"el Turó de la Peira","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.430458546,2.173212158
2019,"Nombre d'activitats de formació","Centre Cívic Sarrià",152,"","",5,"Sarrià-Sant Gervasi",23,"Sarrià","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.393871979000004,2.121163587
2019,"Nombre d'activitats de formació","Centre Cívic Guinardó",148,"","",7,"Horta-Guinardó",35,"el Guinardó","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.416056397,2.1733228909999998
2019,"Inscripcions de les activitats de formacio","Centre Cívic Casa Groga",589,"","",7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.42686342,2.137450112
2019,"Nombre d'activitats de formació","Centre Cívic Cotxeres de Sants",1114,"Inclou les dades del Casinet d'Hostafrancs.","",3,"Sants-Montjuïc",18,"Sants","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.375264199,2.136876024
2019,"Inscripcions de les activitats de formacio","Centre Cívic Josep M. Trias i Peitx - Riera Blanca",4356,"","",4,"Les Corts",20,"la Maternitat i Sant Ramon","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.377780128000005,2.121762772
2019,"Inscripcions de les activitats de formacio","Centre Cívic Vallvidrera Vázquez Montalbán",1017,"","",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.415364217,2.102530794
2019,"Nombre d'activitats de formació","Centre Cívic Font de la Guatlla",242,"","",3,"Sants-Montjuïc",14,"la Font de la Guatlla","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.370560397,2.147508546
