"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Cilindrada_motos","Nombre_motos"
2019,"7","Horta-Guinardó","41","la Vall d'Hebron","de 301 a 500 cc",33
2019,"7","Horta-Guinardó","41","la Vall d'Hebron","de 501 a 750 cc",66
2019,"7","Horta-Guinardó","41","la Vall d'Hebron","De 751 a 1000 cc",30
2019,"7","Horta-Guinardó","41","la Vall d'Hebron","Més de 1000 cc",14
2019,"7","Horta-Guinardó","42","la Clota","Fins a 75 cc",3
2019,"7","Horta-Guinardó","42","la Clota","de 75 a 125 cc",50
2019,"7","Horta-Guinardó","42","la Clota","De 126 a 200 cc",5
2019,"7","Horta-Guinardó","42","la Clota","de 201 a 250 oc",4
2019,"7","Horta-Guinardó","42","la Clota","de 251 a 300 cc",4
2019,"7","Horta-Guinardó","42","la Clota","de 301 a 500 cc",7
2019,"7","Horta-Guinardó","42","la Clota","de 501 a 750 cc",11
2019,"7","Horta-Guinardó","42","la Clota","De 751 a 1000 cc",2
2019,"7","Horta-Guinardó","42","la Clota","Més de 1000 cc",5
2019,"7","Horta-Guinardó","43","Horta","Fins a 75 cc",83
2019,"7","Horta-Guinardó","43","Horta","de 75 a 125 cc",1886
2019,"7","Horta-Guinardó","43","Horta","De 126 a 200 cc",213
2019,"7","Horta-Guinardó","43","Horta","de 201 a 250 oc",239
2019,"7","Horta-Guinardó","43","Horta","de 251 a 300 cc",187
2019,"7","Horta-Guinardó","43","Horta","de 301 a 500 cc",236
2019,"7","Horta-Guinardó","43","Horta","de 501 a 750 cc",394
2019,"7","Horta-Guinardó","43","Horta","De 751 a 1000 cc",167
2019,"7","Horta-Guinardó","43","Horta","Més de 1000 cc",96
2019,"7","Horta-Guinardó","43","Horta","No consta",4
2019,"8","Nou Barris","44","Vilapicina i la Torre Llobeta","Fins a 75 cc",48
2019,"8","Nou Barris","44","Vilapicina i la Torre Llobeta","de 75 a 125 cc",1415
2019,"8","Nou Barris","44","Vilapicina i la Torre Llobeta","De 126 a 200 cc",132
2019,"8","Nou Barris","44","Vilapicina i la Torre Llobeta","de 201 a 250 oc",190
2019,"8","Nou Barris","44","Vilapicina i la Torre Llobeta","de 251 a 300 cc",139
2019,"8","Nou Barris","44","Vilapicina i la Torre Llobeta","de 301 a 500 cc",167
2019,"8","Nou Barris","44","Vilapicina i la Torre Llobeta","de 501 a 750 cc",320
2019,"8","Nou Barris","44","Vilapicina i la Torre Llobeta","De 751 a 1000 cc",122
2019,"8","Nou Barris","44","Vilapicina i la Torre Llobeta","Més de 1000 cc",74
2019,"8","Nou Barris","44","Vilapicina i la Torre Llobeta","No consta",3
2019,"8","Nou Barris","45","Porta","Fins a 75 cc",44
2019,"8","Nou Barris","45","Porta","de 75 a 125 cc",1218
2019,"8","Nou Barris","45","Porta","De 126 a 200 cc",98
2019,"8","Nou Barris","45","Porta","de 201 a 250 oc",117
2019,"8","Nou Barris","45","Porta","de 251 a 300 cc",92
2019,"8","Nou Barris","45","Porta","de 301 a 500 cc",134
2019,"8","Nou Barris","45","Porta","de 501 a 750 cc",266
2019,"8","Nou Barris","45","Porta","De 751 a 1000 cc",113
2019,"8","Nou Barris","45","Porta","Més de 1000 cc",64
2019,"8","Nou Barris","46","el Turó de la Peira","Fins a 75 cc",32
2019,"8","Nou Barris","46","el Turó de la Peira","de 75 a 125 cc",733
2019,"8","Nou Barris","46","el Turó de la Peira","De 126 a 200 cc",56
2019,"8","Nou Barris","46","el Turó de la Peira","de 201 a 250 oc",74
2019,"8","Nou Barris","46","el Turó de la Peira","de 251 a 300 cc",64
2019,"8","Nou Barris","46","el Turó de la Peira","de 301 a 500 cc",87
2019,"8","Nou Barris","46","el Turó de la Peira","de 501 a 750 cc",167
2019,"8","Nou Barris","46","el Turó de la Peira","De 751 a 1000 cc",42
2019,"8","Nou Barris","46","el Turó de la Peira","Més de 1000 cc",25
2019,"8","Nou Barris","46","el Turó de la Peira","No consta",2
2019,"8","Nou Barris","47","Can Peguera","Fins a 75 cc",1
2019,"8","Nou Barris","47","Can Peguera","de 75 a 125 cc",121
2019,"8","Nou Barris","47","Can Peguera","De 126 a 200 cc",12
2019,"8","Nou Barris","47","Can Peguera","de 201 a 250 oc",9
2019,"8","Nou Barris","47","Can Peguera","de 251 a 300 cc",12
2019,"8","Nou Barris","47","Can Peguera","de 301 a 500 cc",14
2019,"8","Nou Barris","47","Can Peguera","de 501 a 750 cc",24
2019,"8","Nou Barris","47","Can Peguera","De 751 a 1000 cc",6
2019,"8","Nou Barris","47","Can Peguera","Més de 1000 cc",4
2019,"8","Nou Barris","48","la Guineueta","Fins a 75 cc",24
2019,"8","Nou Barris","48","la Guineueta","de 75 a 125 cc",756
2019,"8","Nou Barris","48","la Guineueta","De 126 a 200 cc",67
2019,"8","Nou Barris","48","la Guineueta","de 201 a 250 oc",101
2019,"8","Nou Barris","48","la Guineueta","de 251 a 300 cc",75
2019,"8","Nou Barris","48","la Guineueta","de 301 a 500 cc",124
2019,"8","Nou Barris","48","la Guineueta","de 501 a 750 cc",181
2019,"8","Nou Barris","48","la Guineueta","De 751 a 1000 cc",77
2019,"8","Nou Barris","48","la Guineueta","Més de 1000 cc",38
2019,"8","Nou Barris","48","la Guineueta","No consta",2
2019,"8","Nou Barris","49","Canyelles","Fins a 75 cc",9
2019,"8","Nou Barris","49","Canyelles","de 75 a 125 cc",373
2019,"8","Nou Barris","49","Canyelles","De 126 a 200 cc",29
2019,"8","Nou Barris","49","Canyelles","de 201 a 250 oc",38
2019,"8","Nou Barris","49","Canyelles","de 251 a 300 cc",43
2019,"8","Nou Barris","49","Canyelles","de 301 a 500 cc",52
2019,"8","Nou Barris","49","Canyelles","de 501 a 750 cc",96
2019,"8","Nou Barris","49","Canyelles","De 751 a 1000 cc",34
2019,"8","Nou Barris","49","Canyelles","Més de 1000 cc",17
2019,"8","Nou Barris","50","les Roquetes","Fins a 75 cc",28
2019,"8","Nou Barris","50","les Roquetes","de 75 a 125 cc",768
2019,"8","Nou Barris","50","les Roquetes","De 126 a 200 cc",51
2019,"8","Nou Barris","50","les Roquetes","de 201 a 250 oc",58
2019,"8","Nou Barris","50","les Roquetes","de 251 a 300 cc",43
2019,"8","Nou Barris","50","les Roquetes","de 301 a 500 cc",67
2019,"8","Nou Barris","50","les Roquetes","de 501 a 750 cc",185
2019,"8","Nou Barris","50","les Roquetes","De 751 a 1000 cc",53
2019,"8","Nou Barris","50","les Roquetes","Més de 1000 cc",27
2019,"8","Nou Barris","51","Verdun","Fins a 75 cc",15
2019,"8","Nou Barris","51","Verdun","de 75 a 125 cc",552
2019,"8","Nou Barris","51","Verdun","De 126 a 200 cc",44
2019,"8","Nou Barris","51","Verdun","de 201 a 250 oc",60
2019,"8","Nou Barris","51","Verdun","de 251 a 300 cc",48
2019,"8","Nou Barris","51","Verdun","de 301 a 500 cc",63
2019,"8","Nou Barris","51","Verdun","de 501 a 750 cc",116
2019,"8","Nou Barris","51","Verdun","De 751 a 1000 cc",31
2019,"8","Nou Barris","51","Verdun","Més de 1000 cc",21
2019,"8","Nou Barris","51","Verdun","No consta",2
2019,"8","Nou Barris","52","la Prosperitat","Fins a 75 cc",47
2019,"8","Nou Barris","52","la Prosperitat","de 75 a 125 cc",1289
2019,"8","Nou Barris","52","la Prosperitat","De 126 a 200 cc",83
2019,"8","Nou Barris","52","la Prosperitat","de 201 a 250 oc",130
2019,"8","Nou Barris","52","la Prosperitat","de 251 a 300 cc",115
2019,"8","Nou Barris","52","la Prosperitat","de 301 a 500 cc",134
2019,"8","Nou Barris","52","la Prosperitat","de 501 a 750 cc",299
2019,"8","Nou Barris","52","la Prosperitat","De 751 a 1000 cc",114
2019,"8","Nou Barris","52","la Prosperitat","Més de 1000 cc",54
2019,"8","Nou Barris","52","la Prosperitat","No consta",5
2019,"8","Nou Barris","53","la Trinitat Nova","Fins a 75 cc",11
2019,"8","Nou Barris","53","la Trinitat Nova","de 75 a 125 cc",317
2019,"8","Nou Barris","53","la Trinitat Nova","De 126 a 200 cc",20
2019,"8","Nou Barris","53","la Trinitat Nova","de 201 a 250 oc",33
2019,"8","Nou Barris","53","la Trinitat Nova","de 251 a 300 cc",32
2019,"8","Nou Barris","53","la Trinitat Nova","de 301 a 500 cc",27
2019,"8","Nou Barris","53","la Trinitat Nova","de 501 a 750 cc",54
2019,"8","Nou Barris","53","la Trinitat Nova","De 751 a 1000 cc",17
2019,"8","Nou Barris","53","la Trinitat Nova","Més de 1000 cc",5
2019,"8","Nou Barris","54","Torre Baró","Fins a 75 cc",4
2019,"8","Nou Barris","54","Torre Baró","de 75 a 125 cc",143
2019,"8","Nou Barris","54","Torre Baró","De 126 a 200 cc",8
2019,"8","Nou Barris","54","Torre Baró","de 201 a 250 oc",12
2019,"8","Nou Barris","54","Torre Baró","de 251 a 300 cc",4
2019,"8","Nou Barris","54","Torre Baró","de 301 a 500 cc",18
2019,"8","Nou Barris","54","Torre Baró","de 501 a 750 cc",28
2019,"8","Nou Barris","54","Torre Baró","De 751 a 1000 cc",11
2019,"8","Nou Barris","54","Torre Baró","Més de 1000 cc",1
2019,"8","Nou Barris","54","Torre Baró","No consta",3
2019,"8","Nou Barris","55","Ciutat Meridiana","Fins a 75 cc",7
2019,"8","Nou Barris","55","Ciutat Meridiana","de 75 a 125 cc",278
2019,"8","Nou Barris","55","Ciutat Meridiana","De 126 a 200 cc",33
2019,"8","Nou Barris","55","Ciutat Meridiana","de 201 a 250 oc",31
2019,"8","Nou Barris","55","Ciutat Meridiana","de 251 a 300 cc",22
2019,"8","Nou Barris","55","Ciutat Meridiana","de 301 a 500 cc",27
2019,"8","Nou Barris","55","Ciutat Meridiana","de 501 a 750 cc",48
2019,"8","Nou Barris","55","Ciutat Meridiana","De 751 a 1000 cc",21
2019,"8","Nou Barris","55","Ciutat Meridiana","Més de 1000 cc",7
2019,"8","Nou Barris","55","Ciutat Meridiana","No consta",1
2019,"8","Nou Barris","56","Vallbona","Fins a 75 cc",1
2019,"8","Nou Barris","56","Vallbona","de 75 a 125 cc",65
2019,"8","Nou Barris","56","Vallbona","De 126 a 200 cc",5
2019,"8","Nou Barris","56","Vallbona","de 201 a 250 oc",12
2019,"8","Nou Barris","56","Vallbona","de 251 a 300 cc",4
2019,"8","Nou Barris","56","Vallbona","de 301 a 500 cc",8
2019,"8","Nou Barris","56","Vallbona","de 501 a 750 cc",18
2019,"8","Nou Barris","56","Vallbona","De 751 a 1000 cc",4
2019,"8","Nou Barris","56","Vallbona","Més de 1000 cc",2
2019,"8","Nou Barris","56","Vallbona","No consta",3
2019,"9","Sant Andreu","57","la Trinitat Vella","Fins a 75 cc",12
2019,"9","Sant Andreu","57","la Trinitat Vella","de 75 a 125 cc",399
2019,"9","Sant Andreu","57","la Trinitat Vella","De 126 a 200 cc",27
2019,"9","Sant Andreu","57","la Trinitat Vella","de 201 a 250 oc",49
2019,"9","Sant Andreu","57","la Trinitat Vella","de 251 a 300 cc",33
2019,"9","Sant Andreu","57","la Trinitat Vella","de 301 a 500 cc",38
2019,"9","Sant Andreu","57","la Trinitat Vella","de 501 a 750 cc",75
2019,"9","Sant Andreu","57","la Trinitat Vella","De 751 a 1000 cc",32
2019,"9","Sant Andreu","57","la Trinitat Vella","Més de 1000 cc",16
2019,"9","Sant Andreu","58","Baró de Viver","Fins a 75 cc",2
2019,"9","Sant Andreu","58","Baró de Viver","de 75 a 125 cc",121
2019,"9","Sant Andreu","58","Baró de Viver","De 126 a 200 cc",10
2019,"9","Sant Andreu","58","Baró de Viver","de 201 a 250 oc",8
2019,"9","Sant Andreu","58","Baró de Viver","de 251 a 300 cc",6
2019,"9","Sant Andreu","58","Baró de Viver","de 301 a 500 cc",16
2019,"9","Sant Andreu","58","Baró de Viver","de 501 a 750 cc",26
2019,"9","Sant Andreu","58","Baró de Viver","De 751 a 1000 cc",7
2019,"9","Sant Andreu","58","Baró de Viver","Més de 1000 cc",5
2019,"9","Sant Andreu","59","el Bon Pastor","Fins a 75 cc",14
2019,"9","Sant Andreu","59","el Bon Pastor","de 75 a 125 cc",640
2019,"9","Sant Andreu","59","el Bon Pastor","De 126 a 200 cc",41
2019,"9","Sant Andreu","59","el Bon Pastor","de 201 a 250 oc",59
2019,"9","Sant Andreu","59","el Bon Pastor","de 251 a 300 cc",51
2019,"9","Sant Andreu","59","el Bon Pastor","de 301 a 500 cc",64
2019,"9","Sant Andreu","59","el Bon Pastor","de 501 a 750 cc",165
2019,"9","Sant Andreu","59","el Bon Pastor","De 751 a 1000 cc",49
2019,"9","Sant Andreu","59","el Bon Pastor","Més de 1000 cc",22
2019,"9","Sant Andreu","59","el Bon Pastor","No consta",3
2019,"9","Sant Andreu","60","Sant Andreu","Fins a 75 cc",117
2019,"9","Sant Andreu","60","Sant Andreu","de 75 a 125 cc",3304
2019,"9","Sant Andreu","60","Sant Andreu","De 126 a 200 cc",281
2019,"9","Sant Andreu","60","Sant Andreu","de 201 a 250 oc",360
2019,"9","Sant Andreu","60","Sant Andreu","de 251 a 300 cc",305
2019,"9","Sant Andreu","60","Sant Andreu","de 301 a 500 cc",440
2019,"9","Sant Andreu","60","Sant Andreu","de 501 a 750 cc",791
2019,"9","Sant Andreu","60","Sant Andreu","De 751 a 1000 cc",342
2019,"9","Sant Andreu","60","Sant Andreu","Més de 1000 cc",176
2019,"9","Sant Andreu","60","Sant Andreu","No consta",11
2019,"9","Sant Andreu","61","la Sagrera","Fins a 75 cc",73
2019,"9","Sant Andreu","61","la Sagrera","de 75 a 125 cc",1564
2019,"9","Sant Andreu","61","la Sagrera","De 126 a 200 cc",147
2019,"9","Sant Andreu","61","la Sagrera","de 201 a 250 oc",158
2019,"9","Sant Andreu","61","la Sagrera","de 251 a 300 cc",137
2019,"9","Sant Andreu","61","la Sagrera","de 301 a 500 cc",169
2019,"9","Sant Andreu","61","la Sagrera","de 501 a 750 cc",371
2019,"9","Sant Andreu","61","la Sagrera","De 751 a 1000 cc",128
2019,"9","Sant Andreu","61","la Sagrera","Més de 1000 cc",98
2019,"9","Sant Andreu","61","la Sagrera","No consta",3
2019,"9","Sant Andreu","62","el Congrés i els Indians","Fins a 75 cc",33
2019,"9","Sant Andreu","62","el Congrés i els Indians","de 75 a 125 cc",778
2019,"9","Sant Andreu","62","el Congrés i els Indians","De 126 a 200 cc",81
2019,"9","Sant Andreu","62","el Congrés i els Indians","de 201 a 250 oc",90
2019,"9","Sant Andreu","62","el Congrés i els Indians","de 251 a 300 cc",73
2019,"9","Sant Andreu","62","el Congrés i els Indians","de 301 a 500 cc",61
2019,"9","Sant Andreu","62","el Congrés i els Indians","de 501 a 750 cc",169
2019,"9","Sant Andreu","62","el Congrés i els Indians","De 751 a 1000 cc",76
2019,"9","Sant Andreu","62","el Congrés i els Indians","Més de 1000 cc",52
2019,"9","Sant Andreu","62","el Congrés i els Indians","No consta",2
2019,"9","Sant Andreu","63","Navas","Fins a 75 cc",54
2019,"9","Sant Andreu","63","Navas","de 75 a 125 cc",1282
2019,"9","Sant Andreu","63","Navas","De 126 a 200 cc",137
2019,"9","Sant Andreu","63","Navas","de 201 a 250 oc",151
2019,"9","Sant Andreu","63","Navas","de 251 a 300 cc",138
2019,"9","Sant Andreu","63","Navas","de 301 a 500 cc",164
2019,"9","Sant Andreu","63","Navas","de 501 a 750 cc",325
2019,"9","Sant Andreu","63","Navas","De 751 a 1000 cc",135
2019,"9","Sant Andreu","63","Navas","Més de 1000 cc",68
2019,"9","Sant Andreu","63","Navas","No consta",2
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","Fins a 75 cc",120
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","de 75 a 125 cc",2442
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","De 126 a 200 cc",280
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","de 201 a 250 oc",277
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","de 251 a 300 cc",220
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","de 301 a 500 cc",276
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","de 501 a 750 cc",492
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","De 751 a 1000 cc",233
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","Més de 1000 cc",122
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","No consta",4
2019,"10","Sant Martí","65","el Clot","Fins a 75 cc",46
2019,"10","Sant Martí","65","el Clot","de 75 a 125 cc",1600
2019,"10","Sant Martí","65","el Clot","De 126 a 200 cc",158
2019,"10","Sant Martí","65","el Clot","de 201 a 250 oc",173
2019,"10","Sant Martí","65","el Clot","de 251 a 300 cc",142
2019,"10","Sant Martí","65","el Clot","de 301 a 500 cc",172
2019,"10","Sant Martí","65","el Clot","de 501 a 750 cc",362
2019,"10","Sant Martí","65","el Clot","De 751 a 1000 cc",146
2019,"10","Sant Martí","65","el Clot","Més de 1000 cc",86
2019,"10","Sant Martí","65","el Clot","No consta",1
2019,"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","Fins a 75 cc",48
2019,"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","de 75 a 125 cc",987
2019,"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","De 126 a 200 cc",126
2019,"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","de 201 a 250 oc",134
2019,"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","de 251 a 300 cc",84
2019,"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","de 301 a 500 cc",120
2019,"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","de 501 a 750 cc",214
2019,"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","De 751 a 1000 cc",86
2019,"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","Més de 1000 cc",57
2019,"10","Sant Martí","66","el Parc i la Llacuna del Poblenou","No consta",9
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Fins a 75 cc",28
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","de 75 a 125 cc",778
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","De 126 a 200 cc",84
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","de 201 a 250 oc",102
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","de 251 a 300 cc",102
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","de 301 a 500 cc",84
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","de 501 a 750 cc",152
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","De 751 a 1000 cc",80
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Més de 1000 cc",56
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","No consta",7
2019,"10","Sant Martí","68","el Poblenou","Fins a 75 cc",64
2019,"10","Sant Martí","68","el Poblenou","de 75 a 125 cc",2054
2019,"10","Sant Martí","68","el Poblenou","De 126 a 200 cc",199
2019,"10","Sant Martí","68","el Poblenou","de 201 a 250 oc",240
2019,"10","Sant Martí","68","el Poblenou","de 251 a 300 cc",203
2019,"10","Sant Martí","68","el Poblenou","de 301 a 500 cc",240
2019,"10","Sant Martí","68","el Poblenou","de 501 a 750 cc",417
2019,"10","Sant Martí","68","el Poblenou","De 751 a 1000 cc",172
2019,"10","Sant Martí","68","el Poblenou","Més de 1000 cc",141
2019,"10","Sant Martí","68","el Poblenou","No consta",8
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Fins a 75 cc",16
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","de 75 a 125 cc",799
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","De 126 a 200 cc",82
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","de 201 a 250 oc",88
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","de 251 a 300 cc",97
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","de 301 a 500 cc",110
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","de 501 a 750 cc",152
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","De 751 a 1000 cc",95
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Més de 1000 cc",68
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","No consta",5
2019,"10","Sant Martí","70","el Besòs i el Maresme","Fins a 75 cc",22
2019,"10","Sant Martí","70","el Besòs i el Maresme","de 75 a 125 cc",848
2019,"10","Sant Martí","70","el Besòs i el Maresme","De 126 a 200 cc",62
2019,"10","Sant Martí","70","el Besòs i el Maresme","de 201 a 250 oc",72
2019,"10","Sant Martí","70","el Besòs i el Maresme","de 251 a 300 cc",48
2019,"10","Sant Martí","70","el Besòs i el Maresme","de 301 a 500 cc",78
2019,"10","Sant Martí","70","el Besòs i el Maresme","de 501 a 750 cc",163
2019,"10","Sant Martí","70","el Besòs i el Maresme","De 751 a 1000 cc",76
2019,"10","Sant Martí","70","el Besòs i el Maresme","Més de 1000 cc",43
2019,"10","Sant Martí","71","Provençals del Poblenou","Fins a 75 cc",31
2019,"10","Sant Martí","71","Provençals del Poblenou","de 75 a 125 cc",1226
2019,"10","Sant Martí","71","Provençals del Poblenou","De 126 a 200 cc",99
2019,"10","Sant Martí","71","Provençals del Poblenou","de 201 a 250 oc",135
2019,"10","Sant Martí","71","Provençals del Poblenou","de 251 a 300 cc",124
2019,"10","Sant Martí","71","Provençals del Poblenou","de 301 a 500 cc",134
2019,"10","Sant Martí","71","Provençals del Poblenou","de 501 a 750 cc",266
2019,"10","Sant Martí","71","Provençals del Poblenou","De 751 a 1000 cc",109
2019,"10","Sant Martí","71","Provençals del Poblenou","Més de 1000 cc",74
2019,"10","Sant Martí","71","Provençals del Poblenou","No consta",3
2019,"10","Sant Martí","72","Sant Martí de Provençals","Fins a 75 cc",58
2019,"10","Sant Martí","72","Sant Martí de Provençals","de 75 a 125 cc",1338
2019,"10","Sant Martí","72","Sant Martí de Provençals","De 126 a 200 cc",140
2019,"10","Sant Martí","72","Sant Martí de Provençals","de 201 a 250 oc",182
2019,"10","Sant Martí","72","Sant Martí de Provençals","de 251 a 300 cc",129
2019,"10","Sant Martí","72","Sant Martí de Provençals","de 301 a 500 cc",179
2019,"10","Sant Martí","72","Sant Martí de Provençals","de 501 a 750 cc",331
2019,"10","Sant Martí","72","Sant Martí de Provençals","De 751 a 1000 cc",137
2019,"10","Sant Martí","72","Sant Martí de Provençals","Més de 1000 cc",88
2019,"10","Sant Martí","72","Sant Martí de Provençals","No consta",3
2019,"10","Sant Martí","73","la Verneda i la Pau","Fins a 75 cc",56
2019,"10","Sant Martí","73","la Verneda i la Pau","de 75 a 125 cc",1322
2019,"10","Sant Martí","73","la Verneda i la Pau","De 126 a 200 cc",99
2019,"10","Sant Martí","73","la Verneda i la Pau","de 201 a 250 oc",170
2019,"10","Sant Martí","73","la Verneda i la Pau","de 251 a 300 cc",127
2019,"10","Sant Martí","73","la Verneda i la Pau","de 301 a 500 cc",148
2019,"10","Sant Martí","73","la Verneda i la Pau","de 501 a 750 cc",304
2019,"10","Sant Martí","73","la Verneda i la Pau","De 751 a 1000 cc",130
2019,"10","Sant Martí","73","la Verneda i la Pau","Més de 1000 cc",61
2019,"NC","No consta","NC","No consta","Fins a 75 cc",4
2019,"NC","No consta","NC","No consta","de 75 a 125 cc",43
2019,"NC","No consta","NC","No consta","De 126 a 200 cc",5
2019,"NC","No consta","NC","No consta","de 201 a 250 oc",2
2019,"NC","No consta","NC","No consta","de 251 a 300 cc",10
2019,"NC","No consta","NC","No consta","de 301 a 500 cc",10
2019,"NC","No consta","NC","No consta","de 501 a 750 cc",12
2019,"NC","No consta","NC","No consta","De 751 a 1000 cc",2
2019,"NC","No consta","NC","No consta","Més de 1000 cc",1
