"ID_TRAM","UTM_IX","UTM_FX","UTM_IY","UTM_FY","LATITUD_I","LONGITUD_I","LATITUD_F","LONGITUD_F","ID_TARIFA","ID_HORARIO","ID_TARIFA1","ID_HORARIO1","TIPUS_TRAM","ADREÇA","COLOR_RGB","PLACES"
7,431371.206,431359.17600000004,4582803.652,4582803.655,41.393835137424,2.17906934937,41.39383413787,2.178925470618,46,82,"",82,"AZL","ROGER DE FLOR, 79, C","0000FF",5.0
8,431335.14200000005,431316.44700000004,4582395.404,4582428.723999999,41.390155201435,2.1786843032089998,41.390453699793,2.1784569464590002,52,76,"",76,"VR","LLUIS EL PIADOS, 3, C","008000",8.0
13,431268.032,431261.513,4582339.517,4582346.2069999995,41.389646127507,2.1778880559580003,41.389705823523,2.177809334868,46,81,"",81,"AZL","MENDEZ NUÑEZ, 7, C","0000FF",11.0
13,431288.321,431271.69200000004,4582318.64,4582335.706,41.389459833456996,2.178133064005,41.389612116698,2.177932258973,46,81,"",81,"AZL","MENDEZ NUÑEZ, 7, C","0000FF",11.0
14,431306.034,431293.32899999997,4582321.86,4582333.911,41.389490346974,2.178344531553,41.389597798479,2.17819122357,46,81,"",81,"AZL","MENDEZ NUÑEZ, 4, C","0000FF",2.0
19,431498.403,431489.25,4582755.634,4582746.776000001,41.393413509752,2.180596052558,41.393332951167004,2.180487585578,54,13,52.0,13,"VM","ALI BEI, 42, C","00FF00",9.0
19,431510.599,431501.42299999995,4582767.432,4582758.424,41.393520806279,2.180740581368,41.393438894904,2.180631855917,54,13,52.0,13,"VM","ALI BEI, 42, C","00FF00",9.0
19,431519.465,431513.52,4582776.011,4582770.258,41.393598827397,2.1808456480169998,41.393546507189,2.180775196739,54,13,52.0,13,"VM","ALI BEI, 42, C","00FF00",9.0
22,431490.766,431492.532,4582189.556,4582203.896000001,41.388314512736,2.180568735119,41.388443815513,2.180588233114,52,76,"",76,"VR","PORTAL NOU, 31, C","008000",35.0
22,431492.532,431497.29,4582203.896000001,4582229.2639999995,41.388443815513,2.180588233114,41.388672696114,2.18064226559,52,76,"",76,"VR","PORTAL NOU, 31, C","008000",35.0
22,431497.29,431500.14700000006,4582229.2639999995,4582244.338,41.388672696114,2.18064226559,41.388808702502,2.180674728159,52,76,"",76,"VR","PORTAL NOU, 31, C","008000",35.0
22,431501.015,431508.745,4582248.431,4582289.27,41.388845639779994,2.180684645837,41.389214112029,2.180772472336,52,76,"",76,"VR","PORTAL NOU, 31, C","008000",35.0
22,431511.69,431513.383,4582302.318,4582311.9969999995,41.389331878815,2.180806216875,41.389419196298,2.180825369515,52,76,"",76,"VR","PORTAL NOU, 31, C","008000",35.0
22,431513.383,431517.51,4582311.9969999995,4582350.12,41.389419196298,2.180825369515,41.389762900198996,2.180870415445,52,76,"",76,"VR","PORTAL NOU, 31, C","008000",35.0
23,431452.732,431452.75700000004,4582209.318,4582204.605,41.388489258082,2.180111652106,41.388446812855,2.180112484326,52,76,"",76,"VR","BASSES DE SANT PERE, 3, C","008000",5.0
23,431452.766,431454.912,4582204.901000001,4582204.906,41.388449479528,2.180112558467,41.388449707417,2.180138221881,52,76,"",76,"VR","BASSES DE SANT PERE, 3, C","008000",5.0
23,431452.783,431454.92799999996,4582209.319,4582209.323,41.388489271434004,2.180112261902,41.388489490231,2.180137913486,52,76,"",76,"VR","BASSES DE SANT PERE, 3, C","008000",5.0
23,431474.32700000005,431454.995,4582177.339,4582194.348,41.388203080890996,2.180373523594,41.388354624483,2.180140409003,52,76,"",76,"VR","BASSES DE SANT PERE, 3, C","008000",5.0
25,431561.76399999997,431574.19399999996,4582222.733,4582172.506,41.38861936272,2.181414049752,41.388168053414,2.1815683731349997,52,13,"",13,"VR","COMERÇ, 7, C","008000",24.0
25,431575.125,431580.43299999996,4582168.745,4582147.294,41.388134259363,2.181579931672,41.387941513569004,2.181645832146,52,13,"",13,"VR","COMERÇ, 7, C","008000",24.0
25,431582.35,431584.091,4582141.2069999995,4582134.174,41.387886854373,2.181669444732,41.387823660106,2.181691059341,52,13,"",13,"VR","COMERÇ, 7, C","008000",24.0
25,431584.091,431586.36600000004,4582134.174,4582134.737,41.387823660106,2.181691059341,41.387828924208,2.181718202207,52,13,"",13,"VR","COMERÇ, 7, C","008000",24.0
27,431594.80100000004,431599.533,4582090.1110000005,4582071.165,41.387427719819,2.181824113788,41.387257486025,2.181882841746,52,13,"",13,"VR","COMERÇ, 13, C","008000",15.0
27,431595.031,431597.425,4582090.225,4582080.6389999995,41.387428766111,2.181826851442,41.38734263387,2.1818565630599998,52,13,"",13,"VR","COMERÇ, 13, C","008000",15.0
31,431576.99299999996,431585.76200000005,4582127.623,4582091.681,41.387764055205004,2.181606915088,41.387441091303,2.181715840897,52,13,"",13,"VR","COMERÇ, 36, C","008000",10.0
31,431586.477,431590.717,4582088.752,4582069.563,41.387414772226,2.181724722176,41.387242308081,2.181777594103,52,13,"",13,"VR","COMERÇ, 36, C","008000",10.0
32,431644.88200000004,431659.75899999996,4582163.07,4582147.022,41.388089078038995,2.182414791209,41.387945806527,2.1825945143450003,52,13,"",13,"VR","PICASSO, Fte. 14, PG","008000",13.0
32,431690.407,431670.275,4582115.8,4582137.201,41.387667210177,2.1829645509169997,41.387858247476004,2.182721381757,52,13,"",13,"VR","PICASSO, Fte. 14, PG","008000",13.0
33,431665.285,431674.213,4582073.067,4582082.7069999995,41.387280204072,2.1826689404499997,41.38736778455,2.182774621301,52,13,"",13,"VR","PRINCESA, 59, C","008000",3.0
35,431649.87799999997,431629.626,4582044.521000001,4582023.379,41.387021797146,2.182487911865,41.386829661945,2.1822481094049997,52,13,"",13,"VR","PRINCESA, 54, C","008000",12.0
35,431656.80100000004,431653.811,4582051.748,4582048.627,41.387087474902,2.1825698869549996,41.387059111764,2.1825344823769997,52,13,"",13,"VR","PRINCESA, 54, C","008000",12.0
35,431669.43200000003,431660.842,4582064.933,4582055.966,41.387207297859995,2.182719450845,41.387125807383,2.182617736473,52,13,"",13,"VR","PRINCESA, 54, C","008000",12.0
35,431687.66799999995,431681.20399999997,4582083.97,4582077.223,41.38738030233,2.182935384475,41.387318986905996,2.182858843607,52,13,"",13,"VR","PRINCESA, 54, C","008000",12.0
50,431735.961,431697.385,4581800.277,4581833.102,41.384829334125,2.183544872314,41.38512169698,2.183079867741,52,13,"",13,"VR","ANTIC DE SANT JOAN, 3, C","008000",3.0
55,431575.18299999996,431604.739,4582607.956,4582577.521000001,41.392089992577,2.181531016047,41.391818395321,2.181887932141,54,13,52.0,13,"VM","ROGER DE FLOR, 52, C","00FF00",18.0
55,431609.981,431622.12799999997,4582572.153,4582559.585,41.391770494465,2.181951230463,41.391658334216,2.182097922414,54,13,52.0,13,"VM","ROGER DE FLOR, 52, C","00FF00",18.0
58,431404.924,431379.859,4582667.225,4582642.315,41.392609293252,2.179488065907,41.392382805047,2.1791911169010003,54,13,52.0,13,"VM","ALI BEI, 18, C","00FF00",7.0
58,431418.476,431412.51,4582680.687,4582674.759,41.392731693478,2.1796486201480003,41.392677794629,2.179577939428,54,13,52.0,13,"VM","ALI BEI, 18, C","00FF00",7.0
58,431430.00399999996,431424.097,4582692.068,4582686.194,41.392835178549,2.179785203957,41.392781771161,2.179715222525,54,13,52.0,13,"VM","ALI BEI, 18, C","00FF00",7.0
59,431462.94299999997,431450.88700000005,4582709.508,4582709.617,41.392995058166,2.180177174032,41.39299501248,2.180032974142,46,82,"",82,"AZL","ROGER DE FLOR, 55, C","0000FF",6.0
60,431494.45200000005,431477.63399999996,4582679.875,4582697.232,41.392730854751,2.180557367428,41.392885746867,2.180354264474,54,13,52.0,13,"VM","ROGER DE FLOR, 49, C","00FF00",8.0
60,431507.216,431501.356,4582666.808,4582672.866,41.392614254668004,2.180711499523,41.392668316630996,2.180640730312,54,13,52.0,13,"VM","ROGER DE FLOR, 49, C","00FF00",8.0
67,431914.107,431914.26,4582809.477,4582821.523,41.393933740872995,2.185561780723,41.394042245457,2.185562256476,46,82,"",82,"AZL","SARDENYA, 91, C","0000FF",6.0
68,431731.32399999996,431740.94700000004,4582643.146000001,4582642.99,41.392420196767,2.183394443145,41.392419608457,2.1835095491280003,46,82,"",82,"AZL","ALMOGAVERS, 27, C","0000FF",5.0
69,431786.344,431782.338,4583039.414,4583036.358,41.395993829006,2.184007837201,41.395965965544,2.18396026816,54,13,52.0,13,"VM","ALI BEI, 102, C","00FF00",7.0
69,431799.763,431767.896,4583051.367,4583020.333000001,41.396102621013,2.184166987451,41.395820412249996,2.183789341922,54,13,52.0,13,"VM","ALI BEI, 102, C","00FF00",7.0
69,431799.763,431771.369,4583051.367,4583023.715,41.396102621013,2.184166987451,41.395851166664,2.1838304991890003,54,13,52.0,13,"VM","ALI BEI, 102, C","00FF00",7.0
73,431877.196,431874.12700000004,4583127.149,4583124.155,41.396791709684,2.1850845925830003,41.396764484435,2.185048222533,54,13,52.0,13,"VM","ALI BEI, 128, C","00FF00",11.0
73,431882.75899999996,431879.915,4583132.61,4583129.864,41.396841365053,2.18515051474,41.39681639248,2.185116807859,54,13,52.0,13,"VM","ALI BEI, 128, C","00FF00",11.0
73,431893.352,431883.155,4583142.948,4583133.001,41.396935370779,2.1852760500599997,41.396844920112,2.185155207133,54,13,52.0,13,"VM","ALI BEI, 128, C","00FF00",11.0
73,431919.66799999995,431902.348,4583168.563,4583151.666,41.397168298928,2.18558792436,41.397014650713,2.185382666877,54,13,52.0,13,"VM","ALI BEI, 128, C","00FF00",11.0
73,431938.146,431931.388,4583186.603999999,4583180.169,41.397332348155,2.185806904639,41.39727381974001,2.185726798026,54,13,52.0,13,"VM","ALI BEI, 128, C","00FF00",11.0
73,431943.119,431939.29600000003,4583188.532,4583187.225,41.397350133433,2.185866168171,41.39733803848,2.1858205895680003,54,13,52.0,13,"VM","ALI BEI, 128, C","00FF00",11.0
74,431963.87299999996,431952.539,4583169.784,4583182.971,41.39718303675,2.186116505486,41.397300845743,2.185979462216,54,13,52.0,13,"VM","LEPANT, 123, C","00FF00",13.0
74,432003.06,431964.26700000005,4583124.482,4583169.353999999,41.396778341173,2.18659029233,41.397179197313,2.186121266273,54,13,52.0,13,"VM","LEPANT, 123, C","00FF00",13.0
75,431951.544,431952.76,4583195.746,4583192.035,41.397415818825,2.18596612586,41.397382498818004,2.185981087005,54,13,52.0,13,"VM","ALI BEI, 132 (ISLETA), C","00FF00",12.0
75,431952.643,431951.68200000003,4583200.721,4583196.617,41.397460718857005,2.185978711571,41.397423675111,2.185967678554,54,13,52.0,13,"VM","ALI BEI, 132 (ISLETA), C","00FF00",12.0
75,431956.138,431953.20700000005,4583204.458000001,4583201.369,41.397494671645,2.186020094151,41.397466602752,2.185985384565,54,13,52.0,13,"VM","ALI BEI, 132 (ISLETA), C","00FF00",12.0
75,432000.951,431962.083,4583247.921,4583209.914,41.397889908995,2.186551206736,41.397544313770005,2.186090587269,54,13,52.0,13,"VM","ALI BEI, 132 (ISLETA), C","00FF00",12.0
77,431375.68700000003,431382.425,4582647.147,4582653.666999999,41.392425968198,2.179140673591,41.392485264979,2.179220519516,54,13,52.0,13,"VM","ALI BEI, 37, C","00FF00",3.0
77,431399.50200000004,431406.16,4582670.687,4582677.291999999,41.392640011109,2.1794228280840002,41.392700066421,2.1795017081209997,54,13,52.0,13,"VM","ALI BEI, 37, C","00FF00",3.0
77,431413.26,431416.375,4582684.226,4582687.268999999,41.392763122486,2.1795858372690002,41.392790794677,2.179622747409,54,13,52.0,13,"VM","ALI BEI, 37, C","00FF00",3.0
79,431575.592,431595.76200000005,4581485.415,4581515.723,41.381979921701,2.181662679035,41.382254604299,2.181900447038,46,81,"",81,"AZL","CONSOLAT DE MAR, 15, C","0000FF",4.0
82,431435.914,431404.592,4582883.307,4582852.731000001,41.394558063453005,2.17983423782,41.394280012074,2.179463086451,54,13,52.0,13,"VM","AUSIAS MARC, 78, C","00FF00",3.0
82,431443.391,431404.592,4582890.605,4582852.731000001,41.394624429756,2.17992283742,41.394280012074,2.179463086451,54,13,52.0,13,"VM","AUSIAS MARC, 78, C","00FF00",3.0
83,431661.535,431665.467,4581587.403,4581582.505,41.382905775971,2.1826788680880003,41.3828619963,2.182726439153,46,81,"",81,"AZL","PALAU, FRTE 2, PLA","0000FF",10.0
83,431666.351,431677.354,4581582.4969999995,4581577.533,41.382861999325,2.182737010899,41.382818225658,2.1828691440720003,46,81,"",81,"AZL","PALAU, FRTE 2, PLA","0000FF",10.0
83,431670.521,431661.989,4581603.231000001,4581588.725,41.383049093315,2.182784537811,41.382917721065,2.182684147932,46,81,"",81,"AZL","PALAU, FRTE 2, PLA","0000FF",10.0
83,431686.845,431690.552,4581569.61,4581567.406,41.382747673362005,2.1829835301980003,41.382728137853,2.183028106743,46,81,"",81,"AZL","PALAU, FRTE 2, PLA","0000FF",10.0
84,431481.60799999995,431478.597,4582885.286,4582888.346,41.394579781236,2.1803805189250003,41.3946070844,2.180344160843,54,13,52.0,13,"VM","NAPOLS, 95, C","00FF00",8.0
84,431500.06200000003,431484.82200000004,4582866.656,4582882.215,41.394413563315,2.180603337825,41.394552396284,2.180419306122,54,13,52.0,13,"VM","NAPOLS, 95, C","00FF00",8.0
84,431510.57700000005,431500.466,4582855.935,4582866.249,41.394317900823005,2.1807303104030002,41.394409932105,2.1806082157280002,54,13,52.0,13,"VM","NAPOLS, 95, C","00FF00",8.0
84,431516.875,431511.078,4582849.294,4582855.46,41.394258625381,2.180806385775,41.39431366543,2.180736356107,54,13,52.0,13,"VM","NAPOLS, 95, C","00FF00",8.0
84,431520.588,431517.581,4582845.56,4582848.758,41.3942253115,2.180851215627,41.394253858046,2.180814890176,54,13,52.0,13,"VM","NAPOLS, 95, C","00FF00",8.0
85,431689.131,431674.6,4581631.067,4581608.899,41.383301377220995,2.183003938485,41.383100488296,2.182832675457,46,81,"",81,"AZL","PALAU, FRTE 12, PLA","0000FF",10.0
85,431694.849,431690.73299999995,4581633.141,4581632.32,41.383320542051,2.183072080844,41.383312798319004,2.183022954041,46,81,"",81,"AZL","PALAU, FRTE 12, PLA","0000FF",10.0
85,431712.75700000004,431696.12,4581622.952,4581632.893,41.383230295338,2.183287373816,41.383318416348,2.183087307482,46,81,"",81,"AZL","PALAU, FRTE 12, PLA","0000FF",10.0
85,431722.525,431720.286,4581614.596,4581618.316000001,41.383155866344,2.183405121384,41.383189180362,2.183377928229,46,81,"",81,"AZL","PALAU, FRTE 12, PLA","0000FF",10.0
90,431749.797,431762.967,4581417.083000001,4581437.31,41.381379287403,2.183753484163,41.381562578046,2.183908689679,46,81,"",81,"AZL","SOTA MURALLA, frente 7, PAS","0000FF",16.0
90,431758.92799999996,431745.773,4581440.41,4581420.206,41.381590155541,2.183860043335,41.381407073256,2.183705014668,46,81,"",81,"AZL","SOTA MURALLA, frente 7, PAS","0000FF",16.0
96,431872.06700000004,431839.435,4581621.816000001,4581570.228999999,41.383233569008006,2.185192537116,41.382766189036005,2.184808124472,52,13,"",13,"VR","MARQUESA, 12, C","008000",10.0
96,431878.914,431875.711,4581632.641,4581627.579,41.383331643673,2.185273196996,41.383285781782,2.185235464374,52,13,"",13,"VR","MARQUESA, 12, C","008000",10.0
97,431485.956,431482.85799999995,4582932.308,4582929.28,41.395003652076,2.180427202123,41.394976116684,2.180390492027,54,13,52.0,13,"VM","AUSIAS MARC, 92, C","00FF00",8.0
97,431507.01200000005,431493.14700000006,4582952.885,4582939.336,41.395190770862996,2.1806767087259997,41.395067561830004,2.1805124128560003,54,13,52.0,13,"VM","AUSIAS MARC, 92, C","00FF00",8.0
97,431524.06200000003,431510.214,4582969.713,4582956.182,41.395343782936,2.1808787278549997,41.395220737752,2.180714632507,54,13,52.0,13,"VM","AUSIAS MARC, 92, C","00FF00",8.0
97,431531.826,431510.826,4582977.382,4582956.862,41.395413514264,2.1809707202379998,41.395226914242,2.180721875267,54,13,52.0,13,"VM","AUSIAS MARC, 92, C","00FF00",8.0
99,431746.102,431771.888,4582422.038,4582395.763,41.390430054046,2.183596097519,41.390195597207,2.1839074408099997,52,76,"",76,"VR","ROGER DE FLOR, 7, C","008000",5.0
100,431493.888,431510.855,4582880.95,4582863.714,41.394541775408,2.180527879507,41.39438798554001,2.180732755642,54,13,52.0,13,"VM","NAPOLS, 96, C","00FF00",4.0
100,431525.223,431528.266,4582849.033,4582846.056,41.394256985466,2.180906257789,41.394230432378,2.180942988779,54,13,52.0,13,"VM","NAPOLS, 96, C","00FF00",4.0
104,431668.62100000004,431689.602,4582932.194,4582952.554,41.395018165428,2.182611923263,41.395203318768,2.182860563723,54,13,52.0,13,"VM","ALI BEI, 81, C","00FF00",7.0
105,431673.093,431693.561,4583081.158,4583060.115,41.396360180005004,2.182648602998,41.396172396276,2.182895782775,54,13,52.0,13,"VM","SARDENYA, 168, C","00FF00",10.0
105,431698.34,431714.427,4583055.201,4583038.662,41.396128544534,2.1829534957749996,41.395980953151,2.183147767588,54,13,52.0,13,"VM","SARDENYA, 168, C","00FF00",10.0
105,431698.34,431714.68,4583055.201,4583038.401000001,41.396128544534,2.1829534957749996,41.395978623952,2.183150822992,54,13,52.0,13,"VM","SARDENYA, 168, C","00FF00",10.0
105,431716.914,431719.652,4583036.283,4583033.459,41.395959737998,2.18317778127,41.395934536283,2.1832108471560003,54,13,52.0,13,"VM","SARDENYA, 168, C","00FF00",10.0
106,431688.974,431685.87100000004,4583130.231000001,4583127.211,41.39680350184,2.182833011351,41.396776038832996,2.182796238522,54,13,52.0,13,"VM","AUSIAS MARC, 130, C","00FF00",7.0
106,431701.542,431695.511,4583142.466,4583136.608,41.396914763001,2.182981951342,41.396861491102,2.182910478029,54,13,52.0,13,"VM","AUSIAS MARC, 130, C","00FF00",7.0
106,431719.459,431701.95700000005,4583159.895,4583142.865,41.397073257558,2.183194283269,41.396918391812,2.182986869968,54,13,52.0,13,"VM","AUSIAS MARC, 130, C","00FF00",7.0
110,431832.596,431815.286,4583269.381,4583252.383,41.398068934066,2.184535142391,41.397914375191,2.184330015598,54,13,52.0,13,"VM","AUSIAS MARC, 144, C","00FF00",2.0
114,431887.914,431912.06899999996,4583145.938999999,4583169.562,41.396961848493,2.1852106721560003,41.397176653032,2.1854969234509998,54,13,52.0,13,"VM","ALI BEI, 133, C","00FF00",5.0
114,431915.06200000003,431918.218,4583172.659,4583175.672,41.397204799370996,2.1855323733309997,41.397232202956,2.185569782264,54,13,52.0,13,"VM","ALI BEI, 133, C","00FF00",5.0
115,431929.295,431929.25,4583190.419,4583202.465,41.397365958590996,2.185700612278,41.397474446353,2.185698719985,46,82,"",82,"AZL","LEPANT, 125, C","0000FF",3.0
117,431867.516,431864.91799999995,4583269.898,4583272.58,41.39807654966,2.184952754007,41.39810048481,2.184921378171,54,13,52.0,13,"VM","LEPANT, 133, C","00FF00",6.0
117,431878.44299999997,431872.537,4583258.797,4583264.859,41.39797749489,2.185084698077,41.398031591599995,2.185013375912,54,13,52.0,13,"VM","LEPANT, 133, C","00FF00",6.0
117,431895.56700000004,431892.55,4583241.212,4583244.356000001,41.397820567048,2.185291491604,41.397848627783,2.185255052513,54,13,52.0,13,"VM","LEPANT, 133, C","00FF00",6.0
117,431924.922,431922.32399999996,4583210.984,4583213.666,41.397550805858,2.1856459966029997,41.397574741204,2.185614621276,54,13,52.0,13,"VM","LEPANT, 133, C","00FF00",6.0
120,431797.19299999997,431789.92100000003,4583463.973999999,4583446.152,41.39981852124,2.184089777729,41.399657391799,2.184004804425,54,13,52.0,13,"VM","RIBES, 50, C","00FF00",7.0
120,431805.979,431800.533,4583485.58,4583472.233,41.400013859351,2.184192434391,41.399893188638,2.18412879749,54,13,52.0,13,"VM","RIBES, 50, C","00FF00",7.0
121,431392.43100000004,431423.359,4582793.999,4582762.134,41.393750009131,2.179324293132,41.393465656748,2.179697798388,54,13,52.0,13,"VM","ROGER DE FLOR, 86, C","00FF00",9.0
121,431429.843,431432.906,4582755.541,4582752.42,41.393406830145004,2.179776092786,41.393378982192004,2.1798130792449997,54,13,52.0,13,"VM","ROGER DE FLOR, 86, C","00FF00",9.0
122,431616.646,431584.648,4583058.7930000005,4583027.978,41.396153953463,2.181975997432,41.395873698859994,2.181596769658,54,13,52.0,13,"VM","AUSIAS MARC, 106, C","00FF00",6.0
122,431617.885,431579.542,4583060.01,4583023.084,41.396165019642,2.181990678953,41.395829187006996,2.1815362530219997,54,13,52.0,13,"VM","AUSIAS MARC, 106, C","00FF00",6.0
125,431766.205,431775.13899999997,4583384.16,4583374.8,41.399097053039,2.183728121942,41.399013510841996,2.183836035646,54,13,52.0,13,"VM","LEPANT, 170, C","00FF00",17.0
125,431766.37899999996,431766.237,4583388.728,4583384.874,41.399138209187,2.183729688395,41.399103486346995,2.1837284242340003,54,13,52.0,13,"VM","LEPANT, 170, C","00FF00",17.0
125,431779.664,431828.104,4583370.123,4583320.433,41.398971771644,2.1838906857900002,41.398528349824,2.18447566723,54,13,52.0,13,"VM","LEPANT, 170, C","00FF00",17.0
125,431834.529,431837.56799999997,4583313.864,4583310.752,41.398469731191,2.184553255131,41.398441960758,2.184589954409,54,13,52.0,13,"VM","LEPANT, 170, C","00FF00",17.0
125,431844.714,431861.71200000006,4583303.433,4583286.023,41.398376648325,2.184676250269,41.398221286699,2.184881519297,54,13,52.0,13,"VM","LEPANT, 170, C","00FF00",17.0
127,431888.75200000004,431829.648,4583439.719,4583499.493,41.399607830539,2.185187650844,41.400141172743,2.184473975631,54,13,52.0,13,"VM","PADILLA, 157, C","00FF00",23.0
127,431909.31299999997,431892.351,4583418.927,4583436.081,41.399422309996,2.1854359200060003,41.399575369957,2.18523110785,54,13,52.0,13,"VM","PADILLA, 157, C","00FF00",23.0
128,431900.555,431917.407,4583246.228999999,4583228.954,41.39786617475,2.185350587462,41.397712015387995,2.185554091838,54,13,52.0,13,"VM","LEPANT, 150, C","00FF00",12.0
128,431900.555,431921.00899999996,4583246.228999999,4583225.262,41.39786617475,2.185350587462,41.39767906855,2.185597589338,54,13,52.0,13,"VM","LEPANT, 150, C","00FF00",12.0
128,431926.99700000003,431932.62100000004,4583219.228,4583213.463,41.397625230588005,2.185669888263,41.397573784501,2.185737803146,54,13,52.0,13,"VM","LEPANT, 150, C","00FF00",12.0
128,431937.26700000005,431940.05299999996,4583208.398,4583205.704,41.397528560109,2.185793941717,41.397504532547,2.18582756691,54,13,52.0,13,"VM","LEPANT, 150, C","00FF00",12.0
128,431942.023,431946.309,4583204.352,4583204.202,41.39749252255999,2.1858512813599997,41.397491534299,2.1859025616,54,13,52.0,13,"VM","LEPANT, 150, C","00FF00",12.0
128,431948.078,431951.31899999996,4583204.581,4583207.491,41.397495097435005,2.185923677415,41.397521580424,2.18596211491,54,13,52.0,13,"VM","LEPANT, 150, C","00FF00",12.0
130,431489.229,431486.51,4583722.932,4583720.276000001,41.402124627321,2.1803768958750003,41.402100474593,2.180344673147,73,72,"",72,"BUS","CONSELL DE CENT, 528  (ISLETA), C","00FFFF",4.0
130,431489.24299999996,431486.466,4583722.946,4583720.233,41.402124754604,2.180377061752,41.402100083568,2.1803441517080002,73,72,"",72,"BUS","CONSELL DE CENT, 528  (ISLETA), C","00FFFF",4.0
130,431531.967,431488.471,4583764.676,4583724.089,41.40250423171,2.1808833852469998,41.402134983164004,2.180367698135,73,72,"",72,"BUS","CONSELL DE CENT, 528  (ISLETA), C","00FFFF",4.0
131,431491.37899999996,431578.275,4583711.704,4583740.951,41.402023686422,2.1804038836129997,41.402294496273,2.181439982648,73,72,"",72,"BUS","DIAGONAL, 308 (ILLA), AV","00FFFF",4.0
132,431493.091,431474.725,4583701.318,4583695.47,41.401930291602994,2.180425536873,41.401876057074,2.180206514679,54,13,52.0,13,"VM","DIAGONAL, enfront 308 (Adana central), AV","00FF00",18.0
132,431580.68799999997,431500.345,4583729.591,4583703.679,41.402192388643996,2.181470129614,41.401952173767,2.18051203815,54,13,52.0,13,"VM","DIAGONAL, enfront 308 (Adana central), AV","00FF00",18.0
133,431300.864,431310.22799999994,4582760.176,4582769.15,41.393437568787,2.1782329926390003,41.393519192238,2.178343967358,54,13,52.0,13,"VM","AUSIAS MARC, 63, C","00FF00",7.0
133,431300.87700000004,431310.22799999994,4582761.932,4582769.15,41.393453385187,2.178232948948,41.393519192238,2.178343967358,54,13,52.0,13,"VM","AUSIAS MARC, 63, C","00FF00",7.0
133,431315.275,431334.201,4582774.075,4582792.308999999,41.393563979909,2.178403770522,41.393729819121,2.17862805674,54,13,52.0,13,"VM","AUSIAS MARC, 63, C","00FF00",7.0
134,431322.749,431304.41299999994,4582856.805,4582875.69,41.394309719975,2.178483778235,41.394478240465006,2.178262336728,54,13,52.0,13,"VM","ROGER DE FLOR, 87, C","00FF00",7.0
134,431336.63399999996,431323.155,4582842.462,4582856.416999999,41.394181726270006,2.178651469619,41.394306260148,2.178488678012,54,13,52.0,13,"VM","ROGER DE FLOR, 87, C","00FF00",7.0
134,431342.93100000004,431340.22799999994,4582835.967,4582838.774,41.39412376707,2.178727518187,41.394148817375005,2.178694872047,54,13,52.0,13,"VM","ROGER DE FLOR, 87, C","00FF00",7.0
136,431662.042,431664.72799999994,4583860.1680000005,4583857.44,41.403375338843006,2.182428506767,41.40335099761,2.182460943898,54,13,52.0,13,"VM","CASTILLEJOS, 192, C","00FF00",15.0
136,431667.70399999997,431691.62299999996,4583854.28,4583829.646000001,41.403322790239,2.1824968986649997,41.403102958431,2.182785790537,54,13,52.0,13,"VM","CASTILLEJOS, 192, C","00FF00",15.0
136,431697.93200000003,431722.585,4583823.276000001,4583797.821,41.403046123472,2.182861975442,41.402818958768,2.183159737285,54,13,52.0,13,"VM","CASTILLEJOS, 192, C","00FF00",15.0
136,431728.786,431734.68,4583791.512,4583785.426,41.402762663775,2.183234622798,41.402708351099,2.1833058108239998,54,13,52.0,13,"VM","CASTILLEJOS, 192, C","00FF00",15.0
139,431300.209,431293.481,4582938.837,4582932.3,41.395046610219005,2.178204893691,41.394987160484,2.178125167134,54,13,52.0,13,"VM","CASP, 124, C","00FF00",5.0
139,431307.786,431304.631,4582946.183999999,4582943.087,41.395113427618,2.178294682732,41.395085265241,2.178257299582,54,13,52.0,13,"VM","CASP, 124, C","00FF00",5.0
139,431327.25200000004,431314.75,4582965.127,4582952.911,41.39528569871,2.178525352064,41.395174608611995,2.178377210661,54,13,52.0,13,"VM","CASP, 124, C","00FF00",5.0
139,431339.605,431336.44399999996,4582977.219,4582974.145,41.395395659102,2.178671725952,41.395367703483,2.178634268108,54,13,52.0,13,"VM","CASP, 124, C","00FF00",5.0
140,431372.403,431360.35799999995,4582993.32,4582993.558999999,41.39554347092,2.179062173849,41.39554459556,2.17891808518,46,82,"",82,"AZL","NAPOLS, 123, C","0000FF",5.0
141,431393.981,431390.95,4582974.886,4582978.035,41.395379287395,2.1793223410199998,41.395407390078,2.179285732762,54,13,52.0,13,"VM","NAPOLS, 115, C","00FF00",3.0
141,431421.323,431418.24600000004,4582947.005,4582950.18,41.395130511035,2.179652515325,41.395158844071005,2.179615354235,54,13,52.0,13,"VM","NAPOLS, 115, C","00FF00",3.0
143,431445.505,431445.795,4582904.759,4582916.782,41.394752086972,2.179946518999,41.394860396007,2.179948626541,46,82,"",82,"AZL","AUSIAS MARC, 89, C","0000FF",5.0
146,431384.061,431387.045,4582841.301,4582844.188,41.394175317295,2.1792188295629997,41.394201573424,2.179254191242,54,13,52.0,13,"VM","AUSIAS MARC, 85, C","00FF00",11.0
146,431387.723,431400.269,4582844.813,4582856.91,41.394207260282,2.179262229344,41.39431728124,2.179410909824,54,13,52.0,13,"VM","AUSIAS MARC, 85, C","00FF00",11.0
