"Any","Indicador","Equipament","Valor","Notes_Dades","Notes_Equipament","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Titularitat","TipusGeneral","TipusEquipament","Ambit","Latitud","Longitud"
2019,"Visitants","La Pedrera",1080519,"","",2,"Eixample",7,"la Dreta de Eixample","Privada","Museus i espais d'exposicions","Espais d'interès arquitectònic","Arts visuals",41.395316302,2.162043384
2019,"Visites_Exposicions_Temporals","La Pedrera",222697,"","",2,"Eixample",7,"la Dreta de Eixample","Privada","Museus i espais d'exposicions","Espais d'interès arquitectònic","Arts visuals",41.395316302,2.162043384
2019,"Num_Exposicions_Temporals","La Pedrera",3,"","",2,"Eixample",7,"la Dreta de Eixample","Privada","Museus i espais d'exposicions","Espais d'interès arquitectònic","Arts visuals",41.395316302,2.162043384
2019,"Visitants","La Virreina Centre de la Imatge",114804,"","",1,"Ciutat Vella",1,"el Raval","Municipal","Museus i espais d'exposicions","Centres d'exposicions","Arts visuals",41.382498322,2.17170863
2019,"Visites_Exposicions_Temporals","La Virreina Centre de la Imatge",108405,"","",1,"Ciutat Vella",1,"el Raval","Municipal","Museus i espais d'exposicions","Centres d'exposicions","Arts visuals",41.382498322,2.17170863
2019,"Num_Exposicions_Temporals","La Virreina Centre de la Imatge",13,"","",1,"Ciutat Vella",1,"el Raval","Municipal","Museus i espais d'exposicions","Centres d'exposicions","Arts visuals",41.382498322,2.17170863
2019,"Visitants","Museu d'Arqueologia de Catalunya",37205,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Pública no municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.370153865,2.157646024
2019,"Visites_Exposicions_Temporals","Museu d'Arqueologia de Catalunya",43908,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Pública no municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.370153865,2.157646024
2019,"Num_Exposicions_Temporals","Museu d'Arqueologia de Catalunya",2,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Pública no municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.370153865,2.157646024
2019,"Visitants","Museu d'Art Contemporani de Barcelona. MACBA",357029,"","",1,"Ciutat Vella",1,"el Raval","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.383145956,2.167830774
2019,"Visites_Exposicions_Temporals","Museu d'Art Contemporani de Barcelona. MACBA",457186,"","",1,"Ciutat Vella",1,"el Raval","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.383145956,2.167830774
2019,"Num_Exposicions_Temporals","Museu d'Art Contemporani de Barcelona. MACBA",10,"","",1,"Ciutat Vella",1,"el Raval","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.383145956,2.167830774
2019,"Fons_Colleccio","Museu d'Art Contemporani de Barcelona. MACBA",5273,"","",1,"Ciutat Vella",1,"el Raval","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.383145956,2.167830774
2019,"Visitants","Museu d'Història de Barcelona. MUHBA",915716,"","",1,"Ciutat Vella",2,"el Barri Gòtic","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.384316,2.177521
