"Any","Indicador","Equipament","Valor","Notes_Dades","Notes_Equipament","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Titularitat","TipusGeneral","TipusEquipament","Ambit","Latitud","Longitud"
2019,"Total Activitats Difusió","Centre Cívic Pere Pruna",71,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.403181601,2.131302875
2019,"Total Activitats Difusió","Centre Cívic El Sortidor",72,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",3,"Sants-Montjuïc",11,"el Poble-sec","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.372066796999995,2.1625317280000003
2019,"Total Assistents Activitats Difusio","Centre Cívic Vallvidrera Vázquez Montalbán",3118,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.415364217,2.102530794
2019,"Total Activitats Difusió","Centre Cívic El Coll - La Bruguera",55,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",6,"Gràcia",29,"el Coll","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.418579055,2.149896871
2019,"Total Assistents Activitats Difusio","Centre Cívic Urgell",18157,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.386861397,2.152032146
2019,"Total Assistents Activitats Difusio","Centre Cívic Font de la Guatlla",1926,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",3,"Sants-Montjuïc",14,"la Font de la Guatlla","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.370560397,2.147508546
2019,"Total Assistents Activitats Difusio","Centre Cívic Trinitat Vella",3430,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",9,"Sant Andreu",57,"la Trinitat Vella","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.451618626999995,2.1911896
2019,"Total Assistents Activitats Difusio","Centre Cívic La Casa Elizalde",11579,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",2,"Eixample",7,"la Dreta de Eixample","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.394483818000005,2.165880676
2019,"Total Activitats Difusió","Centre Cívic Can Clariana Cultural",131,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",9,"Sant Andreu",62,"el Congrés i els Indians","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.42751810000001,2.178412
2019,"Total Assistents Activitats Difusio","Centre Cívic La Cadena",788,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",3,"Sants-Montjuïc",13,"la Marina de Port","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.364156288000004,2.139067245
2019,"Total Activitats Difusió","Centre Cívic Can Castelló",35,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.399005576,2.14016297
2019,"Total Assistents Activitats Difusio","Centre Cívic La Sagrera",4731,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",9,"Sant Andreu",61,"la Sagrera","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.423942321,2.189139414
2019,"Total Activitats Difusió","Centre Cívic Can Basté",51,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",8,"Nou Barris",46,"el Turó de la Peira","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.430458546,2.173212158
2019,"Total Activitats Difusió","Centre Cívic Cotxeres de Sants",702,"Inclou les dades del Casinet d'Hostafrancs. / A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",3,"Sants-Montjuïc",18,"Sants","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.375264199,2.136876024
2019,"Total Activitats Difusió","Centre Cívic Sant Andreu",105,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",9,"Sant Andreu",60,"Sant Andreu","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.430852888000004,2.189400581
2019,"Total Activitats Difusió","Centre Cívic Sarrià",81,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",5,"Sarrià-Sant Gervasi",23,"Sarrià","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.393871979000004,2.121163587
2019,"Total Assistents Activitats Difusio","Centre Cívic Cotxeres Borrell",7419,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",2,"Eixample",10,"Sant Antoni","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.375908694,2.163176076
2019,"Total Activitats Difusió","Centre Cívic Sant Martí",130,"A partir de 2018 inclou espectacles i xerrades, i no les activitats relacionades amb les exposicions, que sí que s'havien comptat fins 2017.","",10,"Sant Martí",72,"Sant Martí de Provençals","Municipal","Centres cívics","Centres cívics","Multidisciplinaris i altres",41.416622171,2.1985638130000003
