"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_us","Concepte","Valor"
2020,1,"Ciutat Vella",1,"el Raval",1,"Administracions Publiques","Valor_cad_€",15381153.51
2020,1,"Ciutat Vella",1,"el Raval",1,"Aparcament","Valor_cad_€",3444553.44
2020,1,"Ciutat Vella",1,"el Raval",1,"Comerç","Valor_cad_€",10071631.85
2020,1,"Ciutat Vella",1,"el Raval",1,"Ensenyament i Cultura","Valor_cad_€",23543736.44
2020,1,"Ciutat Vella",1,"el Raval",1,"Espectacles","Valor_cad_€",379007.09
2020,1,"Ciutat Vella",1,"el Raval",1,"Indústria","Valor_cad_€",61686.66
2020,1,"Ciutat Vella",1,"el Raval",1,"Oficines","Valor_cad_€",19517561.35
2020,1,"Ciutat Vella",1,"el Raval",1,"Religiós","Valor_cad_€",976395.84
2020,1,"Ciutat Vella",1,"el Raval",1,"Residencial","Valor_cad_€",70063665.72
2020,1,"Ciutat Vella",1,"el Raval",1,"Sanitat","Valor_cad_€",3702630.96
2020,1,"Ciutat Vella",1,"el Raval",1,"Solars","Valor_cad_€",2865611.0
2020,1,"Ciutat Vella",1,"el Raval",1,"Turisme i Hostaleria","Valor_cad_€",5839170.76
2020,1,"Ciutat Vella",1,"el Raval",2,"Aparcament","Valor_cad_€",1122065.89
2020,1,"Ciutat Vella",1,"el Raval",2,"Comerç","Valor_cad_€",9179819.79
2020,1,"Ciutat Vella",1,"el Raval",2,"Ensenyament i Cultura","Valor_cad_€",7860726.51
2020,1,"Ciutat Vella",1,"el Raval",2,"Espectacles","Valor_cad_€",11199322.28
2020,1,"Ciutat Vella",1,"el Raval",2,"Residencial","Valor_cad_€",51744791.05
2020,1,"Ciutat Vella",1,"el Raval",2,"Solars","Valor_cad_€",1528846.1
2020,1,"Ciutat Vella",1,"el Raval",2,"Turisme i Hostaleria","Valor_cad_€",20186939.39
2020,1,"Ciutat Vella",1,"el Raval",3,"Aparcament","Valor_cad_€",3594573.11
2020,1,"Ciutat Vella",1,"el Raval",3,"Comerç","Valor_cad_€",10419697.62
2020,1,"Ciutat Vella",1,"el Raval",3,"Ensenyament i Cultura","Valor_cad_€",125338.23
2020,1,"Ciutat Vella",1,"el Raval",3,"Oficines","Valor_cad_€",7845682.48
2020,1,"Ciutat Vella",1,"el Raval",3,"Residencial","Valor_cad_€",73149182.48
2020,1,"Ciutat Vella",1,"el Raval",3,"Sanitat","Valor_cad_€",7751059.75
2020,1,"Ciutat Vella",1,"el Raval",3,"Solars","Valor_cad_€",6441.0
2020,1,"Ciutat Vella",1,"el Raval",3,"Turisme i Hostaleria","Valor_cad_€",25194189.58
2020,1,"Ciutat Vella",1,"el Raval",4,"Administracions Publiques","Valor_cad_€",6535214.39
2020,1,"Ciutat Vella",1,"el Raval",4,"Aparcament","Valor_cad_€",5192110.47
2020,1,"Ciutat Vella",1,"el Raval",4,"Comerç","Valor_cad_€",14940754.24
2020,1,"Ciutat Vella",1,"el Raval",4,"Ensenyament i Cultura","Valor_cad_€",19023649.3
2020,1,"Ciutat Vella",1,"el Raval",4,"Espectacles","Valor_cad_€",4538062.83
2020,1,"Ciutat Vella",1,"el Raval",4,"Esportiu","Valor_cad_€",3946176.97
2020,1,"Ciutat Vella",1,"el Raval",4,"Oficines","Valor_cad_€",3948667.48
2020,1,"Ciutat Vella",1,"el Raval",4,"Religiós","Valor_cad_€",1503112.8
2020,1,"Ciutat Vella",1,"el Raval",4,"Residencial","Valor_cad_€",98589797.93
2020,1,"Ciutat Vella",1,"el Raval",4,"Solars","Valor_cad_€",3921132.5
2020,1,"Ciutat Vella",1,"el Raval",4,"Turisme i Hostaleria","Valor_cad_€",39577780.35
2020,1,"Ciutat Vella",1,"el Raval",5,"Administracions Publiques","Valor_cad_€",3488764.16
2020,1,"Ciutat Vella",1,"el Raval",5,"Aparcament","Valor_cad_€",4770808.63
2020,1,"Ciutat Vella",1,"el Raval",5,"Comerç","Valor_cad_€",28506258.11
2020,1,"Ciutat Vella",1,"el Raval",5,"Espectacles","Valor_cad_€",60780835.5
2020,1,"Ciutat Vella",1,"el Raval",5,"Oficines","Valor_cad_€",1225894.28
2020,1,"Ciutat Vella",1,"el Raval",5,"Residencial","Valor_cad_€",105449080.37
2020,1,"Ciutat Vella",1,"el Raval",5,"Solars","Valor_cad_€",26203.65
2020,1,"Ciutat Vella",1,"el Raval",5,"Turisme i Hostaleria","Valor_cad_€",57639300.19
2020,1,"Ciutat Vella",1,"el Raval",6,"Aparcament","Valor_cad_€",1977744.3
2020,1,"Ciutat Vella",1,"el Raval",6,"Comerç","Valor_cad_€",8856799.0
2020,1,"Ciutat Vella",1,"el Raval",6,"Oficines","Valor_cad_€",40030.41
2020,1,"Ciutat Vella",1,"el Raval",6,"Religiós","Valor_cad_€",5360140.34
2020,1,"Ciutat Vella",1,"el Raval",6,"Residencial","Valor_cad_€",65912854.31
2020,1,"Ciutat Vella",1,"el Raval",6,"Sanitat","Valor_cad_€",2763177.2
2020,1,"Ciutat Vella",1,"el Raval",6,"Solars","Valor_cad_€",12124.0
2020,1,"Ciutat Vella",1,"el Raval",6,"Turisme i Hostaleria","Valor_cad_€",32395489.31
2020,1,"Ciutat Vella",1,"el Raval",7,"Aparcament","Valor_cad_€",2474243.21
2020,1,"Ciutat Vella",1,"el Raval",7,"Comerç","Valor_cad_€",19138979.7
2020,1,"Ciutat Vella",1,"el Raval",7,"Oficines","Valor_cad_€",10747640.77
2020,1,"Ciutat Vella",1,"el Raval",7,"Residencial","Valor_cad_€",59063843.4
2020,1,"Ciutat Vella",1,"el Raval",7,"Solars","Valor_cad_€",59899.0
2020,1,"Ciutat Vella",1,"el Raval",7,"Turisme i Hostaleria","Valor_cad_€",16914509.51
2020,1,"Ciutat Vella",1,"el Raval",8,"Aparcament","Valor_cad_€",2247503.71
2020,1,"Ciutat Vella",1,"el Raval",8,"Comerç","Valor_cad_€",5215958.45
2020,1,"Ciutat Vella",1,"el Raval",8,"Residencial","Valor_cad_€",64152183.02
2020,1,"Ciutat Vella",1,"el Raval",8,"Sanitat","Valor_cad_€",3042927.58
2020,1,"Ciutat Vella",1,"el Raval",8,"Solars","Valor_cad_€",3309083.5
2020,1,"Ciutat Vella",1,"el Raval",8,"Turisme i Hostaleria","Valor_cad_€",637384.39
2020,1,"Ciutat Vella",1,"el Raval",9,"Aparcament","Valor_cad_€",2674418.53
2020,1,"Ciutat Vella",1,"el Raval",9,"Comerç","Valor_cad_€",7124584.51
2020,1,"Ciutat Vella",1,"el Raval",9,"Ensenyament i Cultura","Valor_cad_€",2494925.72
2020,1,"Ciutat Vella",1,"el Raval",9,"Esportiu","Valor_cad_€",1074740.66
2020,1,"Ciutat Vella",1,"el Raval",9,"Oficines","Valor_cad_€",833029.23
2020,1,"Ciutat Vella",1,"el Raval",9,"Residencial","Valor_cad_€",55353234.58
2020,1,"Ciutat Vella",1,"el Raval",9,"Solars","Valor_cad_€",306701.13
2020,1,"Ciutat Vella",1,"el Raval",10,"Aparcament","Valor_cad_€",6121723.31
2020,1,"Ciutat Vella",1,"el Raval",10,"Comerç","Valor_cad_€",6537592.98
2020,1,"Ciutat Vella",1,"el Raval",10,"Esportiu","Valor_cad_€",114742.6
2020,1,"Ciutat Vella",1,"el Raval",10,"Indústria","Valor_cad_€",450540.49
2020,1,"Ciutat Vella",1,"el Raval",10,"no consta","Valor_cad_€",116606.84
2020,1,"Ciutat Vella",1,"el Raval",10,"Oficines","Valor_cad_€",864087.02
2020,1,"Ciutat Vella",1,"el Raval",10,"Residencial","Valor_cad_€",47983076.49
2020,1,"Ciutat Vella",1,"el Raval",10,"Turisme i Hostaleria","Valor_cad_€",5535013.18
2020,1,"Ciutat Vella",1,"el Raval",11,"Aparcament","Valor_cad_€",809828.61
2020,1,"Ciutat Vella",1,"el Raval",11,"Comerç","Valor_cad_€",9959849.92
2020,1,"Ciutat Vella",1,"el Raval",11,"Ensenyament i Cultura","Valor_cad_€",16350657.56
2020,1,"Ciutat Vella",1,"el Raval",11,"Espectacles","Valor_cad_€",307061.27
2020,1,"Ciutat Vella",1,"el Raval",11,"Indústria","Valor_cad_€",36301.44
2020,1,"Ciutat Vella",1,"el Raval",11,"Oficines","Valor_cad_€",120389.3
2020,1,"Ciutat Vella",1,"el Raval",11,"Religiós","Valor_cad_€",145076.8
2020,1,"Ciutat Vella",1,"el Raval",11,"Residencial","Valor_cad_€",76945188.13
2020,1,"Ciutat Vella",1,"el Raval",11,"Solars","Valor_cad_€",120039.0
2020,1,"Ciutat Vella",1,"el Raval",11,"Turisme i Hostaleria","Valor_cad_€",3159156.1
2020,1,"Ciutat Vella",1,"el Raval",12,"Aparcament","Valor_cad_€",1113978.79
2020,1,"Ciutat Vella",1,"el Raval",12,"Comerç","Valor_cad_€",5013590.15
2020,1,"Ciutat Vella",1,"el Raval",12,"Ensenyament i Cultura","Valor_cad_€",810711.6
2020,1,"Ciutat Vella",1,"el Raval",12,"Oficines","Valor_cad_€",364512.03
2020,1,"Ciutat Vella",1,"el Raval",12,"Religiós","Valor_cad_€",1449777.48
2020,1,"Ciutat Vella",1,"el Raval",12,"Residencial","Valor_cad_€",60104478.68
2020,1,"Ciutat Vella",1,"el Raval",12,"Solars","Valor_cad_€",1440.0
2020,1,"Ciutat Vella",1,"el Raval",13,"Aparcament","Valor_cad_€",2580310.6
2020,1,"Ciutat Vella",1,"el Raval",13,"Comerç","Valor_cad_€",4639520.69
2020,1,"Ciutat Vella",1,"el Raval",13,"Residencial","Valor_cad_€",42966399.51
2020,1,"Ciutat Vella",1,"el Raval",13,"Solars","Valor_cad_€",10825.0
2020,1,"Ciutat Vella",1,"el Raval",13,"Turisme i Hostaleria","Valor_cad_€",1964824.06
2020,1,"Ciutat Vella",1,"el Raval",14,"Aparcament","Valor_cad_€",569552.03
2020,1,"Ciutat Vella",1,"el Raval",14,"Comerç","Valor_cad_€",3945165.38
2020,1,"Ciutat Vella",1,"el Raval",14,"Residencial","Valor_cad_€",46932494.33
2020,1,"Ciutat Vella",1,"el Raval",14,"Solars","Valor_cad_€",7560.0
2020,1,"Ciutat Vella",1,"el Raval",14,"Turisme i Hostaleria","Valor_cad_€",161522.48
2020,1,"Ciutat Vella",1,"el Raval",15,"Aparcament","Valor_cad_€",2822492.64
2020,1,"Ciutat Vella",1,"el Raval",15,"Comerç","Valor_cad_€",6146880.44
2020,1,"Ciutat Vella",1,"el Raval",15,"Oficines","Valor_cad_€",2903469.0
2020,1,"Ciutat Vella",1,"el Raval",15,"Residencial","Valor_cad_€",63778694.43
2020,1,"Ciutat Vella",1,"el Raval",15,"Solars","Valor_cad_€",8932.0
2020,1,"Ciutat Vella",1,"el Raval",15,"Turisme i Hostaleria","Valor_cad_€",5004709.53
2020,1,"Ciutat Vella",1,"el Raval",16,"Aparcament","Valor_cad_€",286303.12
2020,1,"Ciutat Vella",1,"el Raval",16,"Comerç","Valor_cad_€",8168148.63
2020,1,"Ciutat Vella",1,"el Raval",16,"Espectacles","Valor_cad_€",848438.77
2020,1,"Ciutat Vella",1,"el Raval",16,"Oficines","Valor_cad_€",870264.22
2020,1,"Ciutat Vella",1,"el Raval",16,"Residencial","Valor_cad_€",60296843.27
2020,1,"Ciutat Vella",1,"el Raval",16,"Solars","Valor_cad_€",49145.5
2020,1,"Ciutat Vella",1,"el Raval",16,"Turisme i Hostaleria","Valor_cad_€",4064730.26
2020,1,"Ciutat Vella",1,"el Raval",17,"Aparcament","Valor_cad_€",490573.72
2020,1,"Ciutat Vella",1,"el Raval",17,"Comerç","Valor_cad_€",2114033.5
2020,1,"Ciutat Vella",1,"el Raval",17,"Oficines","Valor_cad_€",125648.43
2020,1,"Ciutat Vella",1,"el Raval",17,"Residencial","Valor_cad_€",57214293.14
2020,1,"Ciutat Vella",1,"el Raval",17,"Turisme i Hostaleria","Valor_cad_€",62653.33
2020,1,"Ciutat Vella",1,"el Raval",18,"Administracions Publiques","Valor_cad_€",2378476.8
2020,1,"Ciutat Vella",1,"el Raval",18,"Aparcament","Valor_cad_€",4685733.52
2020,1,"Ciutat Vella",1,"el Raval",18,"Comerç","Valor_cad_€",9292415.58
2020,1,"Ciutat Vella",1,"el Raval",18,"Ensenyament i Cultura","Valor_cad_€",58108687.91
2020,1,"Ciutat Vella",1,"el Raval",18,"Religiós","Valor_cad_€",1397202.0
2020,1,"Ciutat Vella",1,"el Raval",18,"Residencial","Valor_cad_€",51085145.52
2020,1,"Ciutat Vella",1,"el Raval",18,"Solars","Valor_cad_€",798019.0
2020,1,"Ciutat Vella",1,"el Raval",18,"Turisme i Hostaleria","Valor_cad_€",3882055.91
2020,1,"Ciutat Vella",1,"el Raval",19,"Administracions Publiques","Valor_cad_€",9958223.73
2020,1,"Ciutat Vella",1,"el Raval",19,"Aparcament","Valor_cad_€",3358636.9
2020,1,"Ciutat Vella",1,"el Raval",19,"Comerç","Valor_cad_€",29550464.09
2020,1,"Ciutat Vella",1,"el Raval",19,"Ensenyament i Cultura","Valor_cad_€",26588800.35
2020,1,"Ciutat Vella",1,"el Raval",19,"Indústria","Valor_cad_€",49601.0
2020,1,"Ciutat Vella",1,"el Raval",19,"Oficines","Valor_cad_€",137804.1
2020,1,"Ciutat Vella",1,"el Raval",19,"Residencial","Valor_cad_€",115516051.39
2020,1,"Ciutat Vella",1,"el Raval",19,"Solars","Valor_cad_€",1264401.0
2020,1,"Ciutat Vella",1,"el Raval",19,"Turisme i Hostaleria","Valor_cad_€",20457036.38
2020,1,"Ciutat Vella",1,"el Raval",20,"Administracions Publiques","Valor_cad_€",10373524.63
2020,1,"Ciutat Vella",1,"el Raval",20,"Aparcament","Valor_cad_€",3552565.18
2020,1,"Ciutat Vella",1,"el Raval",20,"Comerç","Valor_cad_€",28395864.23
2020,1,"Ciutat Vella",1,"el Raval",20,"Ensenyament i Cultura","Valor_cad_€",14295195.62
2020,1,"Ciutat Vella",1,"el Raval",20,"Oficines","Valor_cad_€",7405382.09
2020,1,"Ciutat Vella",1,"el Raval",20,"Religiós","Valor_cad_€",7387535.47
2020,1,"Ciutat Vella",1,"el Raval",20,"Residencial","Valor_cad_€",127149929.61
2020,1,"Ciutat Vella",1,"el Raval",20,"Sanitat","Valor_cad_€",1451307.53
2020,1,"Ciutat Vella",1,"el Raval",20,"Solars","Valor_cad_€",3414815.0
2020,1,"Ciutat Vella",1,"el Raval",20,"Turisme i Hostaleria","Valor_cad_€",104695975.66
2020,1,"Ciutat Vella",1,"el Raval",21,"Administracions Publiques","Valor_cad_€",1138720.0
2020,1,"Ciutat Vella",1,"el Raval",21,"Aparcament","Valor_cad_€",7719068.13
2020,1,"Ciutat Vella",1,"el Raval",21,"Comerç","Valor_cad_€",101363028.02
2020,1,"Ciutat Vella",1,"el Raval",21,"Ensenyament i Cultura","Valor_cad_€",4770358.65
2020,1,"Ciutat Vella",1,"el Raval",21,"Oficines","Valor_cad_€",36560682.73
2020,1,"Ciutat Vella",1,"el Raval",21,"Religiós","Valor_cad_€",2299592.0
2020,1,"Ciutat Vella",1,"el Raval",21,"Residencial","Valor_cad_€",187738683.46
2020,1,"Ciutat Vella",1,"el Raval",21,"Sanitat","Valor_cad_€",2124101.38
2020,1,"Ciutat Vella",1,"el Raval",21,"Solars","Valor_cad_€",139859.0
2020,1,"Ciutat Vella",1,"el Raval",21,"Turisme i Hostaleria","Valor_cad_€",92025371.86
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Administracions Publiques","Valor_cad_€",53551518.11
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Aparcament","Valor_cad_€",3400365.46
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Comerç","Valor_cad_€",350598965.01
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Ensenyament i Cultura","Valor_cad_€",8969026.68
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Oficines","Valor_cad_€",81584453.08
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Residencial","Valor_cad_€",183186842.08
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Solars","Valor_cad_€",151767.5
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Turisme i Hostaleria","Valor_cad_€",141068984.55
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Administracions Publiques","Valor_cad_€",37559764.03
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Aparcament","Valor_cad_€",4196724.48
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Comerç","Valor_cad_€",118889159.97
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Ensenyament i Cultura","Valor_cad_€",4558376.74
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Espectacles","Valor_cad_€",4012695.48
2020,1,"Ciutat Vella",2,"el Gòtic",23,"no consta","Valor_cad_€",16973911.22
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Oficines","Valor_cad_€",115226745.1
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Religiós","Valor_cad_€",5427601.84
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Residencial","Valor_cad_€",215920984.57
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Solars","Valor_cad_€",257067.5
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Turisme i Hostaleria","Valor_cad_€",102091417.38
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Administracions Publiques","Valor_cad_€",15347891.3
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Aparcament","Valor_cad_€",4545964.34
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Comerç","Valor_cad_€",14693738.95
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Ensenyament i Cultura","Valor_cad_€",27655652.6
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Indústria","Valor_cad_€",57933.68
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Oficines","Valor_cad_€",23787410.88
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Religiós","Valor_cad_€",16484633.22
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Residencial","Valor_cad_€",114653635.5
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Sanitat","Valor_cad_€",564144.0
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Solars","Valor_cad_€",43920.0
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Turisme i Hostaleria","Valor_cad_€",11451287.75
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Administracions Publiques","Valor_cad_€",32532389.04
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Aparcament","Valor_cad_€",1347734.78
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Comerç","Valor_cad_€",12252368.03
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Ensenyament i Cultura","Valor_cad_€",13646510.75
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Oficines","Valor_cad_€",23864815.94
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Religiós","Valor_cad_€",1393651.0
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Residencial","Valor_cad_€",97511108.69
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Sanitat","Valor_cad_€",2181672.33
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Solars","Valor_cad_€",179044.5
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Turisme i Hostaleria","Valor_cad_€",36612161.51
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Administracions Publiques","Valor_cad_€",36958550.07
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Aparcament","Valor_cad_€",905202.75
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Comerç","Valor_cad_€",13864178.59
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Oficines","Valor_cad_€",6913113.08
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Residencial","Valor_cad_€",114075812.98
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Sanitat","Valor_cad_€",63225.27
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Solars","Valor_cad_€",62576.5
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Turisme i Hostaleria","Valor_cad_€",18672624.97
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Aparcament","Valor_cad_€",5761032.57
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Comerç","Valor_cad_€",93089451.3
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Ensenyament i Cultura","Valor_cad_€",3115387.1
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Oficines","Valor_cad_€",11391407.82
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Religiós","Valor_cad_€",3888703.0
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Residencial","Valor_cad_€",180076076.67
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Sanitat","Valor_cad_€",2245345.54
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Solars","Valor_cad_€",12576.0
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Turisme i Hostaleria","Valor_cad_€",45065786.9
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Aparcament","Valor_cad_€",906898.08
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Comerç","Valor_cad_€",28009272.39
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Ensenyament i Cultura","Valor_cad_€",3368100.5
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Espectacles","Valor_cad_€",49576.76
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Indústria","Valor_cad_€",16306.65
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Oficines","Valor_cad_€",2239056.88
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Residencial","Valor_cad_€",92035067.94
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Solars","Valor_cad_€",150429.06
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Turisme i Hostaleria","Valor_cad_€",44741007.78
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Administracions Publiques","Valor_cad_€",18689625.05
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Aparcament","Valor_cad_€",8047348.27
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Comerç","Valor_cad_€",15085394.64
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Ensenyament i Cultura","Valor_cad_€",20578376.22
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Esportiu","Valor_cad_€",2071224.01
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Oficines","Valor_cad_€",9593131.8
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Residencial","Valor_cad_€",142659098.91
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Sanitat","Valor_cad_€",1298569.07
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Solars","Valor_cad_€",2889657.52
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Turisme i Hostaleria","Valor_cad_€",41107524.96
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Administracions Publiques","Valor_cad_€",8915878.4
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Aparcament","Valor_cad_€",536434.68
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Comerç","Valor_cad_€",10402739.96
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Ensenyament i Cultura","Valor_cad_€",3107938.12
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Oficines","Valor_cad_€",13822566.52
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Religiós","Valor_cad_€",2462060.64
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Residencial","Valor_cad_€",98608002.77
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Solars","Valor_cad_€",186804.0
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Turisme i Hostaleria","Valor_cad_€",15474280.54
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Aparcament","Valor_cad_€",5197860.37
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Comerç","Valor_cad_€",6896445.8
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Oficines","Valor_cad_€",3057141.64
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Residencial","Valor_cad_€",79425773.04
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Sanitat","Valor_cad_€",3013523.99
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Solars","Valor_cad_€",4868452.4
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Turisme i Hostaleria","Valor_cad_€",5576131.96
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Aparcament","Valor_cad_€",885677.72
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Comerç","Valor_cad_€",3308596.31
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Oficines","Valor_cad_€",308229.6
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Residencial","Valor_cad_€",41660088.97
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Sanitat","Valor_cad_€",851132.11
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Solars","Valor_cad_€",1066.0
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Turisme i Hostaleria","Valor_cad_€",224578.2
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Aparcament","Valor_cad_€",63331.53
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Comerç","Valor_cad_€",1355318.38
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Residencial","Valor_cad_€",35171051.25
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Solars","Valor_cad_€",1953508.2
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Turisme i Hostaleria","Valor_cad_€",467735.94
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Aparcament","Valor_cad_€",134257.91
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Comerç","Valor_cad_€",1335854.42
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Ensenyament i Cultura","Valor_cad_€",4188125.76
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Residencial","Valor_cad_€",38674073.52
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Sanitat","Valor_cad_€",1627483.0
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Solars","Valor_cad_€",725763.0
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Turisme i Hostaleria","Valor_cad_€",819097.06
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Aparcament","Valor_cad_€",18435738.38
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Comerç","Valor_cad_€",36513077.89
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Ensenyament i Cultura","Valor_cad_€",28680063.42
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Esportiu","Valor_cad_€",10407130.4
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Indústria","Valor_cad_€",117601456.12
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Oficines","Valor_cad_€",260595057.0
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Residencial","Valor_cad_€",74985588.52
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Sanitat","Valor_cad_€",31278736.81
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Solars","Valor_cad_€",10528365.5
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Turisme i Hostaleria","Valor_cad_€",183771733.66
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Aparcament","Valor_cad_€",2761734.72
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Comerç","Valor_cad_€",3260032.33
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Ensenyament i Cultura","Valor_cad_€",956581.08
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Indústria","Valor_cad_€",151208.82
