"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_locals","Nombre"
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"d'11 a 20",3
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"de 21 a 50",7
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"de 51 a 100",5
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"més de 100",4
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"1 local",5
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"2 locals",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"de 21 a 50",8
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"de 51 a 100",4
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"1 local",5
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"2 locals",3
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"de 3 a 5",2
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"de 6 a 10",2
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"d'11 a 20",5
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"de 21 a 50",14
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"de 51 a 100",3
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"més de 100",4
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"cap",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"1 local",3
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"2 locals",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"de 3 a 5",6
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"d'11 a 20",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"de 21 a 50",5
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"de 51 a 100",12
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"més de 100",3
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"cap",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"1 local",3
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"2 locals",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"de 3 a 5",3
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"de 6 a 10",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"d'11 a 20",2
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"de 21 a 50",10
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"de 51 a 100",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"més de 100",3
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"cap",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"1 local",5
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"2 locals",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"de 3 a 5",3
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"de 6 a 10",2
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"d'11 a 20",3
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"de 21 a 50",5
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"de 51 a 100",3
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"més de 100",3
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"1 local",7
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"2 locals",5
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"de 3 a 5",8
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"de 6 a 10",10
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"d'11 a 20",5
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"de 21 a 50",6
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"de 51 a 100",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"més de 100",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"1 local",4
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"2 locals",4
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"de 3 a 5",14
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"de 6 a 10",10
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"d'11 a 20",13
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"de 21 a 50",9
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"de 51 a 100",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"més de 100",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"1 local",8
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"2 locals",3
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"de 3 a 5",11
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"de 6 a 10",11
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"d'11 a 20",14
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"de 21 a 50",6
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"de 51 a 100",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"més de 100",3
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"1 local",25
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"2 locals",13
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"de 3 a 5",20
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"de 6 a 10",12
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"d'11 a 20",18
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"de 21 a 50",6
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"de 51 a 100",5
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"més de 100",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"1 local",12
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"2 locals",11
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"de 3 a 5",16
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"de 6 a 10",15
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"d'11 a 20",14
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"de 21 a 50",16
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"de 51 a 100",4
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"més de 100",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"1 local",4
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"2 locals",9
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"de 3 a 5",12
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"de 6 a 10",10
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"d'11 a 20",16
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"de 21 a 50",13
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"de 51 a 100",6
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"més de 100",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"1 local",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"2 locals",7
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"de 3 a 5",10
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"de 6 a 10",8
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"d'11 a 20",9
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"de 21 a 50",10
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"de 51 a 100",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"cap",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"1 local",12
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"2 locals",9
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"de 3 a 5",11
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"de 6 a 10",13
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"d'11 a 20",14
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"de 21 a 50",10
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"de 51 a 100",3
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"més de 100",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"1 local",3
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"2 locals",4
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"de 3 a 5",4
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"de 6 a 10",14
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"d'11 a 20",27
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"de 21 a 50",16
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"de 51 a 100",4
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"més de 100",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"cap",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"1 local",11
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"2 locals",12
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"de 3 a 5",13
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"de 6 a 10",28
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"d'11 a 20",20
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"de 21 a 50",15
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"de 51 a 100",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"1 local",7
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"2 locals",8
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"de 3 a 5",16
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"de 6 a 10",14
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"d'11 a 20",13
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"de 21 a 50",12
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"de 51 a 100",5
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"1 local",6
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"2 locals",6
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"de 3 a 5",20
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"de 6 a 10",19
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"d'11 a 20",10
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"de 21 a 50",12
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"de 51 a 100",6
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"més de 100",3
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"1 local",11
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"2 locals",25
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"de 3 a 5",18
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"de 6 a 10",16
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"d'11 a 20",20
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"de 21 a 50",14
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"de 51 a 100",4
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"més de 100",3
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"1 local",16
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"2 locals",12
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"de 3 a 5",12
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"de 6 a 10",14
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"d'11 a 20",10
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"de 21 a 50",6
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"de 51 a 100",6
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"més de 100",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"cap",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"1 local",8
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"2 locals",4
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"de 3 a 5",10
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"de 6 a 10",7
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"d'11 a 20",4
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"de 21 a 50",7
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"de 51 a 100",5
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"més de 100",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"1 local",6
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"2 locals",5
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"de 3 a 5",7
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"de 6 a 10",14
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"d'11 a 20",16
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"de 21 a 50",10
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"de 51 a 100",3
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"més de 100",1
2020,3,"Sants-Montjuïc",18,"Sants",86,"1 local",1
2020,3,"Sants-Montjuïc",18,"Sants",86,"de 3 a 5",5
2020,3,"Sants-Montjuïc",18,"Sants",86,"de 6 a 10",2
2020,3,"Sants-Montjuïc",18,"Sants",86,"d'11 a 20",2
2020,3,"Sants-Montjuïc",18,"Sants",86,"de 21 a 50",8
2020,3,"Sants-Montjuïc",18,"Sants",86,"de 51 a 100",6
2020,3,"Sants-Montjuïc",18,"Sants",86,"més de 100",5
2020,3,"Sants-Montjuïc",18,"Sants",87,"1 local",9
2020,3,"Sants-Montjuïc",18,"Sants",87,"de 3 a 5",4
2020,3,"Sants-Montjuïc",18,"Sants",87,"de 6 a 10",4
2020,3,"Sants-Montjuïc",18,"Sants",87,"d'11 a 20",6
2020,3,"Sants-Montjuïc",18,"Sants",87,"de 21 a 50",14
2020,3,"Sants-Montjuïc",18,"Sants",87,"de 51 a 100",4
2020,3,"Sants-Montjuïc",18,"Sants",87,"més de 100",1
2020,3,"Sants-Montjuïc",18,"Sants",88,"1 local",4
2020,3,"Sants-Montjuïc",18,"Sants",88,"2 locals",4
2020,3,"Sants-Montjuïc",18,"Sants",88,"de 3 a 5",10
2020,3,"Sants-Montjuïc",18,"Sants",88,"de 6 a 10",5
2020,3,"Sants-Montjuïc",18,"Sants",88,"d'11 a 20",15
2020,3,"Sants-Montjuïc",18,"Sants",88,"de 21 a 50",11
2020,3,"Sants-Montjuïc",18,"Sants",88,"de 51 a 100",5
2020,3,"Sants-Montjuïc",18,"Sants",88,"més de 100",1
2020,3,"Sants-Montjuïc",18,"Sants",89,"cap",2
2020,3,"Sants-Montjuïc",18,"Sants",89,"1 local",5
2020,3,"Sants-Montjuïc",18,"Sants",89,"2 locals",4
2020,3,"Sants-Montjuïc",18,"Sants",89,"de 3 a 5",18
2020,3,"Sants-Montjuïc",18,"Sants",89,"de 6 a 10",12
2020,3,"Sants-Montjuïc",18,"Sants",89,"d'11 a 20",7
2020,3,"Sants-Montjuïc",18,"Sants",89,"de 21 a 50",11
2020,3,"Sants-Montjuïc",18,"Sants",89,"de 51 a 100",5
2020,3,"Sants-Montjuïc",18,"Sants",89,"més de 100",1
2020,3,"Sants-Montjuïc",18,"Sants",90,"1 local",7
2020,3,"Sants-Montjuïc",18,"Sants",90,"2 locals",8
2020,3,"Sants-Montjuïc",18,"Sants",90,"de 3 a 5",12
2020,3,"Sants-Montjuïc",18,"Sants",90,"de 6 a 10",7
2020,3,"Sants-Montjuïc",18,"Sants",90,"d'11 a 20",5
2020,3,"Sants-Montjuïc",18,"Sants",90,"de 21 a 50",12
2020,3,"Sants-Montjuïc",18,"Sants",90,"de 51 a 100",1
2020,3,"Sants-Montjuïc",18,"Sants",90,"més de 100",3
2020,3,"Sants-Montjuïc",18,"Sants",91,"cap",2
2020,3,"Sants-Montjuïc",18,"Sants",91,"1 local",22
2020,3,"Sants-Montjuïc",18,"Sants",91,"2 locals",22
2020,3,"Sants-Montjuïc",18,"Sants",91,"de 3 a 5",51
2020,3,"Sants-Montjuïc",18,"Sants",91,"de 6 a 10",34
2020,3,"Sants-Montjuïc",18,"Sants",91,"d'11 a 20",15
2020,3,"Sants-Montjuïc",18,"Sants",91,"de 21 a 50",10
2020,3,"Sants-Montjuïc",18,"Sants",91,"de 51 a 100",1
2020,3,"Sants-Montjuïc",18,"Sants",91,"més de 100",1
2020,3,"Sants-Montjuïc",18,"Sants",92,"cap",3
2020,3,"Sants-Montjuïc",18,"Sants",92,"1 local",22
2020,3,"Sants-Montjuïc",18,"Sants",92,"2 locals",23
2020,3,"Sants-Montjuïc",18,"Sants",92,"de 3 a 5",47
2020,3,"Sants-Montjuïc",18,"Sants",92,"de 6 a 10",25
2020,3,"Sants-Montjuïc",18,"Sants",92,"d'11 a 20",14
2020,3,"Sants-Montjuïc",18,"Sants",92,"de 21 a 50",11
2020,3,"Sants-Montjuïc",18,"Sants",92,"de 51 a 100",2
2020,3,"Sants-Montjuïc",18,"Sants",93,"1 local",4
2020,3,"Sants-Montjuïc",18,"Sants",93,"2 locals",5
2020,3,"Sants-Montjuïc",18,"Sants",93,"de 3 a 5",6
2020,3,"Sants-Montjuïc",18,"Sants",93,"de 6 a 10",6
2020,3,"Sants-Montjuïc",18,"Sants",93,"d'11 a 20",6
2020,3,"Sants-Montjuïc",18,"Sants",93,"de 21 a 50",12
2020,3,"Sants-Montjuïc",18,"Sants",93,"de 51 a 100",8
2020,3,"Sants-Montjuïc",18,"Sants",93,"més de 100",3
2020,3,"Sants-Montjuïc",18,"Sants",94,"1 local",26
2020,3,"Sants-Montjuïc",18,"Sants",94,"2 locals",15
2020,3,"Sants-Montjuïc",18,"Sants",94,"de 3 a 5",33
2020,3,"Sants-Montjuïc",18,"Sants",94,"de 6 a 10",18
2020,3,"Sants-Montjuïc",18,"Sants",94,"d'11 a 20",12
2020,3,"Sants-Montjuïc",18,"Sants",94,"de 21 a 50",12
2020,3,"Sants-Montjuïc",18,"Sants",94,"de 51 a 100",4
2020,3,"Sants-Montjuïc",18,"Sants",94,"més de 100",1
2020,3,"Sants-Montjuïc",18,"Sants",95,"cap",1
2020,3,"Sants-Montjuïc",18,"Sants",95,"1 local",14
2020,3,"Sants-Montjuïc",18,"Sants",95,"2 locals",8
2020,3,"Sants-Montjuïc",18,"Sants",95,"de 3 a 5",11
2020,3,"Sants-Montjuïc",18,"Sants",95,"de 6 a 10",13
2020,3,"Sants-Montjuïc",18,"Sants",95,"d'11 a 20",25
2020,3,"Sants-Montjuïc",18,"Sants",95,"de 21 a 50",13
2020,3,"Sants-Montjuïc",18,"Sants",95,"de 51 a 100",5
2020,3,"Sants-Montjuïc",18,"Sants",95,"més de 100",1
2020,3,"Sants-Montjuïc",18,"Sants",96,"cap",1
2020,3,"Sants-Montjuïc",18,"Sants",96,"1 local",18
2020,3,"Sants-Montjuïc",18,"Sants",96,"2 locals",9
2020,3,"Sants-Montjuïc",18,"Sants",96,"de 3 a 5",24
2020,3,"Sants-Montjuïc",18,"Sants",96,"de 6 a 10",15
2020,3,"Sants-Montjuïc",18,"Sants",96,"d'11 a 20",21
2020,3,"Sants-Montjuïc",18,"Sants",96,"de 21 a 50",17
2020,3,"Sants-Montjuïc",18,"Sants",96,"de 51 a 100",1
2020,3,"Sants-Montjuïc",18,"Sants",96,"més de 100",2
2020,3,"Sants-Montjuïc",18,"Sants",97,"cap",2
2020,3,"Sants-Montjuïc",18,"Sants",97,"1 local",6
2020,3,"Sants-Montjuïc",18,"Sants",97,"2 locals",13
2020,3,"Sants-Montjuïc",18,"Sants",97,"de 3 a 5",17
2020,3,"Sants-Montjuïc",18,"Sants",97,"de 6 a 10",26
2020,3,"Sants-Montjuïc",18,"Sants",97,"d'11 a 20",23
2020,3,"Sants-Montjuïc",18,"Sants",97,"de 21 a 50",11
2020,3,"Sants-Montjuïc",18,"Sants",97,"de 51 a 100",1
2020,3,"Sants-Montjuïc",18,"Sants",97,"més de 100",1
2020,3,"Sants-Montjuïc",18,"Sants",98,"1 local",23
2020,3,"Sants-Montjuïc",18,"Sants",98,"2 locals",29
2020,3,"Sants-Montjuïc",18,"Sants",98,"de 3 a 5",38
2020,3,"Sants-Montjuïc",18,"Sants",98,"de 6 a 10",33
2020,3,"Sants-Montjuïc",18,"Sants",98,"d'11 a 20",14
2020,3,"Sants-Montjuïc",18,"Sants",98,"de 21 a 50",8
2020,3,"Sants-Montjuïc",18,"Sants",98,"de 51 a 100",4
2020,3,"Sants-Montjuïc",18,"Sants",99,"cap",3
2020,3,"Sants-Montjuïc",18,"Sants",99,"1 local",8
2020,3,"Sants-Montjuïc",18,"Sants",99,"2 locals",24
2020,3,"Sants-Montjuïc",18,"Sants",99,"de 3 a 5",35
2020,3,"Sants-Montjuïc",18,"Sants",99,"de 6 a 10",32
2020,3,"Sants-Montjuïc",18,"Sants",99,"d'11 a 20",16
2020,3,"Sants-Montjuïc",18,"Sants",99,"de 21 a 50",5
2020,3,"Sants-Montjuïc",18,"Sants",100,"cap",1
2020,3,"Sants-Montjuïc",18,"Sants",100,"1 local",18
2020,3,"Sants-Montjuïc",18,"Sants",100,"2 locals",19
2020,3,"Sants-Montjuïc",18,"Sants",100,"de 3 a 5",42
2020,3,"Sants-Montjuïc",18,"Sants",100,"de 6 a 10",26
2020,3,"Sants-Montjuïc",18,"Sants",100,"d'11 a 20",25
2020,3,"Sants-Montjuïc",18,"Sants",100,"de 21 a 50",6
2020,3,"Sants-Montjuïc",18,"Sants",100,"de 51 a 100",2
2020,3,"Sants-Montjuïc",18,"Sants",101,"1 local",15
2020,3,"Sants-Montjuïc",18,"Sants",101,"2 locals",21
2020,3,"Sants-Montjuïc",18,"Sants",101,"de 3 a 5",28
2020,3,"Sants-Montjuïc",18,"Sants",101,"de 6 a 10",31
2020,3,"Sants-Montjuïc",18,"Sants",101,"d'11 a 20",14
2020,3,"Sants-Montjuïc",18,"Sants",101,"de 21 a 50",12
2020,3,"Sants-Montjuïc",18,"Sants",101,"de 51 a 100",2
2020,3,"Sants-Montjuïc",18,"Sants",101,"més de 100",1
2020,3,"Sants-Montjuïc",18,"Sants",102,"1 local",20
2020,3,"Sants-Montjuïc",18,"Sants",102,"2 locals",7
2020,3,"Sants-Montjuïc",18,"Sants",102,"de 3 a 5",16
2020,3,"Sants-Montjuïc",18,"Sants",102,"de 6 a 10",24
2020,3,"Sants-Montjuïc",18,"Sants",102,"d'11 a 20",20
2020,3,"Sants-Montjuïc",18,"Sants",102,"de 21 a 50",8
2020,3,"Sants-Montjuïc",18,"Sants",102,"de 51 a 100",2
2020,3,"Sants-Montjuïc",18,"Sants",102,"més de 100",1
2020,3,"Sants-Montjuïc",18,"Sants",103,"1 local",4
2020,3,"Sants-Montjuïc",18,"Sants",103,"2 locals",2
2020,3,"Sants-Montjuïc",18,"Sants",103,"de 3 a 5",6
2020,3,"Sants-Montjuïc",18,"Sants",103,"de 6 a 10",9
2020,3,"Sants-Montjuïc",18,"Sants",103,"de 21 a 50",10
2020,3,"Sants-Montjuïc",18,"Sants",103,"de 51 a 100",1
2020,3,"Sants-Montjuïc",18,"Sants",103,"més de 100",4
2020,3,"Sants-Montjuïc",18,"Sants",104,"1 local",24
2020,3,"Sants-Montjuïc",18,"Sants",104,"2 locals",19
2020,3,"Sants-Montjuïc",18,"Sants",104,"de 3 a 5",40
2020,3,"Sants-Montjuïc",18,"Sants",104,"de 6 a 10",32
2020,3,"Sants-Montjuïc",18,"Sants",104,"d'11 a 20",22
2020,3,"Sants-Montjuïc",18,"Sants",104,"de 21 a 50",12
2020,3,"Sants-Montjuïc",18,"Sants",105,"1 local",13
2020,3,"Sants-Montjuïc",18,"Sants",105,"2 locals",15
2020,3,"Sants-Montjuïc",18,"Sants",105,"de 3 a 5",30
2020,3,"Sants-Montjuïc",18,"Sants",105,"de 6 a 10",39
2020,3,"Sants-Montjuïc",18,"Sants",105,"d'11 a 20",22
2020,3,"Sants-Montjuïc",18,"Sants",105,"de 21 a 50",6
2020,3,"Sants-Montjuïc",18,"Sants",105,"de 51 a 100",1
2020,3,"Sants-Montjuïc",18,"Sants",106,"cap",1
2020,3,"Sants-Montjuïc",18,"Sants",106,"1 local",27
2020,3,"Sants-Montjuïc",18,"Sants",106,"2 locals",10
2020,3,"Sants-Montjuïc",18,"Sants",106,"de 3 a 5",31
2020,3,"Sants-Montjuïc",18,"Sants",106,"de 6 a 10",63
2020,3,"Sants-Montjuïc",18,"Sants",106,"d'11 a 20",18
2020,3,"Sants-Montjuïc",18,"Sants",106,"de 21 a 50",6
2020,3,"Sants-Montjuïc",18,"Sants",106,"de 51 a 100",1
2020,3,"Sants-Montjuïc",18,"Sants",107,"cap",1
2020,3,"Sants-Montjuïc",18,"Sants",107,"1 local",15
2020,3,"Sants-Montjuïc",18,"Sants",107,"2 locals",11
2020,3,"Sants-Montjuïc",18,"Sants",107,"de 3 a 5",33
2020,3,"Sants-Montjuïc",18,"Sants",107,"de 6 a 10",23
2020,3,"Sants-Montjuïc",18,"Sants",107,"d'11 a 20",21
2020,3,"Sants-Montjuïc",18,"Sants",107,"de 21 a 50",9
2020,3,"Sants-Montjuïc",18,"Sants",107,"de 51 a 100",5
2020,3,"Sants-Montjuïc",18,"Sants",107,"més de 100",3
2020,3,"Sants-Montjuïc",18,"Sants",108,"1 local",27
2020,3,"Sants-Montjuïc",18,"Sants",108,"2 locals",34
2020,3,"Sants-Montjuïc",18,"Sants",108,"de 3 a 5",60
2020,3,"Sants-Montjuïc",18,"Sants",108,"de 6 a 10",49
2020,3,"Sants-Montjuïc",18,"Sants",108,"d'11 a 20",17
2020,3,"Sants-Montjuïc",18,"Sants",108,"de 21 a 50",6
2020,3,"Sants-Montjuïc",18,"Sants",108,"de 51 a 100",1
2020,3,"Sants-Montjuïc",18,"Sants",109,"1 local",26
2020,3,"Sants-Montjuïc",18,"Sants",109,"2 locals",27
2020,3,"Sants-Montjuïc",18,"Sants",109,"de 3 a 5",68
2020,3,"Sants-Montjuïc",18,"Sants",109,"de 6 a 10",40
2020,3,"Sants-Montjuïc",18,"Sants",109,"d'11 a 20",21
2020,3,"Sants-Montjuïc",18,"Sants",109,"de 21 a 50",8
2020,3,"Sants-Montjuïc",18,"Sants",109,"de 51 a 100",1
2020,3,"Sants-Montjuïc",18,"Sants",110,"1 local",20
2020,3,"Sants-Montjuïc",18,"Sants",110,"2 locals",11
2020,3,"Sants-Montjuïc",18,"Sants",110,"de 3 a 5",32
2020,3,"Sants-Montjuïc",18,"Sants",110,"de 6 a 10",25
2020,3,"Sants-Montjuïc",18,"Sants",110,"d'11 a 20",26
2020,3,"Sants-Montjuïc",18,"Sants",110,"de 21 a 50",17
2020,3,"Sants-Montjuïc",18,"Sants",110,"de 51 a 100",1
2020,3,"Sants-Montjuïc",18,"Sants",111,"1 local",11
2020,3,"Sants-Montjuïc",18,"Sants",111,"2 locals",15
2020,3,"Sants-Montjuïc",18,"Sants",111,"de 3 a 5",17
2020,3,"Sants-Montjuïc",18,"Sants",111,"de 6 a 10",24
2020,3,"Sants-Montjuïc",18,"Sants",111,"d'11 a 20",20
2020,3,"Sants-Montjuïc",18,"Sants",111,"de 21 a 50",11
2020,3,"Sants-Montjuïc",18,"Sants",111,"de 51 a 100",2
2020,3,"Sants-Montjuïc",18,"Sants",111,"més de 100",1
