"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Regim_propietat","Nombre"
2020,10,"Sant Martí",73,"la Verneda i la Pau",127,"Horitzontal",12
2020,10,"Sant Martí",73,"la Verneda i la Pau",127,"Vertical",5
2020,10,"Sant Martí",73,"la Verneda i la Pau",128,"Horitzontal",16
2020,10,"Sant Martí",73,"la Verneda i la Pau",128,"Vertical",6
2020,10,"Sant Martí",73,"la Verneda i la Pau",129,"Horitzontal",14
2020,10,"Sant Martí",73,"la Verneda i la Pau",129,"Vertical",1
2020,10,"Sant Martí",73,"la Verneda i la Pau",130,"Horitzontal",19
2020,10,"Sant Martí",73,"la Verneda i la Pau",130,"Vertical",7
2020,10,"Sant Martí",73,"la Verneda i la Pau",131,"Horitzontal",8
2020,10,"Sant Martí",73,"la Verneda i la Pau",131,"Vertical",2
2020,10,"Sant Martí",73,"la Verneda i la Pau",132,"Horitzontal",16
2020,10,"Sant Martí",73,"la Verneda i la Pau",132,"Vertical",3
2020,10,"Sant Martí",73,"la Verneda i la Pau",133,"Horitzontal",8
2020,10,"Sant Martí",73,"la Verneda i la Pau",133,"Vertical",4
2020,10,"Sant Martí",73,"la Verneda i la Pau",134,"Horitzontal",15
2020,10,"Sant Martí",73,"la Verneda i la Pau",134,"Vertical",2
2020,10,"Sant Martí",73,"la Verneda i la Pau",135,"Horitzontal",17
2020,10,"Sant Martí",73,"la Verneda i la Pau",135,"Vertical",55
2020,10,"Sant Martí",73,"la Verneda i la Pau",136,"Horitzontal",10
2020,10,"Sant Martí",73,"la Verneda i la Pau",137,"Horitzontal",29
2020,10,"Sant Martí",73,"la Verneda i la Pau",137,"Vertical",103
2020,10,"Sant Martí",73,"la Verneda i la Pau",138,"Horitzontal",27
2020,10,"Sant Martí",73,"la Verneda i la Pau",138,"Vertical",30
2020,10,"Sant Martí",73,"la Verneda i la Pau",139,"Horitzontal",21
2020,10,"Sant Martí",73,"la Verneda i la Pau",140,"Horitzontal",29
2020,10,"Sant Martí",73,"la Verneda i la Pau",140,"Vertical",5
2020,10,"Sant Martí",73,"la Verneda i la Pau",141,"Horitzontal",20
2020,10,"Sant Martí",73,"la Verneda i la Pau",141,"Vertical",2
2020,10,"Sant Martí",73,"la Verneda i la Pau",142,"Horitzontal",34
2020,10,"Sant Martí",73,"la Verneda i la Pau",142,"Vertical",6
2020,10,"Sant Martí",73,"la Verneda i la Pau",143,"Horitzontal",26
