"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Tipus_sup","Superficie_m2"
2020,8,"Nou Barris",52,"la Prosperitat",90,"Superfície_locals",61431
2020,8,"Nou Barris",52,"la Prosperitat",91,"Superfície_locals",53783
2020,8,"Nou Barris",52,"la Prosperitat",92,"Superfície_locals",54268
2020,8,"Nou Barris",52,"la Prosperitat",93,"Superfície_locals",51520
2020,8,"Nou Barris",52,"la Prosperitat",94,"Superfície_locals",55178
2020,8,"Nou Barris",52,"la Prosperitat",95,"Superfície_locals",40470
2020,8,"Nou Barris",52,"la Prosperitat",96,"Superfície_locals",63084
2020,8,"Nou Barris",52,"la Prosperitat",97,"Superfície_locals",59679
2020,8,"Nou Barris",52,"la Prosperitat",98,"Superfície_locals",40253
2020,8,"Nou Barris",52,"la Prosperitat",99,"Superfície_locals",47965
2020,8,"Nou Barris",52,"la Prosperitat",100,"Superfície_locals",48038
2020,8,"Nou Barris",52,"la Prosperitat",101,"Superfície_locals",71887
2020,8,"Nou Barris",52,"la Prosperitat",102,"Superfície_locals",68509
2020,8,"Nou Barris",53,"la Trinitat Nova",103,"Superfície_locals",36841
2020,8,"Nou Barris",53,"la Trinitat Nova",104,"Superfície_locals",42231
2020,8,"Nou Barris",53,"la Trinitat Nova",105,"Superfície_locals",51640
2020,8,"Nou Barris",53,"la Trinitat Nova",106,"Superfície_locals",42687
2020,8,"Nou Barris",53,"la Trinitat Nova",107,"Superfície_locals",105263
2020,8,"Nou Barris",54,"Torre Baró",108,"Superfície_locals",99083
2020,8,"Nou Barris",54,"Torre Baró",109,"Superfície_locals",49064
2020,8,"Nou Barris",55,"Ciutat Meridiana",110,"Superfície_locals",52578
2020,8,"Nou Barris",55,"Ciutat Meridiana",111,"Superfície_locals",45359
2020,8,"Nou Barris",55,"Ciutat Meridiana",112,"Superfície_locals",50785
2020,8,"Nou Barris",55,"Ciutat Meridiana",113,"Superfície_locals",40749
2020,8,"Nou Barris",55,"Ciutat Meridiana",114,"Superfície_locals",44075
2020,8,"Nou Barris",55,"Ciutat Meridiana",115,"Superfície_locals",43568
2020,8,"Nou Barris",56,"Vallbona",116,"Superfície_locals",92384
2020,9,"Sant Andreu",57,"la Trinitat Vella",1,"Superfície_locals",89249
2020,9,"Sant Andreu",57,"la Trinitat Vella",2,"Superfície_locals",69285
2020,9,"Sant Andreu",57,"la Trinitat Vella",3,"Superfície_locals",67015
2020,9,"Sant Andreu",57,"la Trinitat Vella",4,"Superfície_locals",67736
2020,9,"Sant Andreu",57,"la Trinitat Vella",5,"Superfície_locals",131768
2020,9,"Sant Andreu",58,"Baró de Viver",6,"Superfície_locals",53125
2020,9,"Sant Andreu",58,"Baró de Viver",7,"Superfície_locals",75522
2020,9,"Sant Andreu",59,"el Bon Pastor",8,"Superfície_locals",180217
2020,9,"Sant Andreu",59,"el Bon Pastor",9,"Superfície_locals",617578
2020,9,"Sant Andreu",59,"el Bon Pastor",10,"Superfície_locals",178775
2020,9,"Sant Andreu",59,"el Bon Pastor",11,"Superfície_locals",52200
2020,9,"Sant Andreu",59,"el Bon Pastor",13,"Superfície_locals",77200
2020,9,"Sant Andreu",59,"el Bon Pastor",14,"Superfície_locals",77633
2020,9,"Sant Andreu",59,"el Bon Pastor",15,"Superfície_locals",357063
2020,9,"Sant Andreu",60,"Sant Andreu",16,"Superfície_locals",60253
2020,9,"Sant Andreu",60,"Sant Andreu",17,"Superfície_locals",68969
2020,9,"Sant Andreu",60,"Sant Andreu",18,"Superfície_locals",61530
2020,9,"Sant Andreu",60,"Sant Andreu",19,"Superfície_locals",112092
2020,9,"Sant Andreu",60,"Sant Andreu",20,"Superfície_locals",75672
2020,9,"Sant Andreu",60,"Sant Andreu",21,"Superfície_locals",78770
2020,9,"Sant Andreu",60,"Sant Andreu",22,"Superfície_locals",60975
2020,9,"Sant Andreu",60,"Sant Andreu",23,"Superfície_locals",62883
2020,9,"Sant Andreu",60,"Sant Andreu",24,"Superfície_locals",93510
2020,9,"Sant Andreu",60,"Sant Andreu",25,"Superfície_locals",93369
2020,9,"Sant Andreu",60,"Sant Andreu",26,"Superfície_locals",72808
2020,9,"Sant Andreu",60,"Sant Andreu",27,"Superfície_locals",68235
2020,9,"Sant Andreu",60,"Sant Andreu",28,"Superfície_locals",80066
2020,9,"Sant Andreu",60,"Sant Andreu",29,"Superfície_locals",52810
2020,9,"Sant Andreu",60,"Sant Andreu",30,"Superfície_locals",64890
2020,9,"Sant Andreu",60,"Sant Andreu",31,"Superfície_locals",93669
2020,9,"Sant Andreu",60,"Sant Andreu",32,"Superfície_locals",128035
2020,9,"Sant Andreu",60,"Sant Andreu",33,"Superfície_locals",146846
2020,9,"Sant Andreu",60,"Sant Andreu",34,"Superfície_locals",59742
2020,9,"Sant Andreu",60,"Sant Andreu",35,"Superfície_locals",69489
2020,9,"Sant Andreu",60,"Sant Andreu",36,"Superfície_locals",73243
2020,9,"Sant Andreu",60,"Sant Andreu",37,"Superfície_locals",62119
2020,9,"Sant Andreu",60,"Sant Andreu",38,"Superfície_locals",82808
2020,9,"Sant Andreu",60,"Sant Andreu",39,"Superfície_locals",73080
2020,9,"Sant Andreu",60,"Sant Andreu",40,"Superfície_locals",95139
2020,9,"Sant Andreu",60,"Sant Andreu",41,"Superfície_locals",67539
2020,9,"Sant Andreu",60,"Sant Andreu",42,"Superfície_locals",78355
2020,9,"Sant Andreu",60,"Sant Andreu",43,"Superfície_locals",57259
2020,9,"Sant Andreu",60,"Sant Andreu",44,"Superfície_locals",80771
2020,9,"Sant Andreu",60,"Sant Andreu",45,"Superfície_locals",63990
2020,9,"Sant Andreu",60,"Sant Andreu",46,"Superfície_locals",86855
2020,9,"Sant Andreu",60,"Sant Andreu",47,"Superfície_locals",84204
2020,9,"Sant Andreu",60,"Sant Andreu",48,"Superfície_locals",63823
2020,9,"Sant Andreu",60,"Sant Andreu",49,"Superfície_locals",81472
2020,9,"Sant Andreu",60,"Sant Andreu",50,"Superfície_locals",80170
2020,9,"Sant Andreu",60,"Sant Andreu",51,"Superfície_locals",85581
2020,9,"Sant Andreu",60,"Sant Andreu",52,"Superfície_locals",63033
2020,9,"Sant Andreu",60,"Sant Andreu",53,"Superfície_locals",79979
2020,9,"Sant Andreu",60,"Sant Andreu",54,"Superfície_locals",73796
2020,9,"Sant Andreu",61,"la Sagrera",55,"Superfície_locals",121285
2020,9,"Sant Andreu",61,"la Sagrera",56,"Superfície_locals",64326
2020,9,"Sant Andreu",61,"la Sagrera",57,"Superfície_locals",83964
2020,9,"Sant Andreu",61,"la Sagrera",58,"Superfície_locals",86449
2020,9,"Sant Andreu",61,"la Sagrera",59,"Superfície_locals",63976
2020,9,"Sant Andreu",61,"la Sagrera",60,"Superfície_locals",112356
2020,9,"Sant Andreu",61,"la Sagrera",61,"Superfície_locals",113319
2020,9,"Sant Andreu",61,"la Sagrera",62,"Superfície_locals",55745
2020,9,"Sant Andreu",61,"la Sagrera",63,"Superfície_locals",72876
2020,9,"Sant Andreu",61,"la Sagrera",64,"Superfície_locals",56735
2020,9,"Sant Andreu",61,"la Sagrera",65,"Superfície_locals",105503
2020,9,"Sant Andreu",61,"la Sagrera",66,"Superfície_locals",73295
2020,9,"Sant Andreu",61,"la Sagrera",67,"Superfície_locals",64964
2020,9,"Sant Andreu",61,"la Sagrera",68,"Superfície_locals",92830
2020,9,"Sant Andreu",61,"la Sagrera",69,"Superfície_locals",50438
2020,9,"Sant Andreu",61,"la Sagrera",70,"Superfície_locals",49356
2020,9,"Sant Andreu",61,"la Sagrera",71,"Superfície_locals",82907
2020,9,"Sant Andreu",61,"la Sagrera",72,"Superfície_locals",45803
2020,9,"Sant Andreu",61,"la Sagrera",73,"Superfície_locals",80281
2020,9,"Sant Andreu",61,"la Sagrera",156,"Superfície_locals",58277
2020,9,"Sant Andreu",62,"el Congrés i els Indians",74,"Superfície_locals",71672
2020,9,"Sant Andreu",62,"el Congrés i els Indians",75,"Superfície_locals",82598
2020,9,"Sant Andreu",62,"el Congrés i els Indians",76,"Superfície_locals",58292
2020,9,"Sant Andreu",62,"el Congrés i els Indians",77,"Superfície_locals",65503
2020,9,"Sant Andreu",62,"el Congrés i els Indians",78,"Superfície_locals",76976
2020,9,"Sant Andreu",62,"el Congrés i els Indians",79,"Superfície_locals",81805
2020,9,"Sant Andreu",62,"el Congrés i els Indians",80,"Superfície_locals",72670
2020,9,"Sant Andreu",62,"el Congrés i els Indians",81,"Superfície_locals",87697
2020,9,"Sant Andreu",62,"el Congrés i els Indians",82,"Superfície_locals",126277
2020,9,"Sant Andreu",63,"Navas",83,"Superfície_locals",68584
2020,9,"Sant Andreu",63,"Navas",84,"Superfície_locals",91013
2020,9,"Sant Andreu",63,"Navas",85,"Superfície_locals",94794
2020,9,"Sant Andreu",63,"Navas",86,"Superfície_locals",61286
2020,9,"Sant Andreu",63,"Navas",87,"Superfície_locals",65399
2020,9,"Sant Andreu",63,"Navas",88,"Superfície_locals",87092
2020,9,"Sant Andreu",63,"Navas",89,"Superfície_locals",69123
2020,9,"Sant Andreu",63,"Navas",90,"Superfície_locals",71540
2020,9,"Sant Andreu",63,"Navas",91,"Superfície_locals",87965
2020,9,"Sant Andreu",63,"Navas",92,"Superfície_locals",96051
2020,9,"Sant Andreu",63,"Navas",93,"Superfície_locals",69609
2020,9,"Sant Andreu",63,"Navas",94,"Superfície_locals",102364
2020,9,"Sant Andreu",63,"Navas",95,"Superfície_locals",110410
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,"Superfície_locals",70574
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,"Superfície_locals",79846
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,"Superfície_locals",66767
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,"Superfície_locals",78049
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,"Superfície_locals",105580
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,"Superfície_locals",87269
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",7,"Superfície_locals",92617
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,"Superfície_locals",95161
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,"Superfície_locals",80187
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",10,"Superfície_locals",73597
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",11,"Superfície_locals",60493
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",12,"Superfície_locals",94760
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",13,"Superfície_locals",66615
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",14,"Superfície_locals",76633
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",15,"Superfície_locals",102899
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",16,"Superfície_locals",73318
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",17,"Superfície_locals",84123
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",18,"Superfície_locals",75553
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",19,"Superfície_locals",82971
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",20,"Superfície_locals",56570
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",21,"Superfície_locals",57272
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",22,"Superfície_locals",70367
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",23,"Superfície_locals",67777
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",24,"Superfície_locals",74715
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",25,"Superfície_locals",76146
2020,10,"Sant Martí",65,"el Clot",26,"Superfície_locals",88646
2020,10,"Sant Martí",65,"el Clot",27,"Superfície_locals",84203
2020,10,"Sant Martí",65,"el Clot",28,"Superfície_locals",79962
2020,10,"Sant Martí",65,"el Clot",29,"Superfície_locals",56994
2020,10,"Sant Martí",65,"el Clot",30,"Superfície_locals",72053
2020,10,"Sant Martí",65,"el Clot",31,"Superfície_locals",74809
2020,10,"Sant Martí",65,"el Clot",32,"Superfície_locals",60490
2020,10,"Sant Martí",65,"el Clot",33,"Superfície_locals",54867
2020,10,"Sant Martí",65,"el Clot",34,"Superfície_locals",79836
2020,10,"Sant Martí",65,"el Clot",35,"Superfície_locals",100679
2020,10,"Sant Martí",65,"el Clot",36,"Superfície_locals",67690
2020,10,"Sant Martí",65,"el Clot",37,"Superfície_locals",44008
2020,10,"Sant Martí",65,"el Clot",38,"Superfície_locals",88307
2020,10,"Sant Martí",65,"el Clot",39,"Superfície_locals",89722
2020,10,"Sant Martí",65,"el Clot",40,"Superfície_locals",100555
2020,10,"Sant Martí",65,"el Clot",41,"Superfície_locals",102889
2020,10,"Sant Martí",65,"el Clot",234,"Superfície_locals",90452
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",42,"Superfície_locals",1156716
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",43,"Superfície_locals",632546
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",44,"Superfície_locals",121344
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",45,"Superfície_locals",90786
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",46,"Superfície_locals",68172
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",47,"Superfície_locals",113008
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",48,"Superfície_locals",78329
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",49,"Superfície_locals",58247
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",50,"Superfície_locals",100337
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",51,"Superfície_locals",131542
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",52,"Superfície_locals",246048
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",53,"Superfície_locals",173442
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",54,"Superfície_locals",142458
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",55,"Superfície_locals",382052
2020,10,"Sant Martí",68,"el Poblenou",56,"Superfície_locals",240940
2020,10,"Sant Martí",68,"el Poblenou",57,"Superfície_locals",132133
2020,10,"Sant Martí",68,"el Poblenou",58,"Superfície_locals",119711
2020,10,"Sant Martí",68,"el Poblenou",59,"Superfície_locals",109654
2020,10,"Sant Martí",68,"el Poblenou",60,"Superfície_locals",86223
2020,10,"Sant Martí",68,"el Poblenou",61,"Superfície_locals",136128
2020,10,"Sant Martí",68,"el Poblenou",62,"Superfície_locals",78132
2020,10,"Sant Martí",68,"el Poblenou",63,"Superfície_locals",65373
2020,10,"Sant Martí",68,"el Poblenou",64,"Superfície_locals",124806
2020,10,"Sant Martí",68,"el Poblenou",65,"Superfície_locals",91694
2020,10,"Sant Martí",68,"el Poblenou",66,"Superfície_locals",104861
2020,10,"Sant Martí",68,"el Poblenou",67,"Superfície_locals",103568
2020,10,"Sant Martí",68,"el Poblenou",68,"Superfície_locals",87631
2020,10,"Sant Martí",68,"el Poblenou",69,"Superfície_locals",181216
2020,10,"Sant Martí",68,"el Poblenou",70,"Superfície_locals",92373
2020,10,"Sant Martí",68,"el Poblenou",71,"Superfície_locals",82258
2020,10,"Sant Martí",68,"el Poblenou",72,"Superfície_locals",83543
2020,10,"Sant Martí",68,"el Poblenou",73,"Superfície_locals",59802
2020,10,"Sant Martí",68,"el Poblenou",74,"Superfície_locals",78135
2020,10,"Sant Martí",68,"el Poblenou",75,"Superfície_locals",63229
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",76,"Superfície_locals",273514
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",77,"Superfície_locals",107678
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",78,"Superfície_locals",214686
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",79,"Superfície_locals",94375
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",80,"Superfície_locals",693828
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",235,"Superfície_locals",50021
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",236,"Superfície_locals",77254
2020,10,"Sant Martí",70,"el Besòs i el Maresme",81,"Superfície_locals",185610
2020,10,"Sant Martí",70,"el Besòs i el Maresme",82,"Superfície_locals",54259
2020,10,"Sant Martí",70,"el Besòs i el Maresme",83,"Superfície_locals",48974
2020,10,"Sant Martí",70,"el Besòs i el Maresme",84,"Superfície_locals",50450
2020,10,"Sant Martí",70,"el Besòs i el Maresme",85,"Superfície_locals",51901
2020,10,"Sant Martí",70,"el Besòs i el Maresme",86,"Superfície_locals",56972
2020,10,"Sant Martí",70,"el Besòs i el Maresme",87,"Superfície_locals",66090
2020,10,"Sant Martí",70,"el Besòs i el Maresme",88,"Superfície_locals",74667
2020,10,"Sant Martí",70,"el Besòs i el Maresme",89,"Superfície_locals",88750
2020,10,"Sant Martí",70,"el Besòs i el Maresme",90,"Superfície_locals",47566
2020,10,"Sant Martí",70,"el Besòs i el Maresme",91,"Superfície_locals",68448
2020,10,"Sant Martí",70,"el Besòs i el Maresme",92,"Superfície_locals",60837
2020,10,"Sant Martí",70,"el Besòs i el Maresme",93,"Superfície_locals",118132
2020,10,"Sant Martí",71,"Provençals del Poblenou",94,"Superfície_locals",257533
2020,10,"Sant Martí",71,"Provençals del Poblenou",95,"Superfície_locals",80422
2020,10,"Sant Martí",71,"Provençals del Poblenou",96,"Superfície_locals",60009
2020,10,"Sant Martí",71,"Provençals del Poblenou",97,"Superfície_locals",85755
2020,10,"Sant Martí",71,"Provençals del Poblenou",98,"Superfície_locals",100516
2020,10,"Sant Martí",71,"Provençals del Poblenou",99,"Superfície_locals",41389
2020,10,"Sant Martí",71,"Provençals del Poblenou",100,"Superfície_locals",125450
2020,10,"Sant Martí",71,"Provençals del Poblenou",101,"Superfície_locals",190074
2020,10,"Sant Martí",71,"Provençals del Poblenou",102,"Superfície_locals",89881
2020,10,"Sant Martí",71,"Provençals del Poblenou",103,"Superfície_locals",87772
2020,10,"Sant Martí",71,"Provençals del Poblenou",104,"Superfície_locals",77266
2020,10,"Sant Martí",71,"Provençals del Poblenou",237,"Superfície_locals",34412
2020,10,"Sant Martí",72,"Sant Martí de Provençals",105,"Superfície_locals",94681
2020,10,"Sant Martí",72,"Sant Martí de Provençals",106,"Superfície_locals",43490
2020,10,"Sant Martí",72,"Sant Martí de Provençals",107,"Superfície_locals",88190
2020,10,"Sant Martí",72,"Sant Martí de Provençals",108,"Superfície_locals",56177
2020,10,"Sant Martí",72,"Sant Martí de Provençals",109,"Superfície_locals",79804
2020,10,"Sant Martí",72,"Sant Martí de Provençals",110,"Superfície_locals",93603
2020,10,"Sant Martí",72,"Sant Martí de Provençals",111,"Superfície_locals",57443
2020,10,"Sant Martí",72,"Sant Martí de Provençals",112,"Superfície_locals",73582
2020,10,"Sant Martí",72,"Sant Martí de Provençals",113,"Superfície_locals",78443
2020,10,"Sant Martí",72,"Sant Martí de Provençals",114,"Superfície_locals",55805
2020,10,"Sant Martí",72,"Sant Martí de Provençals",115,"Superfície_locals",79348
2020,10,"Sant Martí",72,"Sant Martí de Provençals",116,"Superfície_locals",64819
2020,10,"Sant Martí",72,"Sant Martí de Provençals",117,"Superfície_locals",49615
2020,10,"Sant Martí",72,"Sant Martí de Provençals",118,"Superfície_locals",48867
2020,10,"Sant Martí",72,"Sant Martí de Provençals",119,"Superfície_locals",38406
2020,10,"Sant Martí",72,"Sant Martí de Provençals",120,"Superfície_locals",70466
2020,10,"Sant Martí",72,"Sant Martí de Provençals",121,"Superfície_locals",76632
2020,10,"Sant Martí",72,"Sant Martí de Provençals",122,"Superfície_locals",89911
2020,10,"Sant Martí",73,"la Verneda i la Pau",123,"Superfície_locals",56486
2020,10,"Sant Martí",73,"la Verneda i la Pau",124,"Superfície_locals",50109
2020,10,"Sant Martí",73,"la Verneda i la Pau",125,"Superfície_locals",43717
2020,10,"Sant Martí",73,"la Verneda i la Pau",126,"Superfície_locals",43675
2020,10,"Sant Martí",73,"la Verneda i la Pau",127,"Superfície_locals",38292
2020,10,"Sant Martí",73,"la Verneda i la Pau",128,"Superfície_locals",74136
2020,10,"Sant Martí",73,"la Verneda i la Pau",129,"Superfície_locals",54876
2020,10,"Sant Martí",73,"la Verneda i la Pau",130,"Superfície_locals",51243
2020,10,"Sant Martí",73,"la Verneda i la Pau",131,"Superfície_locals",51561
2020,10,"Sant Martí",73,"la Verneda i la Pau",132,"Superfície_locals",45564
2020,10,"Sant Martí",73,"la Verneda i la Pau",133,"Superfície_locals",69845
2020,10,"Sant Martí",73,"la Verneda i la Pau",134,"Superfície_locals",55856
2020,10,"Sant Martí",73,"la Verneda i la Pau",135,"Superfície_locals",103904
2020,10,"Sant Martí",73,"la Verneda i la Pau",136,"Superfície_locals",55940
2020,10,"Sant Martí",73,"la Verneda i la Pau",137,"Superfície_locals",248093
2020,10,"Sant Martí",73,"la Verneda i la Pau",138,"Superfície_locals",100857
2020,10,"Sant Martí",73,"la Verneda i la Pau",139,"Superfície_locals",49489
2020,10,"Sant Martí",73,"la Verneda i la Pau",140,"Superfície_locals",52361
2020,10,"Sant Martí",73,"la Verneda i la Pau",141,"Superfície_locals",41064
2020,10,"Sant Martí",73,"la Verneda i la Pau",142,"Superfície_locals",60963
2020,10,"Sant Martí",73,"la Verneda i la Pau",143,"Superfície_locals",75125
2020,1,"Ciutat Vella",1,"el Raval",1,"Superfície_serveis",10204
2020,1,"Ciutat Vella",1,"el Raval",2,"Superfície_serveis",8468
2020,1,"Ciutat Vella",1,"el Raval",3,"Superfície_serveis",10241
2020,1,"Ciutat Vella",1,"el Raval",4,"Superfície_serveis",17329
2020,1,"Ciutat Vella",1,"el Raval",5,"Superfície_serveis",16236
2020,1,"Ciutat Vella",1,"el Raval",6,"Superfície_serveis",11027
2020,1,"Ciutat Vella",1,"el Raval",7,"Superfície_serveis",17477
2020,1,"Ciutat Vella",1,"el Raval",8,"Superfície_serveis",12114
2020,1,"Ciutat Vella",1,"el Raval",9,"Superfície_serveis",9390
2020,1,"Ciutat Vella",1,"el Raval",10,"Superfície_serveis",8430
2020,1,"Ciutat Vella",1,"el Raval",11,"Superfície_serveis",9890
2020,1,"Ciutat Vella",1,"el Raval",12,"Superfície_serveis",7411
2020,1,"Ciutat Vella",1,"el Raval",13,"Superfície_serveis",5108
2020,1,"Ciutat Vella",1,"el Raval",14,"Superfície_serveis",5052
2020,1,"Ciutat Vella",1,"el Raval",15,"Superfície_serveis",9835
2020,1,"Ciutat Vella",1,"el Raval",16,"Superfície_serveis",6286
2020,1,"Ciutat Vella",1,"el Raval",17,"Superfície_serveis",5723
2020,1,"Ciutat Vella",1,"el Raval",18,"Superfície_serveis",13786
2020,1,"Ciutat Vella",1,"el Raval",19,"Superfície_serveis",18103
2020,1,"Ciutat Vella",1,"el Raval",20,"Superfície_serveis",14687
2020,1,"Ciutat Vella",1,"el Raval",21,"Superfície_serveis",21951
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Superfície_serveis",16887
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Superfície_serveis",29002
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Superfície_serveis",11995
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Superfície_serveis",12853
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Superfície_serveis",12921
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Superfície_serveis",19855
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Superfície_serveis",11201
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Superfície_serveis",29293
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Superfície_serveis",11974
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Superfície_serveis",7278
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Superfície_serveis",3672
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Superfície_serveis",3404
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Superfície_serveis",3401
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Superfície_serveis",52605
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Superfície_serveis",6629
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"Superfície_serveis",4653
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"Superfície_serveis",8330
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"Superfície_serveis",4681
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"Superfície_serveis",5261
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"Superfície_serveis",10287
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Superfície_serveis",29899
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Superfície_serveis",12628
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Superfície_serveis",13792
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Superfície_serveis",16290
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Superfície_serveis",22072
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Superfície_serveis",11760
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Superfície_serveis",10621
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Superfície_serveis",9806
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Superfície_serveis",8097
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Superfície_serveis",24886
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"Superfície_serveis",12467
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"Superfície_serveis",7356
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Superfície_serveis",8464
2020,2,"Eixample",5,"el Fort Pienc",1,"Superfície_serveis",10787
2020,2,"Eixample",5,"el Fort Pienc",2,"Superfície_serveis",12570
2020,2,"Eixample",5,"el Fort Pienc",3,"Superfície_serveis",6451
2020,2,"Eixample",5,"el Fort Pienc",4,"Superfície_serveis",6136
2020,2,"Eixample",5,"el Fort Pienc",5,"Superfície_serveis",23780
2020,2,"Eixample",5,"el Fort Pienc",6,"Superfície_serveis",10127
2020,2,"Eixample",5,"el Fort Pienc",7,"Superfície_serveis",15748
2020,2,"Eixample",5,"el Fort Pienc",8,"Superfície_serveis",10202
2020,2,"Eixample",5,"el Fort Pienc",9,"Superfície_serveis",15873
2020,2,"Eixample",5,"el Fort Pienc",10,"Superfície_serveis",10054
2020,2,"Eixample",5,"el Fort Pienc",11,"Superfície_serveis",5982
2020,2,"Eixample",5,"el Fort Pienc",12,"Superfície_serveis",5051
2020,2,"Eixample",5,"el Fort Pienc",13,"Superfície_serveis",12266
2020,2,"Eixample",5,"el Fort Pienc",14,"Superfície_serveis",4734
2020,2,"Eixample",5,"el Fort Pienc",15,"Superfície_serveis",8750
2020,2,"Eixample",5,"el Fort Pienc",16,"Superfície_serveis",16793
2020,2,"Eixample",5,"el Fort Pienc",17,"Superfície_serveis",12528
2020,2,"Eixample",5,"el Fort Pienc",18,"Superfície_serveis",11686
2020,2,"Eixample",5,"el Fort Pienc",19,"Superfície_serveis",12828
